,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
30,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,7215.1,440.8,7655.900000000001,7655.900000000001,8537.5,1.2,0.9486111111111111,8537.5,0.0,1.0,721.5100000000001,5974.102800000001,405.536,7043.428000000001,2.103682070727407,6.299262754384595,0.10742065137770587,0.10746588700893084,66.51413923893546,199.1698487989202,50.35011212504856,69.53016575201849,3.255394482776191,2.6750978943926986,3.6941327863988467,-1.019034892006148,0.7258929504791929,1363.2520141733767,5130.3379858266235,43.581285954053776,397.21871404594623,1406.8333001274304,5527.55669987257,16582.67009961771,1493.995872035538,6321.994127964463,6.521414419254962,19.527714538592246,2.2336539739381185,9741.374253644151,29224.122760932456,4089.75604252013,130.74385786216132,4220.499900382291,22967.7
31,PM-Late,3,OP,NT,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,5534.7,400.6,5935.3,5935.3,6736.5,1.2,0.7485,6736.5,0.0,1.0,553.47,4582.7316,368.552,5460.476000000001,1.0840729356155676,3.2486661390791345,0.10074570627418271,0.10078084424632625,78.42408308292195,235.0152418989683,63.74632971901134,69.91422209225159,1.7455675717181902,2.6604029113643515,2.9178150462916523,-0.25741213492730086,0.1824705324041567,1015.1605317070155,3966.0694682929843,37.14298170867203,363.457018291328,1052.3035134156876,4329.526486584312,12988.579459752935,1126.5894768330315,5056.440523166968,3.36062610040826,10.070865031145317,1.1604762211106368,3785.6369346012584,11356.910803803776,3045.4815951210467,111.42894512601609,3156.9105402470627,17805.9
32,Night,8,OP,NT,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1924.4,326.6,2251.0,2251.0,2904.2000000000003,1.2,0.36302500000000004,2904.2000000000003,0.0,1.0,192.44000000000003,1524.1248,287.408,1980.88,0.5002118312632764,1.5010926697649065,0.1002519239694499,0.10014747558486084,76.80107402748084,230.47341555590918,69.90804602242406,69.99973804642963,1.2219391330022231,3.1714404395735194,3.175600129472796,-0.0041596898992763975,0.002920090630956981,345.2364435695531,1386.723556430447,28.783185662893686,297.81681433710634,374.0196292324468,1684.5403707675532,13476.322966140426,431.58600055823416,2280.173999441766,1.8507837756741228,5.554042878130154,0.5772359678310423,798.8210558708564,6390.568446966851,2761.891548556425,230.2654853031495,2992.1570338595743,18008.0
33,AM-Early,1,OP,AM,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,7784.455719113132,605.1814269622897,8389.637146075422,9077.5,10387.1,1.2,1.2983875,9600.0,787.1000000000004,0.9242233154585977,842.2700000000001,6109.123432819555,532.559655726815,7382.880688546371,5.39999992272198,16.19999882014497,0.13243700556275628,0.13061792484438764,61.3130274698588,183.93907164549552,20.452687174079493,68.23270689185554,3.640534918537435,3.2535716390653495,10.854319440300708,-7.600747801235359,5.378023608210497,1651.3440140558882,5290.8417050572425,69.56183708687807,535.6195898754116,1720.9058511427663,5826.461294932654,5826.461294932654,1860.0295253165225,6897.700474683477,19.979999714071326,59.93999563453639,5.836553592024761,37163.38913998785,37163.38913998785,1651.3440140558882,69.56183708687807,1720.9058511427663,8389.637146075422
34,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,70,7200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3333333333333333,0.3333333333333333,3.246,0.715,6984.8403849569995,551.7198716809997,7536.560256637999,8347.7,9569.900000000001,1.2,1.329152777777778,8640.0,929.9000000000015,0.9028307505825556,773.6600000000001,5465.83873876216,485.5134870792798,6632.173025841439,5.399999550501643,16.19999809626657,0.16549986858265364,0.16401238729410844,56.166493138281666,168.49947363969792,20.770347158680433,67.8208069231193,5.465329004238404,3.273331740975244,10.688314369710513,-7.4149826287352685,5.26182005879736,1678.255592959115,4532.924791997884,79.63022607935996,472.0896456016398,1757.885819038475,5005.014437599524,10010.028875199048,1917.146271197195,5949.193728802804,19.979998336856077,59.93999295618631,5.889227187781534,38304.57914643888,76609.15829287776,3356.51118591823,159.26045215871991,3515.77163807695,15073.120513275999
35,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,6810.7,963.7,7774.4,7774.4,9701.8,1.2,1.1024772727272727,9701.8,0.0,1.0,681.07,5394.0744,848.056,6841.472,2.997986127694282,8.96659168254674,0.10689735963750582,0.1070121396943595,65.64422662363893,196.33345565325337,35.13297065103454,69.47644265962312,3.291251401081469,3.1953276751317805,6.318850808406174,-3.123523133274394,2.2031955658843225,1257.6823110482635,4871.947688951736,90.75228714063975,872.9477128593603,1348.4345981889032,5744.895401811096,5744.895401811096,1529.9391724701827,7490.790827529818,11.092548672468844,33.17638922542294,3.399684961194033,16961.735451081175,16961.735451081175,1257.6823110482635,90.75228714063975,1348.4345981889032,7774.4
36,MD,5,OP,MD,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.249,0.708,6976.6,630.1,7606.700000000001,7606.700000000001,8866.900000000001,1.2,1.0076022727272729,8866.900000000001,0.0,1.0,697.6600000000001,5525.4672,554.488,6693.896000000001,2.078386868380028,6.218010478941929,0.1069891674433624,0.10708802016261375,65.57355685279856,196.17958035406622,44.356580797607315,69.58565896631065,2.882933580264092,3.1903125341886835,5.004894336038975,-1.814581801850291,1.2834260352272826,1288.8251354636068,4990.114864536394,59.37902212392738,570.7209778760727,1348.2041575875342,5560.835842412466,27804.179212062332,1466.962201835389,6702.277798164612,7.690031413006103,23.00663877208514,2.260708514974066,11277.217490231833,56386.08745115917,6444.125677318034,296.8951106196369,6741.020787937671,38033.5
37,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,70,9200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.28125,0.28125,3.399,0.592,7725.4,452.9,8178.299999999999,8178.299999999999,9084.099999999999,1.2,0.9874021739130433,9084.099999999999,0.0,1.0,772.54,6118.516799999999,398.55199999999996,7196.9039999999995,1.8146798631806684,5.433463672981986,0.11108306583158836,0.11112604093757956,65.75123770632982,196.87051627098936,46.66915484033617,69.33212606525102,2.543231312786786,3.2019788314448574,4.756889229288663,-1.5549103978438055,1.1098224605020643,1452.2036044860793,5500.65639551392,44.28950586775421,408.6104941322458,1496.4931103538336,5909.2668896461655,5909.2668896461655,1585.072122089342,6726.4878779106575,6.714315493768473,20.10381559003335,1.9217796858724239,10640.941220246337,10640.941220246337,1452.2036044860793,44.28950586775421,1496.4931103538336,8178.299999999999
38,PM-Peak,3,Peak,PM,3,NB,3NB,3.7,70,9200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.28125,0.28125,3.399,0.592,7003.1,420.6,7423.700000000001,7423.700000000001,8264.900000000001,1.2,0.8983586956521741,8264.900000000001,0.0,1.0,700.3100000000001,5546.4552,370.12800000000004,6532.856000000001,1.8123760857418028,5.427590703229073,0.1097646589855566,0.10980247577977159,66.01701236844735,197.70362531531993,54.44296672731054,69.63751807428925,3.6563244953663276,3.187936706233134,4.0776616952550615,-0.8897249890219276,0.6343631866785432,1309.114763606667,4993.675236393333,40.6409707554153,379.9590292445847,1349.7557343620824,5373.634265637917,16120.902796913753,1431.037675872913,6133.552324127088,6.705791517244671,20.08208560194757,1.9212297307409774,9594.806130549849,28784.418391649546,3927.3442908200013,121.9229122662459,4049.2672030862473,22271.100000000002
39,PM-Late,3,OP,NT,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,3776.3,273.2,4049.5,4049.5,4595.9,1.2,0.5744874999999999,4595.9,0.0,1.0,377.63000000000005,2990.8296,240.416,3563.56,0.696618815603073,2.0888089533159206,0.11494843287227852,0.11496292658211293,74.13606190324197,222.2967086138981,68.69764701496815,69.98849873816171,1.6714295886229316,3.171949734634799,3.231551729153542,-0.05960199451874315,0.042086210407479556,721.4211755080237,2677.2488244919764,27.638926957165264,245.56107304283472,749.060102465189,2922.809897534811,8768.429692604434,804.3379563795195,3413.9320436204807,2.5774896177313704,7.728593127268907,0.7479880467236418,2073.065610809727,6219.196832429181,2164.263526524071,82.91678087149579,2247.1803073955666,12148.5
40,Night,8,OP,NT,3,SB,3SB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1952.3,303.2,2255.5,2255.5,2861.8999999999996,1.2,0.35773749999999993,2861.8999999999996,0.0,1.0,195.23000000000002,1546.2215999999999,266.816,1984.84,0.5000074772894261,1.500043535909235,0.09777799630811114,0.09774160370587916,77.57667095293536,232.73328717232224,69.91458512194532,69.99976199691694,1.2096583940749426,3.1714393544620583,3.1753031161207157,-0.0038637616586574275,0.0027121812845010617,346.4164498963217,1410.6535501036783,26.07902373438785,277.1209762656121,372.49547363070957,1687.7745263692905,13502.196210954324,424.65352109948526,2242.016478900515,1.8500276659708765,5.55016108286417,0.5700216545189868,785.6227988652996,6284.982390922397,2771.3315991705736,208.6321898751028,2979.9637890456765,18044.0
41,AM-Early,1,OP,AM,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,5299.0,412.0,5711.0,5711.0,6535.0,1.2,0.7426136363636363,6535.0,0.0,1.0,529.9,4196.808,362.56,5025.68,0.9128996098021066,2.7360207932560865,0.10632098088428964,0.10635359229396774,66.09493416885317,198.0909097486364,64.04258242026658,69.92897812270881,2.1080095064815625,3.1746495653124307,3.466443600652603,-0.29179403534017245,0.20651052045682217,976.1087431430337,3792.9912568569666,38.55955842210094,373.44044157789904,1014.6683015651347,4166.431698434866,4166.431698434866,1091.7874184093366,4913.312581590664,3.377728556267795,10.123276935047521,0.9821821011103766,3687.3794641369627,3687.3794641369627,976.1087431430337,38.55955842210094,1014.6683015651347,5711.0
42,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,6088.3,479.7,6568.0,6568.0,7527.4,1.2,0.7841041666666666,7527.4,0.0,1.0,608.83,4821.9336,422.13599999999997,5779.84,1.4723629070067064,4.408738516597012,0.09933155199252364,0.0993966133354778,68.0741384807718,203.83634691971386,61.71569414156661,69.86728986041754,3.363671632524604,3.177452573922885,3.5971401292313923,-0.4196875553085073,0.29799809046197456,1087.8001480928967,4391.669851907103,41.958888766985254,437.74111123301475,1129.759036859882,4829.410963140118,9658.821926280236,1213.6768143938525,5704.893185606148,5.447742755924814,16.312332511408943,1.5814189566253376,6610.502722043303,13221.005444086606,2175.6002961857935,83.91777753397051,2259.518073719764,13136.0
43,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,5363.2,758.8,6122.0,6122.0,7639.599999999999,1.2,0.7957916666666666,7639.599999999999,0.0,1.0,536.32,4247.6544,667.7439999999999,5387.36,1.0849827003007737,3.2521153630811117,0.1015488316779075,0.10157945281231853,66.87712149126516,200.45675767926372,61.144687196002366,69.89460521708698,2.2853449367661915,3.1762108006832,3.63073245085657,-0.45452165017337,0.3215127155995988,967.6643416915233,3859.2156583084766,67.82907013870881,690.9709298612911,1035.4934118302322,4550.186588169768,4550.186588169768,1171.1515521076499,5932.12844789235,4.014435991112863,12.032826843400114,1.226938787808662,4700.802016530911,4700.802016530911,967.6643416915233,67.82907013870881,1035.4934118302322,6122.0
44,MD,5,OP,MD,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.249,0.708,7156.5,634.2,7790.7,7790.7,9059.1,1.2,1.029443181818182,9059.1,0.0,1.0,715.6500000000001,5667.948,558.096,6855.816,2.248616187797037,6.725091581770071,0.10693700426768873,0.10704656689021588,65.6236203401546,196.2650892179219,42.227312188593444,69.52470964376185,2.94163687159835,3.1931093439657263,5.257260964385208,-2.0641516204194814,1.4600826750696452,1321.7633794650378,5119.086620534963,59.742260795161926,574.4577392048382,1381.5056402601997,5693.544359739801,28467.721798699004,1500.9901618505237,6842.459838149478,8.319879894849038,24.882838852549263,2.442198285934177,12483.469614611873,62417.348073059366,6608.816897325189,298.71130397580964,6907.528201300998,38953.5
45,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.399,0.592,8192.6,480.3,8672.9,8672.9,9633.5,1.2,1.094715909090909,9633.5,0.0,1.0,819.2600000000001,6488.5392,422.664,7632.152,2.6728751096037886,7.994491077752851,0.11443268644134207,0.11450114232958288,65.11679870383706,194.762435543358,36.642523416502826,68.95985174307258,2.885399330988717,3.2192644616916715,6.058534710522067,-2.8392702488303954,2.0209742973654468,1561.7609717359567,5811.579028264044,48.39551082159082,431.9044891784092,1610.1564825575474,6243.483517442453,6243.483517442453,1706.947504200729,7107.292495799271,9.889637905534018,29.57961698768555,2.832823739420086,16876.771179489606,16876.771179489606,1561.7609717359567,48.39551082159082,1610.1564825575474,8672.9
46,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,70,7200.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3333333333333333,0.3333333333333333,3.399,0.592,7301.631168355791,446.12294388140276,7747.754112237193,7839.4,8742.2,1.2,1.2141944444444446,8640.0,102.20000000000073,0.9883095788245521,738.8000000000001,5775.291428153096,392.58819061563446,6818.02361876873,4.736798361131933,14.145842138871128,0.12617869310470944,0.126290939840028,62.946613850731296,187.9820070061291,26.973880227352264,69.2368679014119,5.634943111102438,3.206384210159699,8.230184093977174,-5.023799883817475,3.541128865784022,1467.5187247031886,5095.312443652602,49.580331562944544,396.5426123184582,1517.0990562661332,5491.85505597106,16475.56516791318,1616.2597193920221,6284.940280607977,17.52615393618815,52.339615913823174,5.044295428158473,28314.974584271127,84944.92375281338,4402.556174109566,148.74099468883364,4551.2971687984,23243.26233671158
47,PM-Late,3,OP,NT,3,SB,3SB,3.7,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,5667.2,410.2,6077.4,6077.4,6897.799999999999,1.2,0.8622249999999999,6897.799999999999,0.0,1.0,566.72,4488.4223999999995,360.976,5348.112,1.4667306262778457,4.392933068814953,0.11328489646611868,0.11334422966552221,74.67024511775368,223.64119433895334,57.43354642088823,69.87492035898411,2.53262418751695,3.177105588950507,3.8653367906819693,-0.6882312017314622,0.48573575347737835,1075.1904668802079,4025.2895331197915,40.914546647741545,369.28545335225846,1116.1050135279495,4394.57498647205,13183.724959416151,1197.9341068234326,5133.1458931765665,5.426903317228029,16.253852354615326,1.5740003230221309,6499.973711732566,19499.9211351977,3225.5714006406233,122.74363994322464,3348.315040583848,18232.199999999997
48,Night,8,OP,NT,4,NB,4NB,3.3,70,8000.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1981.6,336.4,2318.0,2318.0,2990.7999999999997,1.2,0.37384999999999996,2990.7999999999997,0.0,1.0,198.16,1569.4271999999999,296.032,2039.84,0.5000048562583792,1.5000090380520257,0.10383748353854177,0.10381249844851088,75.84455907752528,227.53283829021245,69.89261607347163,69.99964700087095,1.1021431758788969,2.8285856926897996,2.832917282590495,-0.004331589900695487,0.0030420978133464953,361.1253710449397,1422.3146289550602,30.73182154070957,305.6681784592904,391.8571925856493,1727.9828074143506,13823.862459314805,453.3208356670684,2339.3191643329315,1.6500160256526513,4.950029825571685,0.578431259132504,747.9860827145692,5983.8886617165535,2889.0029683595176,245.85457232567657,3134.857540685194,18544.0
49,AM-Early,1,OP,AM,4,NB,4NB,3.3,70,10800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.25,0.25,3.246,0.715,8673.7,674.4,9348.1,9348.1,10696.900000000001,1.2,0.9904537037037039,10696.900000000001,0.0,1.0,867.3700000000001,6869.5704000000005,593.472,8226.328,2.023632463869918,6.0500222911588315,0.094190394258519,0.0943077863978135,69.70247181362426,208.38838857865073,44.82366633183674,69.0752800493645,2.2231707758856416,2.8664378900599425,4.417309341323721,-1.5508714512637782,1.112116538926605,1514.4175443626523,6291.912455637349,55.96903060908317,618.4309693909169,1570.3865749717354,6910.343425028266,6910.343425028266,1682.3246361899019,8147.2053638101,6.677987130770729,19.96507356082414,2.1671341589806845,11230.686685105566,11230.686685105566,1514.4175443626523,55.96903060908317,1570.3865749717354,9348.1
50,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,7968.1,629.4,8597.5,8597.5,9856.3,1.2,1.120034090909091,9856.3,0.0,1.0,796.8100000000001,6310.7352,553.872,7565.8,3.822342957232685,11.401860398589658,0.1060894514370196,0.10630633224607249,66.45941936398638,198.24516801289488,33.39353869768258,69.18466621604345,4.441707414008822,2.8619058359218497,5.9292907467078555,-3.067384910786006,2.1705035226954985,1466.3124355322902,5704.977564467709,58.880100853796655,570.5198991462033,1525.1925363860869,6275.497463613912,12550.994927227825,1642.9527380936802,7416.537261906319,12.61373175886786,37.62613931534587,4.1149504416803,20711.1026141231,41422.2052282462,2932.6248710645805,117.76020170759331,3050.3850727721738,17195.0
51,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,70,9600.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,7014.3,992.5,8006.8,8006.8,9991.8,1.2,1.0408125,9991.8,0.0,1.0,701.4300000000001,5555.3256,873.4,7045.984,2.411087396225138,7.216825252298985,0.10271203151080617,0.10279420196436319,66.68821004228529,199.6100012870888,40.69838430420321,69.4550388381076,2.6449903125654517,2.8507650893625907,4.8650579964067795,-2.014292907044189,1.4255405974847457,1272.0287780799881,5040.841221920012,89.7804559956748,902.7195440043251,1361.809234075663,5943.560765924337,5943.560765924337,1541.3701460670125,7748.999853932987,7.956588407542954,23.81552333258665,2.7279168943059346,12259.177974307526,12259.177974307526,1272.0287780799881,89.7804559956748,1361.809234075663,8006.8
52,MD,5,OP,MD,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.249,0.708,7184.4,648.9,7833.299999999999,7833.299999999999,9131.099999999999,1.2,1.0376249999999998,9131.099999999999,0.0,1.0,718.44,5690.0448,571.032,6893.303999999999,2.3157869225396994,6.927796387737025,0.10698615766164651,0.10708750428325334,65.57710890369476,196.1773139659251,41.43246981097386,69.50645628116096,2.6479313539671616,2.848656234164335,4.7788606593652165,-1.9302044252008814,1.3652024615556517,1327.1960300746318,5138.763969925367,61.15039174587472,587.7496082541253,1388.3464218205065,5726.5135781794925,28632.567890897462,1510.6472053122561,6902.012794687743,7.642096844381007,22.86172807953218,2.518925117085326,11540.564221359402,57702.82110679701,6635.98015037316,305.7519587293736,6941.732109102533,39166.5
53,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2032,0.5,0,3.6,1.8,0.2903225806451613,0.2903225806451613,3.399,0.592,7955.5,466.4,8421.9,8421.9,9354.7,1.2,1.063034090909091,9354.7,0.0,1.0,795.5500000000001,6300.756,410.43199999999996,7411.272,2.373096721351935,7.102891531199847,0.1143599613914451,0.11441074930500048,65.08498543683793,194.80520440153722,39.691197999552855,69.12764231454275,2.5002688004932025,2.8642666431333748,4.988511558714619,-2.1242449155812446,1.5119580911002337,1516.1042128969161,5643.845787103083,46.95783265874995,419.44216734125,1563.0620455556661,6063.287954444333,6063.287954444333,1656.977710873166,6902.172289126833,7.831219180461385,23.439542052959496,2.515190193471339,12973.614484937247,12973.614484937247,1516.1042128969161,46.95783265874995,1563.0620455556661,8421.9
