,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours,SegDir,RevenuePerDay
366,2050,3SB,3,SB,PM-Peak,2,Peak,PM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,7678.6,146.7,43.8,481.8,8.8,2.190127348,5.15,2.575,0.387931034,0.387931034,3.632,0.592,8062.53,154.035,45.99,505.89,9.24,8777.685,9721.9,1.1,1.2152375,9721.9,0,1,0,6450.024,123.228,36.792,404.712,7.392,7022.148,5.149979865,15.4499396,15.4499396,15.4499396,15.4499396,0.179573006,0.179341656,0.179331784,0.179373796,65.06683279,195.2004984,195.2004984,195.2004984,24.8717231,69.23486271,0.782906019,0.433307713,1.206189047,-0.772881335,0.462514151,1158.250196,6904.279804,22.09991353,131.9350865,6.597974996,39.392025,72.59472786,433.2952721,1259.542812,7518.142188,15036.28438,1462.128045,8745.866955,2.574989933,7.724969798,7.724969798,7.724969798,5.978304127,3764.964996,2982.482594,170.7211646,50.96915757,560.7920802,7529.929992,5964.965188,341.4423291,101.9383151,1121.58416,2316.500392,44.19982706,13.19594999,145.1894557,2519.085625,17555.37,3SB,7529.929992
367,2050,3SB,3,SB,PM-Late,5,OP,PM,0.5,55,8000,1,6,70,3600,1,5,0.5,0,8088.1,98.6,19.7,530,46,2.190127348,5.15,2.575,0.387931034,0.387931034,3.632,0.592,8088.1,98.6,19.7,530,46,8782.4,10171,1.1,1.271375,10171,0,1,0,6470.48,78.88,15.76,424,36.8,7025.92,5.149999309,15.44999793,15.44999793,15.44999793,15.44999793,0.193187684,0.192952795,0.192945638,0.19299181,63.1379895,189.4139685,189.4139685,189.4139685,21.43631013,68.9784508,0.517563577,0.434918437,1.399494587,-0.96457615,0.597828029,1250.017047,6838.082953,15.22011649,83.37988351,3.040823256,16.65917674,81.82852765,448.1714724,1350.106515,7432.293485,37161.46743,1550.285449,8620.714551,2.574999655,7.724998964,7.724998964,7.724998964,5.913584526,3991.984497,3218.793465,117.5753841,23.4903565,632.1252913,19959.92248,16093.96732,587.8769205,117.4517825,3160.626456,6250.085236,76.10058244,15.20411628,409.1426382,6750.532573,43912,3SB,19959.92248
368,2050,4NB,4,NB,Night,6,OP,NT,1.6,65,8000,1,6,70,3600,1,5,0.5,0,1687.9,51.5,34.4,442.4,90.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.635,0.708,1687.9,51.5,34.4,442.4,90.2,2306.4,3543.4,1.1,0.442925,3543.4,0,1,0,1350.32,41.2,27.52,353.92,72.16,1845.12,1.99682013,5.99046039,5.99046039,5.99046039,5.99046039,0.032923733,0.032766413,0.03276115,0.032886727,139.631977,418.895931,418.895931,418.895931,64.57931864,69.99999945,1.045078323,1.371428582,1.486544021,-0.115115439,0.006734661,44.45757461,1643.442425,1.349976227,50.15002377,0.901586852,33.49841315,11.63927029,430.7607297,58.34840797,2248.051592,13488.30955,86.13007471,3457.269925,3.194912208,9.584736625,9.584736625,9.584736625,2.947574286,275.1780272,142.0380479,12.93916658,8.641472517,111.5593402,1651.068163,852.2282871,77.63499951,51.8488351,669.3560413,266.7454476,8.099857362,5.409521109,69.83562173,350.0904478,13838.4,4NB,1651.068163
369,2050,4NB,4,NB,AM-Early,1,OP,AM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,11035.6,180.4,96.6,532.6,47.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.479,0.715,11035.6,180.4,96.6,532.6,47.2,11892.4,13606,1.1,1.70075,13606,0,1,0,8828.48,144.32,77.28,426.08,37.76,9513.92,3.929025489,11.78707647,11.78707647,11.78707647,11.78707647,0.213874585,0.212412542,0.212377518,0.212559746,57.38665419,172.1599626,172.1599626,172.1599626,23.45248761,63.25118412,1.179666773,1.517758147,4.0933824,-2.575624253,1.831521526,1888.187493,9147.412507,30.65537799,149.744622,16.41253458,80.18746542,90.56745664,442.0325434,2025.822863,9866.577137,9866.577137,2301.093601,11304.9064,6.286440783,18.85932235,18.85932235,18.85932235,4.462905212,14465.68866,11869.97886,578.1396553,309.5292802,1708.040859,14465.68866,11869.97886,578.1396553,309.5292802,1708.040859,1888.187493,30.65537799,16.41253458,90.56745664,2025.822863,11892.4,4NB,14465.68866
370,2050,4NB,4,NB,AM-Peak,1,Peak,AM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,13846.6,287.8,137.4,435.9,34.4,2.147424285,5.15,2.575,0.387931034,0.387931034,3.479,0.715,14538.93,302.19,144.27,457.695,36.12,15479.205,16533.1,1.1,2.0666375,16533.1,0,1,0,11631.144,241.752,115.416,366.156,28.896,12383.364,5.149988062,15.44996419,15.44996419,15.44996419,15.44996419,0.387931024,0.387931013,0.387931034,0.387931026,-60.27195905,-180.8158771,-180.8158771,-180.8158771,23.45248761,8.459247176,-1.548756731,11.34852759,4.0933824,7.255145193,1.831521526,4512.081601,10026.8484,93.78309813,208.4069019,44.77344821,99.49655179,142.0432727,315.6517273,4792.68142,10686.52358,10686.52358,5353.881058,12005.87394,8.239980899,24.7199427,24.7199427,24.7199427,5.753026566,44115.87765,37179.46621,2318.312812,1106.797074,3511.301562,44115.87765,37179.46621,2318.312812,1106.797074,3511.301562,4512.081601,93.78309813,44.77344821,142.0432727,4792.68142,15479.205,4NB,44115.87765
371,2050,4NB,4,NB,AM-Shoulder,3,OP,AM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,10767.2,414.5,137.4,700.1,17.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.479,0.715,10767.2,414.5,137.4,700.1,17.2,12036.4,14574.8,1.1,1.82185,14574.8,0,1,0,8613.76,331.6,109.92,560.08,13.76,9629.12,3.90989099,11.72967297,11.72967297,11.72967297,11.72967297,0.207508772,0.206270118,0.206161994,0.20638155,58.2823416,174.8470248,174.8470248,174.8470248,23.45248761,61.74335728,1.104083351,1.55482313,4.0933824,-2.53855927,1.831521526,1787.430759,8979.769241,68.39917129,346.1008287,22.66132639,114.7386736,115.5901787,584.5098213,1994.081435,10042.31856,30126.95569,2407.382788,12167.41721,6.255825585,18.76747675,18.76747675,18.76747675,4.720270751,15060.16684,11181.85507,1283.679857,425.2959162,2169.335992,45180.50051,33545.56521,3851.039571,1275.887749,6508.007976,5362.292276,205.1975139,67.98397916,346.7705361,5982.244305,36109.2,4NB,45180.50051
372,2050,4NB,4,NB,MD,4,OP,MD,1.6,65,8000,1,6,70,3600,1,5,0.5,0,9757.9,481,182.5,861.1,34.4,2.147424285,5.15,2.575,0.387931034,0.387931034,3.482,0.708,9757.9,481,182.5,861.1,34.4,11316.9,14434.9,1.1,1.8043625,14434.9,0,1,0,7806.32,384.8,146,688.88,27.52,9053.52,3.864878968,11.5946369,11.5946369,11.5946369,11.5946369,0.210622619,0.20955817,0.209443529,0.209704149,57.65556633,172.966699,172.966699,172.966699,23.45248761,61.68517398,1.101354122,1.556289685,4.0933824,-2.537092715,1.831521526,1644.187567,8113.712433,80.63798375,400.3620163,30.5787553,151.9212447,144.460994,716.639006,1899.8653,9417.0347,37668.1388,2411.220766,12023.67923,6.183806348,18.55141904,18.55141904,18.55141904,4.905124814,14910.52228,10167.33751,1495.949027,567.2793034,2679.956435,59642.08912,40669.35005,5983.79611,2269.117214,10719.82574,6576.750267,322.551935,122.3150212,577.843976,7599.4612,45267.6,4NB,59642.08912
373,2050,4NB,4,NB,PM-Shoulder,2,OP,PM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,10741.4,356.5,137.4,635.6,17.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.632,0.592,10741.4,356.5,137.4,635.6,17.2,11888.1,14181.5,1.1,1.7726875,14181.5,0,1,0,8593.12,285.2,109.92,508.48,13.76,9510.48,3.88380149,11.65140447,11.65140447,11.65140447,11.65140447,0.22386119,0.222793753,0.222721209,0.222886164,59.37107383,178.1132215,178.1132215,178.1132215,23.45248761,59.79510333,1.018501389,1.605482634,4.0933824,-2.487899766,1.831521526,1923.666071,8817.733929,63.54077848,292.9592215,24.48151531,112.9184847,113.3331565,522.2668435,2125.021521,9763.078479,19526.15696,2527.732422,11653.76758,6.214082385,18.64224715,18.64224715,18.64224715,4.619817187,15707.53751,11953.81945,1184.542897,456.390459,2112.784713,31415.07503,23907.63889,2369.085794,912.780918,4225.569427,3847.332142,127.081557,48.96303061,226.6663129,4250.043042,23776.2,4NB,31415.07503
374,2050,4NB,4,NB,PM-Peak,2,Peak,PM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,10619,289.9,68.7,528.3,17.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.632,0.592,11149.95,304.395,72.135,554.715,18.06,12099.255,13331.3,1.1,1.6664125,13331.3,0,1,0,8919.96,243.516,57.708,443.772,14.448,9679.404,4.581423057,13.74426917,13.74426917,13.74426917,13.74426917,0.212597543,0.211292601,0.211203776,0.211388332,60.76350059,182.2905018,182.2905018,182.2905018,23.45248761,62.31506672,1.768099911,1.540558408,4.0933824,-2.552823992,1.831521526,1896.361581,9253.588419,51.45312914,252.9418709,12.18814753,59.94685247,93.80822307,460.9067769,2053.811081,10045.44392,20090.88784,2368.71008,11629.15492,7.330276891,21.99083067,21.99083067,21.99083067,5.283866213,17363.30076,13900.85547,1131.49705,268.0274886,2062.920749,34726.60152,27801.71095,2262.994101,536.0549771,4125.841498,3792.723162,102.9062583,24.37629506,187.6164461,4107.622161,24198.51,4NB,34726.60152
375,2050,4NB,4,NB,PM-Late,5,OP,PM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,5718.6,105.2,27.9,491.8,55.8,2.147424285,5.15,2.575,0.387931034,0.387931034,3.632,0.592,5718.6,105.2,27.9,491.8,55.8,6399.3,7760.7,1.1,0.9700875,7760.7,0,1,0,4574.88,84.16,22.32,393.44,44.64,5119.44,2.35071048,7.052131439,7.052131439,7.052131439,7.052131439,0.144197299,0.143891396,0.143878272,0.143957073,70.90504087,212.7151226,212.7151226,212.7151226,46.21786704,69.94048082,1.580619672,1.372595654,2.077118789,-0.704523135,0.420136998,659.6853414,5058.914659,12.10989992,93.09010008,3.21136303,24.68863697,56.63847068,435.1615293,731.6450751,5667.654925,28338.27462,875.5645423,6885.135458,3.761136767,11.2834103,11.2834103,11.2834103,2.813110913,3293.117992,2481.166793,136.6409695,36.2351267,639.0751035,16465.58996,12405.83396,683.2048476,181.1756335,3195.375518,3298.426707,60.54949961,16.05681515,283.1923534,3658.225375,31996.5,4NB,16465.58996
376,2050,4SB,4,SB,Night,6,OP,NT,1.6,65,8000,1,6,70,3600,1,5,0.5,0,2207.6,64.4,12.9,425.2,70.9,2.147424285,5.15,2.575,0.387931034,0.387931034,3.635,0.708,2207.6,64.4,12.9,425.2,70.9,2781,3927.8,1.1,0.490975,3927.8,0,1,0,1766.08,51.52,10.32,340.16,56.72,2224.8,1.357508472,4.072525416,4.072525416,4.072525416,4.072525416,0.087434562,0.087327689,0.087319491,0.087385116,99.09531203,297.2859361,297.2859361,297.2859361,64.4016726,69.999863,0.98902161,1.371431255,1.490644515,-0.119213259,0.009605006,154.4164307,2053.183569,4.499122513,59.90087749,0.90113715,11.99886285,29.72492096,395.475079,189.5416114,2591.458389,15548.75033,259.7919726,3668.008027,2.172013555,6.516040666,6.516040666,6.516040666,1.860645804,564.271686,335.3945807,29.31646525,5.871846316,193.6887938,3385.630116,2012.367484,175.8987915,35.2310779,1162.132763,926.4985844,26.99473508,5.406822901,178.3495257,1137.249668,16686,4SB,3385.630116
377,2050,4SB,4,SB,AM-Early,1,OP,AM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,4556.8,292,66.6,564.8,64.4,2.147424285,5.15,2.575,0.387931034,0.387931034,3.479,0.715,4556.8,292,66.6,564.8,64.4,5544.6,7520.2,1.1,0.940025,7520.2,0,1,0,3645.44,233.6,53.28,451.84,51.52,4435.68,2.274267831,6.822803494,6.822803494,6.822803494,6.822803494,0.134326083,0.134088073,0.134044345,0.134140982,71.5851235,214.7553705,214.7553705,214.7553705,47.95315884,69.96508798,1.595079542,1.372112903,2.001953622,-0.629840718,0.367521381,489.677677,4067.122323,31.32297386,260.6770261,7.141882692,59.45811731,60.61026139,504.1897386,588.752795,4955.847205,4955.847205,786.9030308,6733.296969,3.63882853,10.91648559,10.91648559,10.91648559,3.039693849,2863.405199,1781.853102,341.9367928,77.9642595,661.6510452,2863.405199,1781.853102,341.9367928,77.9642595,661.6510452,489.677677,31.32297386,7.141882692,60.61026139,588.752795,5544.6,4SB,2863.405199
378,2050,4SB,4,SB,AM-Peak,1,Peak,AM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,7097.2,343.6,161.1,502.5,34.4,2.147424285,5.15,2.575,0.387931034,0.387931034,3.479,0.715,7452.06,360.78,169.155,527.625,36.12,8545.74,10222,1.1,1.27775,10222,0,1,0,5961.648,288.624,135.324,422.1,28.896,6836.592,5.149995309,15.44998593,15.44998593,15.44998593,15.44998593,0.18264781,0.181967117,0.181905689,0.182020615,62.08207351,186.2462205,186.2462205,186.2462205,24.79414187,68.97683279,2.612515461,1.391771644,3.871882339,-2.480110694,1.676471483,1088.881954,6363.178046,52.5200773,308.2599227,24.61620539,144.5387946,76.83090159,450.7940984,1242.849138,7302.890862,7302.890862,1550.783507,9182.316493,8.239992494,24.71997748,24.71997748,24.71997748,6.425983282,12778.44446,8972.379127,1298.295128,608.512043,1899.258157,12778.44446,8972.379127,1298.295128,608.512043,1899.258157,1088.881954,52.5200773,24.61620539,76.83090159,1242.849138,8545.74,4SB,12778.44446
379,2050,4SB,4,SB,AM-Shoulder,3,OP,AM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,7606.2,440.2,165.4,693.6,32.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.479,0.715,7606.2,440.2,165.4,693.6,32.2,8937.6,11600.4,1.1,1.45005,11600.4,0,1,0,6084.96,352.16,132.32,554.88,25.76,7150.08,3.569538873,10.70861662,10.70861662,10.70861662,10.70861662,0.252559594,0.251747149,0.251640591,0.25184541,52.33780857,157.0134257,157.0134257,157.0134257,23.45248761,62.97164223,1.164868231,1.524495735,4.0933824,-2.568886665,1.831521526,1536.81503,6069.38497,88.65527615,351.5447239,33.29708297,132.102917,139.7439808,553.8560192,1798.51137,7139.08863,21417.26589,2321.90405,9278.49595,5.711262197,17.13378659,17.13378659,17.13378659,4.608326032,13261.00282,8777.153583,1519.000582,570.5051136,2394.343545,39783.00847,26331.46075,4557.001745,1711.515341,7183.030634,4610.44509,265.9658284,99.8912489,419.2319425,5395.534109,26812.8,4SB,39783.00847
380,2050,4SB,4,SB,MD,4,OP,MD,1.6,65,8000,1,6,70,3600,1,5,0.5,0,9045,423,161.1,897.6,32.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.482,0.708,9045,423,161.1,897.6,32.2,10558.9,13586.7,1.1,1.6983375,13586.7,0,1,0,7236,338.4,128.88,718.08,25.76,8447.12,3.945011816,11.83503545,11.83503545,11.83503545,11.83503545,0.212073944,0.210984341,0.210874245,0.21118385,57.45299519,172.3589856,172.3589856,172.3589856,23.45248761,63.45916992,1.190946508,1.512783734,4.0933824,-2.580598666,1.831521526,1534.567056,7510.432944,71.39710089,351.6028991,27.17747265,133.9225273,151.646899,745.953101,1784.788528,8774.111472,35096.44589,2285.231473,11301.46853,6.312018905,18.93605672,18.93605672,18.93605672,5.051167139,14424.42426,9686.216268,1351.979552,514.6341635,2871.59428,57697.69705,38744.86507,5407.918207,2058.536654,11486.37712,6138.268223,285.5884036,108.7098906,606.5875959,7139.154114,42235.6,4SB,57697.69705
381,2050,4SB,4,SB,PM-Shoulder,2,OP,PM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,9169.5,296.3,83.7,614.2,17.2,2.147424285,5.15,2.575,0.387931034,0.387931034,3.632,0.592,9169.5,296.3,83.7,614.2,17.2,10180.9,12203.7,1.1,1.5254625,12203.7,0,1,0,7335.6,237.04,66.96,491.36,13.76,8144.72,4.29999947,12.89999841,12.89999841,12.89999841,12.89999841,0.214642649,0.213349091,0.213249456,0.213498075,60.51168406,181.5350522,181.5350522,181.5350522,23.45248761,65.72904298,1.334186512,1.460541576,4.0933824,-2.632840824,1.831521526,1574.53262,7594.96738,50.57226855,245.7277314,14.27918359,69.42081641,104.904414,509.295586,1744.288486,8436.611514,16873.22303,2083.800218,10119.89978,6.879999152,20.63999746,20.63999746,20.63999746,5.136959801,14336.54373,10832.78309,1043.811494,294.722313,2165.226837,28673.08746,21665.56618,2087.622988,589.444626,4330.453675,3149.065239,101.1445371,28.55836718,209.8088279,3488.576971,20361.8,4SB,28673.08746
382,2050,4SB,4,SB,PM-Peak,2,Peak,PM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,7150.9,171.8,38.7,487.5,12.9,2.147424285,5.15,2.575,0.387931034,0.387931034,3.632,0.592,7508.445,180.39,40.635,511.875,13.545,8254.89,9283.6,1.1,1.16045,9283.6,0,1,0,6006.756,144.312,32.508,409.5,10.836,6603.912,5.149993231,15.44997969,15.44997969,15.44997969,15.44997969,0.141072765,0.140271031,0.140222783,0.140385472,71.59277002,214.7783101,214.7783101,214.7783101,30.22300008,69.81884255,2.878830874,1.374986988,3.176388835,-1.801401847,1.18962603,847.38968,6661.05532,20.24279304,160.147207,4.558362216,36.07663778,57.48785098,454.387149,929.6786862,7325.211314,14650.42263,1094.256699,8653.523301,8.239989169,24.71996751,24.71996751,24.71996751,6.061679884,9016.663346,6982.481785,500.4011863,112.6825659,1421.097808,18033.32669,13964.96357,1000.802373,225.3651318,2842.195616,1694.77936,40.48558609,9.116724433,114.975702,1859.357372,16509.78,4SB,18033.32669
383,2050,4SB,4,SB,PM-Late,5,OP,PM,1.6,65,8000,1,6,70,3600,1,5,0.5,0,7930.4,118.1,21.5,539,51.5,2.147424285,5.15,2.575,0.387931034,0.387931034,3.632,0.592,7930.4,118.1,21.5,539,51.5,8660.5,10120.7,1.1,1.2650875,10120.7,0,1,0,6344.32,94.48,17.2,431.2,41.2,6928.4,5.149955842,15.44986752,15.44986752,15.44986752,15.44986752,0.169471762,0.168686488,0.168656454,0.168817366,66.68851023,200.0655307,200.0655307,200.0655307,23.75411656,69.48456487,1.846541092,1.381601801,4.041404772,-2.65980297,1.795137186,1075.183091,6855.216909,15.9374994,102.1625006,2.900891009,18.59910899,72.79404804,466.205952,1166.81553,7493.68447,37468.42235,1350.080407,8770.619593,8.239929347,24.71978804,24.71978804,24.71978804,5.958829223,11124.56716,8859.432708,393.9716072,71.70941088,1799.453438,55622.83582,44297.16354,1969.858036,358.5470544,8997.26719,5375.915457,79.68749702,14.50445505,363.9702402,5834.077649,43302.5,4SB,55622.83582
384,2050,5NB,5,NB,Night,6,OP,NT,2,70,8000,1,6,70,3600,1,5,0.5,0,1656,60.7,23.5,415,80.3,1.957443245,5.15,2.575,0.387931034,0.387931034,3.635,0.708,1656,60.7,23.5,415,80.3,2235.5,3394.5,1.1,0.4243125,3394.5,0,1,0,1324.8,48.56,18.8,332,64.24,1788.4,1.998113442,5.994340325,5.994340325,5.994340325,5.994340325,0.022659877,0.022462329,0.022447371,0.02260479,156.8230172,470.4690516,470.4690516,470.4690516,69.63293262,69.99999993,1.284239864,1.714285716,1.723322507,-0.009036791,0.006325755,30.01980447,1625.980196,1.090770689,59.60922931,0.422010575,23.07798942,7.50479029,407.4952097,39.03737602,2196.462624,13178.77574,57.07251913,3337.427481,3.996226883,11.98868065,11.98868065,11.98868065,2.921235473,228.0747353,119.9659497,13.07690145,5.059350016,89.97253414,1368.448412,719.7956979,78.4614087,30.3561001,539.8352048,180.1188268,6.544624132,2.532063451,45.02874174,234.2242561,13413,5NB,1368.448412
385,2050,5NB,5,NB,AM-Early,1,OP,AM,2,70,8000,1,6,70,3600,1,5,0.5,0,11010.6,156.6,86.1,491.3,43.1,1.957443245,5.15,2.575,0.387931034,0.387931034,3.479,0.715,11010.6,156.6,86.1,491.3,43.1,11787.7,13341.9,1.1,1.6677375,13341.9,0,1,0,8808.48,125.28,68.88,393.04,34.48,9430.16,3.571168077,10.71350423,10.71350423,10.71350423,10.71350423,0.219502734,0.217899206,0.217867031,0.218051957,56.62092548,169.8627764,169.8627764,169.8627764,25.25652511,63.03129695,1.459990983,1.903816133,4.751247429,-2.847431296,2.1258732,1933.485441,9077.114559,27.29841247,129.3015875,15.00668109,71.09331891,85.70314108,405.5968589,2061.493675,9726.206325,9726.206325,2317.510145,11024.38986,7.142336155,21.42700846,21.42700846,21.42700846,4.014670695,16552.43649,13809.60297,584.923315,321.5482828,1836.361929,16552.43649,13809.60297,584.923315,321.5482828,1836.361929,1933.485441,27.29841247,15.00668109,85.70314108,2061.493675,11787.7,5NB,16552.43649
386,2050,5NB,5,NB,AM-Peak,1,Peak,AM,2,70,8000,1,6,70,3600,1,5,0.5,0,12727.3,289.7,123.3,442.4,31.3,1.957443245,5.15,2.575,0.387931034,0.387931034,3.479,0.715,13363.665,304.185,129.465,464.52,32.865,14294.7,15387.4,1.1,1.923425,15387.4,0,1,0,10690.932,243.348,103.572,371.616,26.292,11435.76,5.149989969,15.44996991,15.44996991,15.44996991,15.44996991,0.387931025,0.387931028,0.387931032,0.387931026,-105.6105011,-316.8315033,-316.8315033,-316.8315033,25.25652511,11.50591181,-1.42162699,10.42942115,4.751247429,5.678173721,2.1258732,4147.344207,9216.320793,94.4022397,209.7827603,40.1787928,89.2862072,144.1613762,320.3586238,4426.086615,9868.613385,9868.613385,4983.571433,11173.19857,10.29997994,30.89993982,30.89993982,30.89993982,5.798653556,51330.68578,42717.56213,2917.023525,1241.522279,4454.577848,51330.68578,42717.56213,2917.023525,1241.522279,4454.577848,4147.344207,94.4022397,40.1787928,144.1613762,4426.086615,14294.7,5NB,51330.68578
387,2050,5NB,5,NB,AM-Shoulder,3,OP,AM,2,70,8000,1,6,70,3600,1,5,0.5,0,10325.5,477.6,125.3,706.6,33.3,1.957443245,5.15,2.575,0.387931034,0.387931034,3.479,0.715,10325.5,477.6,125.3,706.6,33.3,11668.3,14353.9,1.1,1.7942375,14353.9,0,1,0,8260.4,382.08,100.24,565.28,26.64,9334.64,3.799997646,11.39999294,11.39999294,11.39999294,11.39999294,0.198915684,0.197461345,0.197288496,0.197573699,59.61283673,178.8385102,178.8385102,178.8385102,25.25652511,63.73268646,1.507694947,1.882864299,4.751247429,-2.86838313,2.1258732,1643.123114,8682.376886,75.44603066,402.1539693,19.77619882,105.5238012,111.6844608,594.9155392,1850.029804,9818.270196,29454.81059,2263.843184,12090.05682,7.599995292,22.79998588,22.79998588,22.79998588,4.649978478,17205.19754,12487.72793,1720.168433,450.8970538,2546.404129,51615.59263,37463.18378,5160.5053,1352.691161,7639.212388,4929.369341,226.338092,59.32859647,335.0533825,5550.089412,35004.9,5NB,51615.59263
388,2050,5NB,5,NB,MD,4,OP,MD,2,70,8000,1,6,70,3600,1,5,0.5,0,9425.1,475.7,176.2,869.1,43.1,1.957443245,5.15,2.575,0.387931034,0.387931034,3.482,0.708,9425.1,475.7,176.2,869.1,43.1,10989.2,14117.4,1.1,1.764675,14117.4,0,1,0,7540.08,380.56,140.96,695.28,34.48,8791.36,3.79992155,11.39976465,11.39976465,11.39976465,11.39976465,0.199951964,0.198627557,0.198478772,0.19882299,59.26068656,177.7820597,177.7820597,177.7820597,25.25652511,64.11238108,1.535050165,1.871713357,4.751247429,-2.879534072,2.1258732,1507.653806,7917.446194,75.58970328,400.1102967,27.9775677,148.2224323,138.2376486,730.8623514,1749.458725,9239.741275,36958.9651,2233.068564,11884.33144,7.599843101,22.7995293,22.7995293,22.7995293,4.85034899,16970.97072,11457.93237,1723.409655,637.8753746,3151.753319,67883.88289,45831.72949,6893.638619,2551.501498,12607.01328,6030.615223,302.3588131,111.9102708,552.9505943,6997.834901,43956.8,5NB,67883.88289
389,2050,5NB,5,NB,PM-Shoulder,2,OP,PM,2,70,8000,1,6,70,3600,1,5,0.5,0,10542.8,375.8,125.3,653.8,19.6,1.957443245,5.15,2.575,0.387931034,0.387931034,3.632,0.592,10542.8,375.8,125.3,653.8,19.6,11717.3,14066.3,1.1,1.7582875,14066.3,0,1,0,8434.24,300.64,100.24,523.04,15.68,9373.84,3.655000143,10.96500043,10.96500043,10.96500043,10.96500043,0.22031292,0.219098482,0.219001547,0.219206057,59.81368324,179.4410497,179.4410497,179.4410497,25.25652511,60.83276718,1.328355469,1.972621098,4.751247429,-2.77862633,2.1258732,1858.172041,8684.627959,65.86976762,309.9302324,21.95271512,103.3472849,114.6535361,539.1464639,2060.64806,9656.65194,19313.30388,2465.600098,11600.6999,7.310000286,21.93000086,21.93000086,21.93000086,4.373269208,18023.53742,13583.23815,1444.52406,481.4230614,2514.352145,36047.07484,27166.4763,2889.048121,962.8461228,5028.70429,3716.344083,131.7395352,43.90543024,229.3070722,4121.29612,23434.6,5NB,36047.07484
390,2050,5NB,5,NB,PM-Peak,2,Peak,PM,2,70,8000,1,6,70,3600,1,5,0.5,0,10437.1,299.5,70.5,563.7,19.6,1.957443245,5.15,2.575,0.387931034,0.387931034,3.632,0.592,10958.955,314.475,74.025,591.885,20.58,11959.92,13297,1.1,1.662125,13297,0,1,0,8767.164,251.58,59.22,473.508,16.464,9567.936,4.374990172,13.12497052,13.12497052,13.12497052,13.12497052,0.207928258,0.206417379,0.206308558,0.206542925,61.3805627,184.1416881,184.1416881,184.1416881,25.25652511,63.14875744,2.293354791,1.90027492,4.751247429,-2.850972508,2.1258732,1822.941136,9136.013864,51.93048423,262.5445158,12.21759279,61.80740721,97.79972757,494.0852724,1984.888941,9975.031059,19950.06212,2308.78455,11653.06545,8.749980345,26.24994103,26.24994103,26.24994103,5.088904225,20201.81944,15950.69911,1363.172149,320.7110903,2567.237082,40403.63887,31901.39823,2726.344298,641.4221807,5134.474164,3645.882273,103.8609685,24.43518558,195.5994551,3969.777882,23919.84,5NB,40403.63887
