,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
194,AM-Peak,2,Peak,AM,6,NB,6NB,1.3,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.306818182,3.35,0.715,5460,456.855,5916.855,327.6,6830.565,4105.92,365.484,4733.484,0.122430579,0.122749209,1.569486199,4.672554527,66.0320731,196.5856484,60.75437312,69.96843777,502.6901619,4629.709838,44.86287188,411.9921281,547.5530337,5041.701966,637.2787775,5865.686222,2.040332059,6.074320886,1.823731082,1298.166333,2596.332665,1005.380324,89.72574377,1095.106067,11833.71
195,AM-Shoulder,1,OP,AM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.35,0.715,4169.6,627.6,4797.2,250.176,6052.4,3135.5392,502.08,3837.76,0.145743886,0.145867828,1.148470597,3.435569608,60.86786275,182.0819618,59.68212748,69.97545319,456.9856669,3462.438333,73.23731899,554.362681,530.2229859,4016.801014,676.6976239,5125.526376,1.493011776,4.46624049,1.464377308,1009.380462,1009.380462,456.9856669,73.23731899,530.2229859,4797.2
196,MD,5,OP,MD,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.353,0.708,4326.7,423.6,4750.3,259.602,5597.5,3253.6784,338.88,3800.24,0.14325233,0.143385808,0.991657752,2.96540377,61.04155723,182.5356214,61.52286529,69.98277474,466.0970124,3601.000988,48.59058259,375.0094174,514.687595,3976.010405,611.8687602,4726.02924,1.289155077,3.855024901,1.177994998,788.1892359,3940.946179,2330.485062,242.952913,2573.437975,23751.5
197,PM-Shoulder,1,OP,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.502,0.592,4249.6,265,4514.6,254.976,5044.6,3195.6992,212,3611.68,0.167283647,0.167319659,0.878265225,2.629685064,58.88189425,176.30305,63.31899522,69.97918685,534.5882159,3460.035784,35.47176776,229.5282322,570.0599837,3689.564016,641.0035192,4148.620481,1.141744792,3.418590583,0.987246665,731.6267629,731.6267629,534.5882159,35.47176776,570.0599837,4514.6
198,PM-Peak,3,Peak,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.502,0.592,4347.315,283.395,4630.71,260.8389,5197.5,3269.18088,226.716,3704.568,0.15477683,0.154840336,1.313334811,3.928008448,60.77334216,181.7649234,62.86134049,69.98240196,505.993454,3580.482646,35.10478173,248.2902183,541.0982357,3828.772864,611.3077992,4325.353301,1.707335255,5.106410982,1.482966758,1043.159906,3129.479717,1517.980362,105.3143452,1623.294707,13892.13
199,PM-Late,3,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.506,0.708,3388.6,260.7,3649.3,203.316,4170.7,2548.2272,208.56,2919.44,0.163192073,0.16328978,0.887945334,2.657658268,66.91986431,200.294009,64.4411569,69.99437361,415.8504803,2769.43352,34.05571643,226.6442836,449.9061967,2996.077803,518.0176296,3449.36637,1.154328934,3.454955748,1.021904017,597.6892347,1793.067704,1247.551441,102.1671493,1349.71859,10947.9
200,Night,8,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.506,0.708,1873,322.1,2195.1,112.38,2839.3,1408.496,257.68,1756.08,0.165965377,0.165986818,0.600004256,1.799047348,66.28112555,198.7367288,64.94478547,69.99955829,233.761569,1526.858431,42.77148332,279.3285167,276.5330523,1806.186948,362.0760189,2364.843981,0.780005533,2.338761552,0.785460755,282.3676179,2258.940943,1870.092552,342.1718666,2212.264418,17560.8
201,AM-Early,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.35,0.715,4018.6,332.4,4351,241.116,5015.8,3021.9872,265.92,3480.8,0.150895216,0.151018856,0.900423289,2.69346848,59.83825876,178.9963297,63.22536547,69.98815335,456.0034115,3321.480589,40.15893414,292.2410659,496.1623456,3613.721654,576.4802139,4198.203786,1.170550276,3.501509024,1.045550754,674.3917892,674.3917892,456.0034115,40.15893414,496.1623456,4351
202,AM-Peak,2,Peak,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.35,0.715,4654.545,390.81,5045.355,279.2727,5826.975,3500.21784,312.648,4036.284,0.138377551,0.138644711,1.569113767,4.678558131,62.46832167,186.2590721,60.5305758,69.97991698,484.3515731,3890.920727,43.3469917,347.4630083,527.6985648,4238.383735,614.3925482,4933.309752,2.039847897,6.082125571,1.82453432,1251.645384,2503.290769,968.7031461,86.6939834,1055.39713,10090.71
203,AM-Shoulder,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.35,0.715,4075.6,613.5,4689.1,244.536,5916.1,3064.8512,490.8,3751.28,0.146629631,0.146746378,1.111668133,3.326024824,60.6845663,181.5635151,60.33327646,69.97800747,449.3979993,3381.666001,72.02312252,541.4768775,521.4211218,3923.142878,665.4673669,5006.096633,1.445168573,4.323832271,1.417533923,960.871767,960.871767,449.3979993,72.02312252,521.4211218,4689.1
204,MD,5,OP,MD,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.353,0.708,4939.7,472.9,5412.6,296.382,6358.4,3714.6544,378.32,4330.08,0.139030415,0.139221291,1.195763937,3.570941351,61.95942503,185.0310635,57.81773728,69.96711625,516.4499427,4126.868057,52.67019887,420.2298011,569.1201415,4547.097858,674.4605393,5387.557461,1.554493118,4.642223756,1.415578801,1047.32473,5236.623649,2582.249713,263.3509943,2845.600708,27063
205,PM-Shoulder,1,OP,PM,6,SB,6SB,1.3,65,4800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.482142857,3.502,0.592,4057.1,253,4310.1,243.426,4816.1,3050.9392,202.4,3448.08,0.184471503,0.18453493,1.758674594,5.256975701,56.72130455,169.5495692,46.71521693,69.97573394,562.8113412,3250.862659,37.34986975,215.6501302,600.161211,3466.512789,674.8609505,3897.81305,2.286276972,6.834068412,1.976384583,1541.994174,1541.994174,562.8113412,37.34986975,600.161211,4310.1
206,PM-Peak,3,Peak,PM,6,SB,6SB,1.3,65,4000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.532894737,3.502,0.592,3892.875,261.66,4154.535,233.5725,4677.855,2927.442,209.328,3323.628,0.248806395,0.247157094,2.374997866,7.124963847,49.76921298,149.3070155,38.77048102,69.92025527,728.3662914,2930.936209,51.73690009,209.9230999,780.1031915,3140.859309,883.5769916,3560.705508,3.087497226,9.262453001,2.690018389,2728.03951,8184.118529,2185.098874,155.2107003,2340.309574,12463.605
207,PM-Late,3,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.349137931,3.506,0.708,4319,332.6,4651.6,259.14,5316.8,3247.888,266.08,3721.28,0.153428654,0.153594862,1.13552764,3.393300699,68.98439227,206.1462692,62.54396479,69.98151701,498.3190856,3561.540914,40.868521,291.731479,539.1876066,3853.272393,620.9246486,4436.735351,1.476185932,4.411290909,1.306658884,915.894559,2747.683677,1494.957257,122.605563,1617.56282,13954.8
208,Night,8,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.506,0.708,2061.7,348,2409.7,123.702,3105.7,1550.3984,278.4,1927.76,0.154716758,0.154726452,0.596721453,1.789665397,68.45147809,205.2971971,64.95036656,69.9994466,239.8726137,1698.125386,43.07584422,304.9241558,282.9484579,2003.049542,369.1001463,2612.897854,0.358032872,1.073799238,0.778334273,132.1370894,1057.096715,1918.980909,344.6067538,2263.587663,19277.6
209,AM-Early,1,OP,AM,7,NB,7NB,0.6,65,10800,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.28125,0.28125,3.35,0.715,9829.8,813,10642.8,589.788,12268.8,7392.0096,650.4,8514.24,0.108513655,0.109104186,3.157454826,9.339695582,69.97649826,206.9892453,28.94595067,69.3430092,802.1339787,8437.878021,70.9613628,742.0386372,873.0953415,9179.916658,1015.018067,10663.99393,1.894472896,5.603817349,3.65992026,1917.275597,1917.275597,802.1339787,70.9613628,873.0953415,10642.8
210,AM-Peak,2,Peak,AM,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.35,0.715,8411.76,698.985,9110.745,504.7056,10508.715,6325.64352,559.188,7288.596,0.116598305,0.117288043,4.193674063,12.38635924,68.00229942,200.8503515,27.00183852,69.6553091,737.559312,7169.495088,65.58606639,633.3989336,803.1453784,7802.894022,934.3175111,9069.691889,2.516204438,7.431815545,4.862701127,2343.273562,4686.547124,1475.118624,131.1721328,1606.290757,18221.49
211,AM-Shoulder,1,OP,AM,7,NB,7NB,0.6,65,12600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.25,0.25,3.35,0.715,6142,924.4,7066.4,368.52,8915.2,4618.784,739.52,5653.12,0.108154371,0.108234584,1.126315629,3.371657935,69.22642494,207.231276,60.58381525,69.92945936,499.5416799,5273.93832,80.04163967,844.3583603,579.5833196,6118.29668,739.6665989,7807.013401,0.675789377,2.022994761,1.436401985,499.5087786,499.5087786,499.5416799,80.04163967,579.5833196,7066.4
212,MD,5,OP,MD,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.353,0.708,7088.2,687.6,7775.8,425.292,9151,5330.3264,550.08,6220.64,0.121841151,0.122065577,2.083900929,6.216833666,65.70272783,196.0088047,40.70038516,69.83211381,649.4531038,6013.454896,67.14583238,620.4541676,716.5989362,6633.909064,850.890601,7874.817399,1.250340557,3.730100199,2.47115968,1062.498239,5312.491193,3247.265519,335.7291619,3582.994681,38879
213,PM-Shoulder,1,OP,PM,7,NB,7NB,0.6,65,7200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.375,3.502,0.592,7339.1,457.7,7796.8,440.346,8712.2,5519.0032,366.16,6237.44,0.192403163,0.191122923,2.374998904,7.124993718,55.69612762,167.0883127,30.19413205,68.99209018,1061.873673,5836.880327,69.98156964,387.7184304,1131.855242,6224.598758,1271.818381,7000.035619,1.424999342,4.274996231,2.668686719,1812.340231,1812.340231,1061.873673,69.98156964,1131.855242,7796.8
214,PM-Peak,3,Peak,PM,7,NB,7NB,0.6,65,6300,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.409090909,3.502,0.592,7015.26,450.87,7466.13,420.9156,8367.87,5275.47552,360.696,5972.904,0.171954499,0.16923158,4.74998612,14.24991394,58.56855003,175.7051024,19.90798368,69.5233583,907.1417517,5687.202648,61.04115381,389.8288462,968.1829056,6077.031494,1090.265213,6856.689187,2.849991672,8.549948366,5.348929307,3107.245151,9321.735453,2721.425255,183.1234614,2904.548717,22398.39
215,PM-Late,3,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.506,0.708,4838.3,372.3,5210.6,290.298,5955.2,3638.4016,297.84,4168.48,0.142319831,0.142403351,1.146441616,3.432184264,71.22785932,213.2399369,62.46179403,69.97348655,517.8167011,4030.185299,42.41341418,329.8865858,560.2301153,4360.071885,645.0569436,5019.845056,0.68786497,2.059310559,1.319488632,443.5303611,1330.591083,1553.450103,127.2402425,1680.690346,15631.8
216,Night,8,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.506,0.708,1804.4,315.9,2120.3,108.264,2752.1,1356.9088,252.72,1696.24,0.15941747,0.159426173,0.541363685,1.623742909,67.50293422,202.4653923,64.97657007,69.99969827,216.3149673,1479.821033,40.29018252,275.6098175,256.6051499,1755.43085,337.1855149,2306.650485,0.324818211,0.974245745,0.711310611,109.5155796,876.1246365,1730.519739,322.3214602,2052.841199,16962.4
217,AM-Early,1,OP,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.5,3.35,0.715,4607.6,381.1,4988.7,276.456,5750.9,3464.9152,304.88,3990.96,0.229961091,0.229084656,2.374999689,7.124999121,48.4782916,145.4348759,28.41242842,69.81953395,796.7956794,3534.348321,69.84333004,311.25667,866.6390095,3845.604991,1006.32567,4468.11833,1.424999813,4.274999472,2.757807034,1434.013894,1434.013894,796.7956794,69.84333004,866.6390095,4988.7
218,AM-Peak,2,Peak,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.5,3.35,0.715,5845.455,495.81,6341.265,350.7273,7332.885,4395.78216,396.648,5073.012,0.299999993,0.299999976,3.682613089,10.97964437,41.81331681,124.6656484,16.30714022,67.26816525,1318.734617,4175.993083,118.9943903,376.8156097,1437.729007,4552.808693,1675.717788,5306.439912,2.209567853,6.587786623,4.286555685,3697.74327,7395.48654,2637.469234,237.9887806,2875.458015,12682.53
219,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,65,6300,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.409090909,3.35,0.715,5439,818.6,6257.6,326.34,7894.8,4090.128,654.88,5006.08,0.208287882,0.207565591,2.374995087,7.124966247,51.11831679,153.3545411,28.27380504,69.37889535,851.9240986,4260.735901,135.9305545,682.6694455,987.8546532,4943.405347,1259.715762,6308.744238,1.424997052,4.274979748,3.028599554,1795.089697,1795.089697,851.9240986,135.9305545,987.8546532,6257.6
220,MD,5,OP,MD,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.353,0.708,7146.7,675.2,7821.9,428.802,9172.3,5374.3184,540.16,6257.52,0.121700739,0.121931891,2.097633969,6.256856308,65.74197762,196.0962272,40.47640167,69.82860599,654.0585233,6063.839477,65.86272998,609.33727,719.9212533,6673.176747,851.6467133,7891.851287,1.258580382,3.754113785,2.478144666,1070.441408,5352.207042,3270.292617,329.3136499,3599.606267,39109.5
221,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.502,0.592,8588.5,535.6,9124.1,515.31,10195.3,6458.552,428.48,7299.28,0.130235804,0.130399227,2.807772592,8.367871493,65.0843647,193.9678454,31.07217189,69.507447,841.1347124,7232.055288,55.8734607,479.7265393,897.0081731,7711.781827,1008.755095,8671.234905,1.684663555,5.020722896,3.154103848,1697.554158,1697.554158,841.1347124,55.8734607,897.0081731,9124.1
222,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,65,8100,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.346153846,3.502,0.592,9144.03,595.14,9739.17,548.6418,10929.45,6876.31056,476.112,7791.336,0.16896921,0.165785755,4.749999899,14.24999673,59.06531319,177.1959027,18.40202961,67.87233269,1161.884762,7433.503438,78.93258726,516.2074127,1240.81735,7949.71085,1398.682524,8982.125676,2.849999939,8.549998036,5.35432682,3986.244968,11958.7349,3485.654287,236.7977618,3722.452049,29217.51
223,PM-Late,3,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.321428571,3.506,0.708,5015.3,386.1,5401.4,300.918,6173.6,3771.5056,308.88,4321.12,0.141022807,0.141114535,1.196157379,3.580366447,71.53439157,214.1184262,61.85799496,69.96833657,531.8683045,4182.513696,43.58745771,342.5125423,575.4557622,4525.026238,662.6306776,5210.051322,0.717694427,2.148219868,1.376747476,475.3543608,1426.063082,1595.604913,130.7623731,1726.367287,16204.2
224,Night,8,OP,NT,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.635,0.708,2288.5,435.9,2724.4,137.31,3596.2,1763.9758,357.438,2234.008,0.154694267,0.154808985,0.849180477,2.540892052,78.25197054,234.1431713,64.76325277,69.99859306,272.8769435,1878.313057,55.33461392,380.5653861,328.2115574,2258.878443,438.8807852,3020.009215,3.311803862,9.909479003,1.134393489,1452.05211,11616.41688,2183.015548,442.6769114,2625.692459,21795.2
225,AM-Early,1,OP,AM,1,NB,1NB,3.9,65,6000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.411585366,3.479,0.715,7981.6,710.4,8692,478.896,10112.8,6152.21728,582.528,7127.44,0.246627098,0.255925239,4.201761415,11.44590336,58.27226378,158.7378802,16.30714022,62.30801465,1517.303491,5985.400509,149.0836175,561.3163825,1666.387109,6546.716891,1964.554344,7669.349656,16.38686952,44.63902312,4.849859856,31518.80138,31518.80138,1517.303491,149.0836175,1666.387109,8692
226,AM-Peak,2,Peak,AM,1,NB,1NB,3.9,65,5600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.429480382,3.479,0.715,8559.285,771.855,9331.14,513.5571,10874.85,6597.496878,632.9211,7651.5348,0.198273839,0.231383683,6.079999616,14.26408252,72.13340885,169.2297633,16.30714022,65.03794596,1308.111034,6737.616866,146.4476151,625.4073849,1454.558649,7363.024251,1747.453879,8613.839021,23.7119985,55.62992181,6.903987995,39164.79625,78329.59249,2616.222067,292.8952301,2909.117297,18662.28
227,AM-Shoulder,1,OP,AM,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.479,0.715,7421.5,1202.1,8623.6,445.29,11027.8,5720.4922,985.722,7071.352,0.161967273,0.149510404,6.079321,17.40047659,76.31440795,218.4301617,16.30714022,68.63823261,926.532523,6049.677477,147.3756944,1054.724306,1073.908217,7104.401783,1368.659606,9213.850394,23.7093519,67.86185869,7.632957651,31968.67418,31968.67418,926.532523,147.3756944,1073.908217,8623.6
228,MD,5,OP,MD,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.482,0.708,9502.9,955.9,10458.8,570.174,12370.6,7324.83532,783.838,8576.216,0.169810074,0.237477615,6.07999988,12.04556469,84.101294,166.6196706,16.30714022,63.64797829,1243.83083,7688.89517,186.1439785,769.7560215,1429.974809,8458.651191,1802.262766,9998.163234,23.71199953,46.97770229,6.856554797,38238.33247,191191.6624,6219.154151,930.7198927,7149.874044,52294
229,PM-Shoulder,1,OP,PM,1,NB,1NB,3.9,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.299334812,0.299334812,3.632,0.592,13331.2,894.7,14225.9,799.872,16015.3,10275.68896,733.654,11665.238,0.15799992,0.167117106,6.079999981,13.84738788,90.300636,205.6624896,16.30714022,55.10179463,1623.558038,10907.76996,122.6061334,772.0938666,1746.164172,11679.86383,1991.376438,13224.05156,23.71199992,54.00481274,6.625383635,45119.12935,45119.12935,1623.558038,122.6061334,1746.164172,14225.9
230,PM-Peak,3,Peak,PM,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.632,0.592,11023.11,765.66,11788.77,661.3866,13320.09,8496.613188,627.8412,9666.7914,0.183061107,0.194934237,6.079999933,15.19503063,77.09755596,192.6808778,16.30714022,59.75510563,1555.399417,8806.323983,122.3877453,643.2722547,1677.787163,9449.596237,1922.562653,10736.14075,23.71199974,59.26061944,6.744904326,44134.40418,132403.2125,4666.198252,367.163236,5033.361488,35366.31
231,PM-Late,3,OP,NT,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.635,0.708,6802.3,562.6,7364.9,408.138,8490.1,5243.21284,461.332,6039.218,0.14150744,0.128319938,3.039999936,9.119994547,85.88487126,257.6544652,38.42449277,69.78331075,741.9536277,5652.208372,59.19809364,503.4019064,801.1517213,6155.610279,919.5479086,7162.414091,11.85599975,35.56797873,3.489258273,10902.15856,32706.47568,2225.860883,177.5942809,2403.455164,22094.7
232,Night,8,OP,NT,1,SB,1SB,3.9,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.299334812,0.299334812,3.635,0.708,2940.5,571.5,3512,176.43,4655,2266.5374,468.63,2879.84,0.13477584,0.134944573,0.940721961,2.811187793,83.47879887,249.4622111,64.58437927,69.99649585,305.4744817,2458.595518,63.23907544,508.2609246,368.7135572,2966.856443,495.1917081,3983.378292,3.668815648,10.96363239,1.261530696,1814.059535,14512.47628,2443.795854,505.9126035,2949.708457,28096
233,AM-Early,1,OP,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.282229965,0.282229965,3.479,0.715,12872.8,1145.8,14018.6,772.368,16310.2,9922.35424,939.556,11495.252,0.163270517,0.139929796,6.079999987,14.82009703,91.24923772,222.4214736,16.30714022,55.21489331,1620.027904,10480.4041,131.4718798,1014.32812,1751.499784,11494.73222,2014.443544,13523.38846,23.71199995,57.7983784,6.736053158,46012.96304,46012.96304,1620.027904,131.4718798,1751.499784,14018.6
234,AM-Peak,2,Peak,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.282229965,0.282229965,3.479,0.715,12416.355,1122.765,13539.12,744.9813,15784.65,9570.526434,920.6673,11102.0784,0.173198447,0.128800685,6.079999997,17.3422474,81.90442198,233.6195312,16.30714022,55.83930271,1657.600316,10013.77338,118.5825786,1004.182421,1776.182894,11017.95581,2013.348051,13026.32065,23.71199999,67.63476486,6.831896855,47325.32349,94650.64697,3315.200631,237.1651571,3552.365788,27078.24
235,AM-Shoulder,1,OP,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.282229965,0.282229965,3.479,0.715,10410,1686.2,12096.2,624.6,15468.6,8024.028,1382.684,9918.884,0.160998174,0.167772148,6.07999985,14.617203,87.01049163,209.1858635,16.30714022,59.52646678,1291.853858,8493.546142,231.975865,1454.224135,1523.829723,9947.770277,1987.781453,12856.21855,23.71199942,57.00709168,7.379636584,43856.70734,43856.70734,1291.853858,231.975865,1523.829723,12096.2
236,MD,5,OP,MD,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.482,0.708,10662.6,1102.5,11765.1,639.756,13970.1,8218.73208,904.05,9647.382,0.166253558,0.196394335,6.079999968,12.98457512,86.95507105,185.7030687,16.30714022,60.83516158,1366.393452,8656.450548,177.5502988,924.9497012,1543.94375,9581.40025,1899.044348,11431.29965,23.71199987,50.63984296,6.874011654,41391.0406,206955.203,6831.967258,887.7514941,7719.718752,58825.5
237,PM-Shoulder,1,OP,PM,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.632,0.592,11807,792.4,12599.4,708.42,14184.2,9100.8356,649.768,10331.508,0.165281563,0.212762153,6.079999945,12.99637147,86.58573559,185.0823017,16.30714022,58.95112267,1504.200332,9594.379668,138.2460389,654.1539611,1642.44637,10248.53363,1918.938448,11556.84155,23.71199978,50.68584874,6.662156528,42674.71575,42674.71575,1504.200332,138.2460389,1642.44637,12599.4
238,PM-Peak,3,Peak,PM,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.632,0.592,11237.94,772.8,12010.74,674.2764,13556.34,8662.204152,633.696,9848.8068,0.181537447,0.189381786,6.079999947,15.29259699,77.57388529,195.1161472,16.30714022,59.27966242,1572.514427,8991.149173,120.0104802,652.7895198,1692.524907,9643.938693,1932.545867,10949.51773,23.71199979,59.64112826,6.733230036,44445.02221,133335.0666,4717.54328,360.0314407,5077.574721,36032.22
239,PM-Late,3,OP,NT,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340622372,3.635,0.708,5770.6,478,6248.6,346.236,7204.6,4447.97848,391.96,5123.852,0.133690678,0.135805829,2.196931842,6.349004922,86.43318345,249.7868604,51.37604372,69.93002675,594.6532583,4829.710742,53.23045276,424.7695472,647.8837111,5254.480289,754.3446166,6104.019383,8.568034182,24.7611192,2.538068262,6413.05503,19239.16509,1783.959775,159.6913583,1943.651133,18745.8
240,Night,8,OP,NT,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.635,0.708,2338.7,424.5,2763.2,140.322,3612.2,2022.50776,390.54,2542.144,0.132672306,0.132765138,0.809763054,2.423770084,83.75438636,250.6923167,64.87584542,69.99875888,268.330768,1930.047232,51.8500969,372.6499031,320.1808649,2302.697135,423.8810587,3047.996941,2.510265469,7.51368726,1.071135391,1063.166874,8505.334989,2146.646144,414.8007752,2561.446919,22105.6
241,AM-Early,1,OP,AM,2,NB,2NB,3.1,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.326086957,3.479,0.715,10238.3,851,11089.3,614.298,12791.3,8854.08184,782.92,10202.156,0.154505294,0.203308325,6.079999675,12.9777501,84.43002635,180.2157634,16.30714022,62.19680748,1368.002513,8255.999487,159.1741539,691.8258461,1527.176667,8947.825333,1845.524975,10331.47702,18.84799899,40.2310253,6.798936528,32187.84941,32187.84941,1368.002513,159.1741539,1527.176667,11089.3
242,AM-Peak,2,Peak,AM,2,NB,2NB,3.1,65,6300,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.355731225,3.479,0.715,9875.25,833.91,10709.16,592.515,12376.98,8540.1162,767.1972,9852.4272,0.171982895,0.177797193,6.079999911,15.57609575,75.63724367,193.7718695,16.30714022,61.91420161,1468.753907,7813.981093,136.4055086,697.5044914,1605.159416,8511.485584,1877.970433,9906.494567,18.84799973,48.28589682,6.886972583,34269.53556,68539.07111,2937.507814,272.8110173,3210.318832,21418.32
243,AM-Shoulder,1,OP,AM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.279503106,0.279503106,3.479,0.715,8279.6,1252.4,9532,496.776,12036.8,7160.19808,1152.208,8769.44,0.130452508,0.11335726,6.07999993,18.23999973,81.35029493,244.050884,17.34437123,68.59839043,934.0657987,6848.758201,130.6111417,1121.788858,1064.67694,7970.54706,1325.899224,10214.12478,18.84799978,56.54399917,7.571749585,24990.54826,24990.54826,934.0657987,130.6111417,1064.67694,9532
