,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
238,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,70,8100.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3076923076923077,0.3076923076923077,3.502,0.592,8371.4,515.3,8886.699999999999,8886.699999999999,9917.3,1.2,1.224358024691358,9917.3,0.0,1.0,837.14,6027.407999999999,412.24,7109.36,4.199975071611838,12.5993613316798,0.16112833182249833,0.16095956699982272,64.76909171967783,194.2985793455563,28.316925151983405,67.23307773685485,0.7184671314307204,0.5354507217548669,1.2713244749131403,-0.7358737531582734,0.5299271324391983,971.186196253581,6563.073803746418,66.35397190000693,448.94602809999304,1037.540168153588,7012.019831846411,21036.059495539233,1170.248111953602,7909.9118880463975,2.5199850429671025,7.5596167990078795,4.737142361115131,2948.985289151326,8846.955867453978,2913.558588760743,199.0619157000208,3949.760504460764,26660.1
239,PM-Late,3,OP,NT,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2857142857142857,0.2857142857142857,3.506,0.708,4821.1,351.0,5172.1,5172.1,5874.1,1.2,0.6526777777777778,5874.1,0.0,1.0,482.11000000000007,3471.192000000001,280.8,4137.68,0.9062815560962614,2.718602361869383,0.11391156215666198,0.11390591787407958,82.53734757404833,247.58997526526804,67.07730404260738,69.96435229263118,0.29816357346797984,0.5145477492513229,0.5366941995333155,-0.02214645028199269,0.015685939673320905,395.4089032657079,3943.5810967342927,31.984781739041548,319.0152182609585,427.39368500474944,4262.596314995251,12787.788944985754,491.36324848283255,4900.6267515171685,0.5437689336577568,1.6311614171216298,1.0419098712716086,267.18341959535815,801.5502587860744,1186.2267097971237,95.95434521712464,1764.2910550142485,15516.300000000001
240,Night,8,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,1854.0,300.3,2154.3,2154.3,2754.9,1.2,0.3443625,2754.9,0.0,1.0,185.4,1334.88,240.24,1723.4400000000003,1.8000037411154945,5.400023329714993,0.006782210774373722,0.006347300791449989,198.91582725069296,596.7488196094688,69.88712089451856,69.99999793981624,3.856853271084431,7.200000211904622,7.211629175004834,-0.011628963100211998,0.008140422503383937,9.053437518495995,1659.546562481504,1.5248755421379454,298.7751244578621,10.57831306063394,1958.3216869393661,15666.57349551493,13.628064144909832,2555.87193585509,15.120031425370154,45.36019596960595,2.318950551481864,206.05691320792096,1648.4553056633677,72.42750014796796,12.199004337103563,270.02650448507154,17234.4
241,AM-Early,1,OP,AM,8,NB,8NB,8.4,70,8800.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2903225806451613,0.2903225806451613,3.35,0.715,8839.5,701.4,9540.9,9540.9,10943.7,1.2,1.2436022727272729,10943.7,0.0,1.0,883.95,6364.4400000000005,561.12,7632.72,3.5810285032199234,10.55249501477303,0.16638389088704483,0.16916146779103186,63.04115900370371,185.76828291479328,27.287274868195816,65.02847035230312,5.726295424140469,7.7504514141189516,18.470147804588137,-10.719696390469185,7.889103463211696,1058.9402905171437,6896.6097094828565,94.9198828069038,606.4801171930961,1153.8601733240475,7503.089826675952,7503.089826675952,1343.6999389378552,8716.050061062146,30.08063942704736,88.64095812409344,4.154521548189625,40267.39041084959,40267.39041084959,1058.9402905171437,94.9198828069038,2037.8101733240476,9540.9
242,AM-Peak,2,Peak,AM,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.35,0.715,7204.1,574.4,7778.5,7778.5,8927.3,1.2,1.1159124999999999,8927.3,0.0,1.0,720.4100000000001,5186.952000000001,459.52,6222.8,4.08016545687664,12.088805898240736,0.11995886691368511,0.1205072744544958,70.41651267019924,208.63162602054865,34.087834518220646,69.50718933598228,11.978893396000268,7.2510484859886395,14.785333451750995,-7.534284965762356,5.309733416225698,622.220884655673,5861.469115344327,55.375502757329905,519.0244972426701,677.5963874130028,6380.493612586997,12760.987225173994,788.3473929276627,7418.542607072338,34.27338983776377,101.54596954522219,4.7346590449200985,26948.778061549317,53897.556123098635,1244.441769311346,110.75100551465981,2075.6027748260058,15557.0
243,AM-Shoulder,1,OP,AM,8,NB,8NB,8.4,70,9600.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.2727272727272727,0.2727272727272727,3.35,0.715,5523.2,797.6,6320.8,6320.8,7916.0,1.2,0.8245833333333333,7916.0,0.0,1.0,552.32,3976.704,638.08,5056.64,1.2755684694956428,3.8187741172527168,0.11053788560275267,0.11061556742642274,71.70523157819946,214.66984248263097,59.304929058299734,69.87607908499999,5.426235145523829,7.212768755769979,8.498450432417558,-1.2856816766475792,0.9089153026922909,439.576451828009,4531.303548171991,70.58158126345182,727.0184187365483,510.1580330914608,5258.321966908539,5258.321966908539,651.3211956183645,6712.358804381635,10.7147751437634,32.077702584922825,1.6274270396902129,6974.0578115730295,6974.0578115730295,439.576451828009,70.58158126345182,1062.478033091461,6320.8
244,MD,5,OP,MD,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.353,0.708,6374.1,593.2,6967.3,6967.3,8153.700000000001,1.2,1.0192125,8153.700000000001,0.0,1.0,637.4100000000001,4589.352000000001,474.56000000000006,5573.84,2.099999067017198,6.299957635263499,0.13406396989026492,0.13293541477945478,66.59338006179075,199.77888550883193,44.63574722751972,69.62042622702238,6.593322560689745,7.239254731887552,11.291398291844073,-4.052143559956521,2.863978804290851,615.2667483438272,5121.423251656173,63.08583043773807,530.114169562262,678.3525787815653,5651.537421218435,28257.687106092177,804.5242396570413,6711.76576034296,17.639992162944463,52.91964413621339,2.490589273894306,14191.78031570803,70958.90157854016,3076.333741719136,315.42915218869035,4029.1728939078266,34836.5
245,PM-Shoulder,1,OP,PM,8,NB,8NB,8.4,70,7200.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3333333333333333,0.3333333333333333,3.502,0.592,6599.7,394.9,6994.599999999999,6994.599999999999,7784.4,1.2,1.0811666666666666,7784.4,0.0,1.0,659.97,4751.784,315.92,5595.68,2.0999994245842024,6.299991071341193,0.17030905737072694,0.1692420395220358,63.47309053550281,190.4190539115384,42.07054044658371,69.17839666048972,6.133278008921986,7.285511436084678,11.979879379964721,-4.694367943880043,3.345915565975304,809.2718538693023,5130.458146130697,53.46694512580155,341.43305487419843,862.7387989951038,5471.891201004895,5471.891201004895,969.6726892467069,6154.757310753293,17.6399951665073,52.91992499926602,2.36028761745039,17105.018316642185,17105.018316642185,809.2718538693023,53.46694512580155,1522.7087989951037,6994.599999999999
246,PM-Peak,3,Peak,PM,8,NB,8NB,8.4,70,6800.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.34615384615384615,0.34615384615384615,3.502,0.592,6008.1,370.5,6378.6,6378.6,7119.6,1.2,1.0470000000000002,7119.6,0.0,1.0,600.8100000000001,4325.832,296.40000000000003,5102.880000000001,2.099999958393558,6.2999976122377195,0.1906805634880135,0.18976280503924303,61.192947314485856,183.57877600243296,47.031845588719975,69.26895284845249,8.800237206454575,7.275986993807424,10.716143363952495,-3.440156370145071,2.4613003547667476,824.8520833144804,4582.43791668552,56.245695413631644,314.25430458636833,881.0977787281121,4896.692221271888,14690.076663815664,993.5891695553753,5525.200830444624,17.639999650505885,52.91997994279684,2.3681107112286095,17526.91153454453,52580.734603633595,2474.5562499434413,168.73708624089494,3244.103336184336,19135.800000000003
247,PM-Late,3,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,4350.9,321.2,4672.099999999999,4672.099999999999,5314.5,1.2,0.6643125,5314.5,0.0,1.0,435.09,3132.6479999999997,256.96,3737.68,0.926956947815325,2.776508554220338,0.12455058827629038,0.12460861783791272,79.50229112456343,238.13273303329635,66.93548067219676,69.97409367801316,4.437209199103474,7.202665636787859,7.5296389140497855,-0.32697327726192604,0.23074723983484988,390.1731512625445,3525.636848737455,32.01943043963005,289.1805695603699,422.19258170217455,3814.8174182978246,11444.452254893473,486.23144258143464,4393.178557418564,7.78643836164873,23.32267185545084,1.0672284532193865,3784.8378618179745,11354.513585453924,1170.5194537876334,96.05829131889016,1701.6677451065236,14016.3
248,Night,8,OP,NT,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,1659.5,278.8,1938.3,1938.3,2495.9,1.2,0.31198750000000003,2495.9,0.0,1.0,165.95000000000002,1194.84,223.04000000000002,1550.64,1.7999129748721727,5.399741329395592,0.004848141374740056,0.004468849123213609,218.21632560549892,654.6492683650665,69.93695223474249,69.99999906435147,3.5225360658845553,7.200000096238136,7.206490759110154,-0.006490662872018049,0.004543531377107827,5.792753240194409,1487.7572467598056,0.9967321084415635,277.80326789155845,6.7894853486359725,1765.560514651364,14124.484117210912,8.782949565519099,2321.167050434481,15.119268988926251,45.357827166922974,2.3283866840838296,132.79179713138853,1062.3343770511083,46.34202592155527,7.973856867532508,220.2658827890878,15506.4
249,AM-Early,1,OP,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,4237.7,336.3,4574.0,4574.0,5246.6,1.2,0.8744333333333334,5246.6,0.0,1.0,423.77,3051.1440000000002,269.04,3659.2000000000003,1.3854100611315667,4.147207873823271,0.1429255859558071,0.14301566893028494,64.34918226267862,192.6284807949912,57.57834563188057,69.9630005686069,6.58648010381939,7.2038076683942265,8.753290746181843,-1.5494830777876167,1.087303522327291,436.0865440355451,3377.8434559644547,38.476935569003864,297.82306443099617,474.56347960454895,3675.666520395451,3675.666520395451,551.5173507425567,4271.312649257443,11.63744451350516,34.83654614011548,1.6093327207135997,6415.336500579735,6415.336500579735,436.0865440355451,38.476935569003864,898.333479604549,4574.0
250,AM-Peak,2,Peak,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,5120.3,416.7,5537.0,5537.0,6370.4,1.2,1.0617333333333332,6370.4,0.0,1.0,512.0300000000001,3686.6160000000004,333.36,4429.6,2.0999962470718803,6.299985054376035,0.20041976278949122,0.19957173549845328,56.60892243588447,169.82666792270567,46.58889075067746,69.58575903604721,9.784376929916222,7.2428612834260395,10.818029617772586,-3.5751683343465466,2.5326207324408094,738.8707042159431,3869.399295784057,66.52923374576439,350.1707662542356,805.3999379617075,4219.570062038292,8439.140124076584,938.4584054532363,4919.911594546764,17.639968475403794,52.91987445675869,2.4469320039802915,16554.374627298843,33108.749254597686,1477.7414084318862,133.05846749152877,2122.829875923415,11074.0
251,AM-Shoulder,1,OP,AM,8,SB,8SB,8.4,70,6800.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.34615384615384615,0.34615384615384615,3.35,0.715,5002.4,722.4,5724.799999999999,5724.799999999999,7169.599999999999,1.2,1.0543529411764705,7169.599999999999,0.0,1.0,500.24,3601.728,577.92,4579.839999999999,2.0999999784753913,6.299999811845171,0.15859840659017868,0.1579534720083411,61.8427237047929,185.52816747505207,43.497258612318404,69.74950069742998,7.115289677133806,7.225858177628082,11.586937110038182,-4.3610789324101,3.0708559770267265,571.2283217712311,3930.9316782287688,91.28447054306048,631.1155294569395,662.5127923142916,4562.047207685709,4562.047207685709,845.0817334004125,5824.278266599587,17.63999981919329,52.91999841949944,2.6786978776221035,14907.241529626206,14907.241529626206,571.2283217712311,91.28447054306048,1162.7527923142916,5724.799999999999
252,MD,5,OP,MD,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.353,0.708,6573.1,595.8,7168.900000000001,7168.900000000001,8360.5,1.2,1.0450625,8360.5,0.0,1.0,657.3100000000001,4732.6320000000005,476.64,5735.120000000001,2.0999998262897415,6.299998161748712,0.1451413207291026,0.14402507443572404,64.7343464314363,194.20299869290764,43.15635736188707,69.40967298483339,6.345258279121746,7.2612357662328755,11.67846479195903,-4.417229025726154,3.1349253543713216,686.9004590048144,5228.889540995186,68.64811147904351,527.1518885209564,755.5485704838579,5756.041429516142,28780.20714758071,892.8447934419448,6810.345206558055,17.63999854083383,52.91998455868918,2.4816059403212214,15749.78009399717,78748.90046998585,3434.502295024072,343.24055739521754,4435.05285241929,35844.5
253,PM-Shoulder,1,OP,PM,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.502,0.592,7899.1,472.6,8371.7,8371.7,9316.900000000001,1.2,1.1646125000000003,9316.900000000001,0.0,1.0,789.9100000000001,5687.352000000001,378.08000000000004,6697.360000000001,3.7631372547085595,11.19723860504063,0.12935096808551655,0.12956437249491912,69.36549673806502,206.3974724709939,30.49708499811257,69.07511377296245,7.482981276511942,7.296404920251856,16.526169633300757,-9.229764713048901,6.52831874331053,735.6644870430988,6373.525512956901,48.98569795287902,423.614302047121,784.6501849959778,6797.139815004022,6797.139815004022,882.6215809017358,7644.368419098264,31.610352939551902,94.05680428234129,4.227248077928875,27862.05228551459,27862.05228551459,735.6644870430988,48.98569795287902,1574.560184995978,8371.7
254,PM-Peak,3,Peak,PM,8,SB,8SB,8.4,70,7200.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3333333333333333,0.3333333333333333,3.502,0.592,8009.6,500.2,8509.800000000001,8509.800000000001,9510.2,1.2,1.3208611111111113,9510.2,0.0,1.0,800.96,5766.912,400.16,6807.840000000001,4.199999963195025,12.59999954945509,0.21110542030066407,0.20897845011280414,60.25623845212607,180.76871047662735,25.420415344993184,64.29152157125797,9.034575409910358,7.839291833237886,19.826583994004963,-11.987292160767076,8.838608795803474,1217.4263815969432,5991.213618403057,83.62481659713971,416.57518340286026,1301.0511981940829,6407.7888018059175,19223.366405417753,1468.3008313883624,7240.939168611638,35.27999969083821,105.83999621542276,4.7399083279020235,51801.65263851513,155404.95791554538,3652.2791447908294,250.87444979141912,4704.113594582248,25529.4
255,PM-Late,3,OP,NT,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.3103448275862069,0.3103448275862069,3.506,0.708,4612.7,340.7,4953.4,4953.4,5634.799999999999,1.2,0.7043499999999999,5634.799999999999,0.0,1.0,461.27,3321.1440000000002,272.56,3962.72,1.0225978280369883,3.0621364031268787,0.12430553823705341,0.12437532635027111,79.59142979090177,238.33398415043564,65.71982702294262,69.9634458476121,4.7107219202218715,7.203761820104831,7.668918541493648,-0.4651567213888166,0.32824297904555416,412.8365924827605,3738.5934075172395,33.89973895002989,306.8002610499701,446.7363314327904,4045.3936685672097,12136.18100570163,514.5358093328502,4658.99419066715,8.589821755510702,25.72194578626578,1.17736434333767,4418.159991020553,13254.47997306166,1238.5097774482815,101.69921685008967,1801.4789942983712,14860.199999999999
256,Night,8,OP,NT,1,NB,1NB,3.9,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2288.5,396.3,2684.8,2684.8,3477.4,1.1,0.43467500000000003,3477.4,0.0,1.0,274.62,1651.3816,324.966,2201.536,1.799403876707628,5.398218045617285,0.018739211417356523,0.018541199073911545,167.43994318048038,502.3204265224925,69.57222114227288,69.99996005861779,2.10255106740791,3.3428590502630144,3.3634113753746306,-0.0205523251116162,0.014387962762241581,30.94558893313248,1982.9344110668676,6.025259298252739,390.27474070174725,36.97084823138522,2373.209151768615,18985.67321414892,49.0213668278907,3153.7586331721095,7.017675119159748,21.05305037790741,2.3859143186157166,344.01617704985904,2752.1294163988723,247.56471146505984,48.20207438602191,570.3867858510818,21478.4
257,AM-Early,1,OP,AM,1,NB,1NB,3.9,70,6000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.375,0.375,3.479,0.715,7981.6,645.8,8627.4,8627.4,9919.0,1.1,1.6531666666666667,9919.0,0.0,1.0,957.792,5759.522559999999,529.5559999999999,7074.467999999999,5.1499999875071,15.449999935049378,0.32208483120492,0.3212432245986087,61.6163126276924,184.84893755439398,16.488787752727312,35.697620765833804,1.3939863034027058,6.555058712034989,14.19146170774716,-7.636402995712172,7.594023195423012,1855.0548515585285,5168.753148441471,170.1162770455408,475.68372295445914,2025.1711286040693,5644.43687139593,5644.43687139593,2365.403682695151,6595.804317304848,20.08499995127769,60.254999746692576,6.015209657888354,47509.132833457836,47509.132833457836,1855.0548515585285,170.1162770455408,2982.9631286040694,8627.4
258,AM-Peak,2,Peak,AM,1,NB,1NB,3.9,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.479,0.715,8151.7,668.2,8819.9,8819.9,10156.3,1.1,1.8136249999999998,10156.3,0.0,1.0,978.204,5882.26672,547.924,7232.317999999999,5.149999982310528,15.449999464050405,0.37965470249284383,0.3790033137352635,69.00125915235506,207.00377098727697,14.582882633324349,21.150727829969615,0.970055558309265,11.063449063366637,16.0462101961426,-4.982761132775963,8.892347137299819,2233.230221565156,4940.265778434844,207.66501167508054,460.5349883249195,2440.895233240237,5400.800766759763,10801.601533519526,2856.2252565903977,6321.870743409602,20.08499993101106,60.25499790979658,6.026297122597629,57367.283690487835,114734.56738097567,4466.460443130312,415.33002335016107,5859.994466480473,17639.8
259,AM-Shoulder,1,OP,AM,1,NB,1NB,3.9,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,7421.5,1092.8,8514.3,8514.3,10699.9,1.1,1.3374875,10699.9,0.0,1.0,890.5799999999999,5355.3544,896.0959999999999,6981.725999999999,3.303218381464854,9.88485657842345,0.22311597052519316,0.22323150958390317,61.192050529009926,183.1167586778397,25.900656046032136,56.20683332319423,1.881364928545946,4.1631948673300885,9.034520190690218,-4.8713253233601295,3.9841641334831523,1194.8650944623635,5336.054905537637,200.03686281209727,892.7631371879027,1394.9019572744608,6228.818042725539,6228.818042725539,1794.9756828986551,8014.344317101345,12.882551687712931,38.550940655851456,4.247062678347446,23104.520566507254,23104.520566507254,1194.8650944623635,200.03686281209727,2285.481957274461,8514.3
260,MD,5,OP,MD,1,NB,1NB,3.9,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.482,0.708,9502.9,869.0,10371.9,10371.9,12109.9,1.1,1.5137375,12109.9,0.0,1.0,1140.348,6857.29264,712.5799999999999,8504.957999999999,4.199996862769704,12.59999073885618,0.15102475231091053,0.1486500230336331,70.49455256078565,211.4836602092036,25.256525113464928,60.671368298948224,2.2967272334882947,3.8568439539224393,9.26493248571429,-5.408088531791851,4.145452740000002,1035.6209224794297,7326.93107752057,105.92503341330625,763.0749665866938,1141.545955892736,8090.006044107264,40450.03022053632,1353.3960227193484,9616.155977280652,16.379987764801847,49.1399638815391,4.979439536455313,22168.61035526655,110843.05177633275,5178.104612397148,529.6251670665313,6848.07777946368,51859.5
261,PM-Shoulder,1,OP,PM,1,NB,1NB,3.9,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.632,0.592,13331.2,813.4,14144.6,14144.6,15771.400000000001,1.1,1.6428541666666667,15771.400000000001,0.0,1.0,1599.744,9619.79392,666.9879999999999,11598.572,5.149997962485875,15.449982413596063,0.2727272711603993,0.2727272710268565,-37.00548643679912,-111.0163768645728,43.93418874650687,7.493129267367506,-3.1664577098676867,31.228608455891372,5.326148192928791,25.90246026296258,1.388303735050154,2623.5801449270007,9107.875855073,181.90581704766095,631.4941829523391,2805.4859619746617,9739.37003802534,9739.37003802534,3169.2975960699832,11002.358403930017,20.08499205369491,60.25493141302464,5.817842005390526,63655.30889292757,63655.30889292757,2623.5801449270007,181.90581704766095,4405.229961974662,14144.6
