,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDay,RevenuePerDayLights,RevenuePerDayHeavies,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
64,64,2032,5NB,5,NB,Night,6,OP,NT,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,968.3,35.5,13.7,242.6,46.9,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,968.3,338.7,1307.0,1984.3999999999999,1.2,0.24805,1984.3999999999999,0.0,1.0,0.0,774.64,270.96,1045.6000000000001,1.7999186140367147,5.399755842110144,0.3879310263156175,0.3879310263157235,-1030755.3420002304,-3092266.0260006916,69.99824565681114,69.98974606599899,0.0,1.7145368678269286,1.7143286788691607,0.00020818895776786306,3.007520841248612e-05,300.50689022512995,667.79310977487,105.11379089050844,233.58620910949156,405.6206811156384,901.3793188843615,5408.275913306169,615.8482628966553,1368.5517371033447,3.5998372280734294,10.799511684220288,2.7327915055047463,2216.953503619732,1081.7758907249981,1135.177612894734,13301.721021718393,6490.655344349989,6811.065677368404,1803.0413413507797,630.6827453430507,2433.7240866938305,7842.0
65,65,2032,5NB,5,NB,AM-Early,1,OP,AM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,6437.9,91.6,50.4,287.3,25.2,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6437.9,454.5,6892.4,7801.4,1.2,0.9751749999999999,7801.4,0.0,1.0,0.0,5150.32,363.6,5513.92,1.7999961769951358,5.399988530985407,0.12668040084412965,0.22921657673816503,58.20626639819462,174.61879919458386,49.59998368860926,69.93076441407878,1.9573712322015855,1.715982958365046,2.4193556343357883,-0.7033726759707422,0.4935489440350518,652.4446020755378,5785.455397924462,83.34314730199681,371.1568526980032,735.7877493775346,6156.612250622466,6156.612250622466,902.4740439815282,6898.925956018472,3.5999923539902716,10.799977061970814,2.2077696052677567,3248.8996580081816,2348.7955788741615,900.1040791340203,3248.8996580081816,2348.7955788741615,900.1040791340203,652.4446020755378,83.34314730199681,735.7877493775346,6892.4
66,66,2032,5NB,5,NB,AM-Peak,1,Peak,AM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,7441.7,169.4,72.1,258.7,18.3,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,7813.785,544.4250000000001,8358.21,8997.2,1.2,1.1246500000000001,8997.2,0.0,1.0,0.0,6251.028,435.5400000000001,6686.567999999999,3.5999999787972508,10.799999936391753,0.12381469081830042,0.22437478101925046,58.89393432084028,176.68180296252086,35.92180764174493,69.8401535167026,3.474145236856567,1.7182092815890138,3.3405891261593235,-1.6223798445703097,1.1384123883115267,773.9690991165388,7039.815900883461,97.72419212512436,446.7008078748757,871.6932912416631,7486.516708758337,7486.516708758337,1067.1416754919119,8379.918324508088,7.1999999575945015,21.599999872783506,4.40718088316627,7683.420018289091,5572.577480818534,2110.842537470557,7683.420018289091,5572.577480818534,2110.842537470557,773.9690991165388,97.72419212512436,871.6932912416631,8358.21
67,67,2032,5NB,5,NB,AM-Shoulder,3,OP,AM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,6037.3,279.3,73.2,413.2,19.5,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6037.3,785.2,6822.5,8392.900000000001,1.2,1.0491125000000001,8392.900000000001,0.0,1.0,0.0,4829.84,628.1600000000001,5458.0,1.7999999909441944,5.399999972832584,0.1462866482616784,0.2574909021793831,54.56985309004168,163.70955927012508,45.69374670816236,69.72277131985257,1.8210911441423798,1.72110198330329,2.626179918368659,-0.905077935065369,0.6383259428580613,706.5411052401848,5330.758894759815,161.7454851130013,623.4545148869987,868.2865903531862,5954.2134096468135,17862.64022894044,1191.7775605791887,7201.122439420811,3.5999999818883888,10.799999945665167,2.470612378543642,4290.399196500068,2543.5479660680676,1746.8512304320002,12871.197589500203,7630.643898204203,5240.553691296001,2119.6233157205543,485.2364553390039,2604.859771059558,20467.5
68,68,2032,5NB,5,NB,MD,4,OP,MD,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,5510.9,278.1,103.0,508.2,25.2,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,5510.9,914.5,6425.4,8254.4,1.2,1.0318,8254.4,0.0,1.0,0.0,4408.72,731.6,5140.32,1.7999999979050867,5.3999999937152605,0.13629788748189425,0.24458755082933076,56.07375468276182,168.2212640482855,46.80419333856978,69.78001378361155,1.8353653603234499,1.719690116028367,2.5638728378876254,-0.8441827218592584,0.5947109865213378,600.8992224991769,4910.000777500823,178.94025218673838,735.5597478132617,779.8394746859152,5645.560525314084,22582.242101256335,1137.719979059392,7116.680020940607,3.5999999958101734,10.799999987430521,2.6260480860478146,4095.7919198469617,2163.237198479373,1932.5547213675886,16383.167679387847,8652.948793917492,7730.2188854703545,2403.5968899967074,715.7610087469535,3119.357898743661,25701.6
69,69,2032,5NB,5,NB,PM-Shoulder,2,OP,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,6164.4,219.7,73.2,382.3,11.4,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,6164.4,686.6,6851.0,8224.2,1.2,1.0280250000000002,8224.2,0.0,1.0,0.0,4931.52,549.2800000000001,5480.8,1.7999999876396426,5.399999962918928,0.1390679718204922,0.27440094779160207,56.927961286831696,170.78388386049508,47.201661839310546,69.77975792225428,1.8229433367185734,1.7196964216141168,2.5422833714736175,-0.8225869498595006,0.5795983600315321,685.8164843921937,5478.583515607806,150.72295260297122,535.8770473970288,836.5394369951649,6014.4605630048345,12028.921126009669,1137.9853422011074,7086.2146577988915,3.5999999752792853,10.799999925837856,2.448627657356849,4096.747203792176,2468.939326858024,1627.8078769341519,8193.494407584352,4937.878653716048,3255.6157538683037,1371.6329687843875,301.44590520594244,1673.0788739903298,13702.0
70,70,2032,5NB,5,NB,PM-Peak,2,Peak,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,6102.6,175.1,41.2,329.6,11.4,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,6407.7300000000005,585.1650000000001,6992.895,7774.5,1.2,0.9718125,7774.5,0.0,1.0,0.0,5126.184000000001,468.13200000000006,5594.316000000001,1.7999999913149332,5.3999999739448,0.15276129896261015,0.29472476876119724,54.94161556072783,164.8248466821835,53.4797261959158,69.71667696301301,2.4484519739996893,1.7212524352482252,2.2438409568589806,-0.5225885216107553,0.3706886698012865,783.0825265613489,5624.647473438652,137.9700954497168,447.19490455028324,921.0526220110658,6071.842377988935,12143.68475597787,1196.9928129104992,6966.232187089501,3.5999999826298663,10.7999999478896,2.3392659673868783,4309.174105685873,2819.097082018608,1490.0770236672645,8618.348211371745,5638.194164037216,2980.154047334529,1566.1650531226978,275.9401908994336,1842.1052440221315,13985.79
71,71,2032,5NB,5,NB,PM-Late,5,OP,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,3273.3,66.4,13.7,270.1,33.2,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,3273.3,383.40000000000003,3656.7000000000003,4423.5,1.2,0.5529375,4423.5,0.0,1.0,0.0,2618.6400000000003,306.72,2925.3600000000006,0.6831582418247386,2.049474725474216,0.11449186537291324,0.23659114745947787,61.03069170910518,183.09207512731555,69.06438354253983,69.99570293147161,1.1023810680441457,1.714390955077406,1.737509173973683,-0.023118218896277076,0.016256421781578108,299.81297834012554,2973.4870216598747,72.56723674877107,310.832763251229,372.3802150888966,3284.319784911104,16421.598924555517,517.5146885864388,3905.9853114135617,1.3663164836494772,4.098949450948432,0.9494178542455286,707.0888495463772,409.6394143181572,297.44943522822,3535.444247731886,2048.197071590786,1487.2471761411,1499.0648917006276,362.8361837438553,1861.901075444483,18283.5
72,72,2032,5SB,5,SB,Night,6,OP,NT,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,1178.9,30.9,12.6,222.0,41.2,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1178.9,306.7,1485.6000000000001,2099.0,1.2,0.262375,2099.0,0.0,1.0,0.0,943.1200000000001,245.36,1188.4800000000002,1.7999231101711566,5.39976933051347,0.3879310287423671,0.38793102653915273,-797350.4546431054,-2392051.363929316,69.99754297535726,69.9864235567052,0.0,1.714618263108876,1.714345888429915,0.0002723746789610182,4.212190094055046e-05,365.86551182750134,813.0344881724988,95.18275667164652,211.51724332835346,461.04826849914787,1024.5517315008522,6147.310389005113,651.4137818424408,1447.586218157559,3.599846220342313,10.79953866102694,2.543106221912573,2344.989440444403,1317.0595799058365,1027.9298605385663,14069.936642666418,7902.357479435019,6167.579163231398,2195.193070965008,571.0965400298791,2766.289610994887,8913.6
73,73,2032,5SB,5,SB,AM-Early,1,OP,AM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,2492.8,91.6,90.4,322.8,33.2,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,2492.8,538.0,3030.8,4106.8,1.2,0.51335,4106.8,0.0,1.0,0.0,1994.2400000000002,430.40000000000003,2424.6400000000003,0.6866063234499638,2.059818970349891,0.10068603939435812,0.1906497153841734,64.05703404510506,192.17110213531515,69.36413004910764,69.99793504139087,1.066639459934683,1.714336286192473,1.7300007931339114,-0.015664506941438505,0.01100055519373802,200.79212720180476,2292.0078727981954,82.05563750134824,455.94436249865174,282.847764703153,2747.952235296847,2747.952235296847,446.9590397058495,3659.8409602941506,1.3732126468999275,4.119637940699782,1.0849825994107942,613.7698059703193,275.73028847145724,338.0395174988621,613.7698059703193,275.73028847145724,338.0395174988621,200.79212720180476,82.05563750134824,282.847764703153,3030.8
74,74,2032,5SB,5,SB,AM-Peak,1,Peak,AM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,4048.2,195.7,88.1,270.1,32.0,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,4250.61,615.195,4865.804999999999,5805.9,1.2,0.7257374999999999,5805.9,0.0,1.0,0.0,3400.488,492.15600000000006,3892.644,1.612528289123628,4.837584867370884,0.10164215396018744,0.1919073036220158,63.85703172213655,191.57109516640966,65.21135057363693,69.98860559035701,2.3619958603889684,1.7145648064823502,1.8401704449365066,-0.1256056384541564,0.08811931145555475,345.63292483576987,3904.97707516423,94.44833092139682,520.7466690786032,440.0812557571667,4425.723744242833,4425.723744242833,628.9779175999604,5467.2170824000395,3.225056578247256,9.675169734741768,2.3046759481245855,2028.4893707280125,1114.6857379004389,913.8036328275736,2028.4893707280125,1114.6857379004389,913.8036328275736,345.63292483576987,94.44833092139682,440.0812557571667,4865.804999999999
75,75,2032,5SB,5,SB,AM-Shoulder,3,OP,AM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,4498.0,294.1,90.4,440.6,32.0,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,4498.0,857.1,5355.1,7069.3,1.2,0.8836625,7069.3,0.0,1.0,0.0,3598.4,685.6800000000001,4284.080000000001,1.6647931115003547,4.994379334501064,0.09703444145519975,0.18478684632030307,65.0816526203947,195.2449578611841,56.101261712306155,69.97612645801892,1.8877556717277288,1.7148705719227273,2.138989326396509,-0.42411875447378167,0.29729252847755633,349.1687341323908,4148.8312658676095,126.70464478490541,730.3953552150946,475.87337891729624,4879.226621082704,14637.679863248111,729.282668487107,6340.017331512893,3.3295862230007094,9.988758669002127,2.5513189361343453,2428.209525667865,1162.587406669806,1265.622118998059,7284.628577003595,3487.7622200094174,3796.8663569941773,1047.5062023971723,380.1139343547162,1427.6201367518884,16065.300000000001
76,76,2032,5SB,5,SB,MD,4,OP,MD,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,5114.9,246.1,95.0,515.0,21.7,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,5114.9,877.8000000000001,5992.7,7748.299999999999,1.2,0.9685374999999999,7748.299999999999,0.0,1.0,0.0,4091.92,702.2400000000001,4794.16,1.7999967590153352,5.3999902770460055,0.11484648882354104,0.21306806893820182,60.37009029253999,181.11027087761997,50.46617534140262,69.92427112325252,1.9150664535347084,1.716142307561292,2.377830283119387,-0.6616879755580949,0.4644811981835707,469.94264454682406,4644.957355453175,149.62492073116286,728.1750792688372,619.5675652779869,5373.1324347220125,21492.52973888805,918.8174067403127,6829.482593259687,3.5999935180306704,10.799980554092011,2.669391438393619,3307.7367085188753,1691.790474214758,1615.9462343041175,13230.946834075501,6767.161896859032,6463.78493721647,1879.7705781872962,598.4996829246514,2478.2702611119475,23970.8
77,77,2032,5SB,5,SB,PM-Shoulder,2,OP,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,6166.7,194.6,56.1,380.0,13.7,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,6166.7,644.4000000000001,6811.1,8099.9,1.2,1.0124875,8099.9,0.0,1.0,0.0,4933.360000000001,515.5200000000001,5448.880000000001,1.7999901244707859,5.399970373412358,0.13433613187339055,0.2672187081212043,57.663510472765445,172.9905314182963,48.00871097914512,69.83342543174402,1.8531177920731396,1.718374822058376,2.499546385490911,-0.7811715634325347,0.5496824698436378,662.7284995389101,5503.97150046109,137.75658841064327,506.6434115893568,800.4850879495534,6010.614912050447,12021.229824100894,1075.9982647708398,7023.90173522916,3.5999802489415718,10.799940746824715,2.419515715772172,3873.5725010704273,2385.80950875076,1487.7629923196675,7747.145002140855,4771.61901750152,2975.525984639335,1325.4569990778202,275.51317682128655,1600.9701758991068,13622.2
78,78,2032,5SB,5,SB,PM-Peak,2,Peak,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,5444.5,132.8,29.8,315.9,16.0,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,5716.725,519.225,6235.950000000001,6928.0,1.2,0.866,6928.0,0.0,1.0,0.0,4573.38,415.38000000000005,4988.760000000001,1.7999991631553078,5.399997489465924,0.12427539596415695,0.2517207787884049,59.318754364600075,177.95626309380026,59.0061488400477,69.93824976830876,2.5536735896844287,1.7157993000616352,2.0336863591164507,-0.3178870590548155,0.22358045138151553,568.3586103945561,5148.366389605444,104.55977709312764,414.6652229068724,672.9183874876837,5563.031612512316,11126.063225024633,882.037941673939,6392.362058326062,3.5999983263106157,10.799994978931847,2.359376094346031,3175.335113768641,2046.0900461646293,1129.2450676040116,6350.670227537282,4092.1800923292585,2258.4901352080233,1136.7172207891122,209.11955418625527,1345.8367749753675,12471.900000000001
79,79,2032,5SB,5,SB,PM-Late,5,OP,PM,2.0,70,8000.0,1,6,70,3600,1,5,0.5,0,4658.2,66.4,14.9,307.9,26.3,1.1445180585742198,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4658.2,415.5,5073.7,5904.7,1.2,0.7380875,5904.7,0.0,1.0,0.0,3726.56,332.40000000000003,4058.96,1.0153082690917936,3.045924807275381,0.11761294018851946,0.24144305644541342,60.46977063998827,181.4093119199648,64.95447103195687,69.98328838539129,1.486648794043886,1.7146950760468906,1.8474478830096446,-0.13275280696275393,0.09321351810675117,438.2916783889291,4219.90832161107,80.25567196245542,335.24432803754456,518.5473503513845,4555.152649648615,22775.763248243074,679.0586942762953,5225.641305723704,2.0306165381835872,6.091849614550762,1.329587176619845,1378.9078149947977,890.0023306848013,488.9054843099965,6894.539074973989,4450.011653424007,2444.5274215499826,2191.4583919446454,401.27835981227713,2592.736751756923,25368.5
80,80,2032,6NB,6,NB,Night,6,OP,NT,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,1011.6,32.1,6.9,246.6,39.0,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1011.6,324.6,1336.2,1985.4,1.2,0.248175,1985.4,0.0,1.0,0.0,809.2800000000001,259.68,1068.96,1.7999549647546422,5.399864894263927,0.3879310263166015,0.3879310263169556,-1028395.398790372,-3085186.1963711157,69.99824034585362,69.98972020738564,0.0,3.0861675023128132,3.085791856091921,0.0003756462208923672,5.429926434465938e-05,313.94482097749926,697.6551790225008,100.73792891398703,223.86207108601297,414.6827498914863,921.5172501085137,5529.103500651083,616.1586077194604,1369.2413922805397,6.479837873116712,19.439513619350137,2.6744728236975552,3992.6078821474225,2034.3115410388457,1958.2963411085768,23955.647292884536,12205.869246233075,11749.778046651461,1883.6689258649956,604.4275734839222,2488.096499348918,8017.200000000001
81,81,2032,6NB,6,NB,AM-Early,1,OP,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,6516.7,92.9,36.7,298.2,24.1,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6516.7,451.90000000000003,6968.599999999999,7872.4,1.2,0.98405,7872.4,0.0,1.0,0.0,5213.360000000001,361.52000000000004,5574.88,1.7999996529165825,5.399998958749747,0.1301168848438557,0.2338473417989863,57.585413654044,172.75624096213198,49.07587562105569,69.91870103768798,3.5059630849647125,3.0893022438098563,4.401347857099194,-1.3120456132893374,0.9209434999694356,678.3461627695636,5838.3538372304365,84.54049100716954,367.3595089928305,762.8866537767332,6205.713346223267,6205.713346223267,931.9676357910723,6940.4323642089275,6.479998750499697,19.43999625149909,2.1989392692198915,6039.149115432305,4395.682287153037,1643.4668282792682,6039.149115432305,4395.682287153037,1643.4668282792682,678.3461627695636,84.54049100716954,762.8866537767332,6968.599999999999
82,82,2032,6NB,6,NB,AM-Peak,1,Peak,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,7264.5,169.7,57.3,252.3,13.8,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,7627.725,517.755,8145.4800000000005,8743.8,1.2,1.0929749999999998,8743.8,0.0,1.0,0.0,6102.18,414.204,6516.384000000001,3.5999998695779016,10.799999608733705,0.11438551440933883,0.20937621099519238,61.10890857163306,183.32672571489917,37.84575380816818,69.90662542671319,6.363392834018677,3.0898358872499747,5.707377400774115,-2.6175415135241407,1.835164180541881,698.0009983183793,6929.724001681621,86.72446409905267,431.0305359009473,784.7254624174319,7360.754537582568,7360.754537582568,958.1743906155373,8222.815609384463,12.959999530480447,38.879998591441336,4.395712700111047,12417.939652495752,9046.092610481079,3371.8470420146723,12417.939652495752,9046.092610481079,3371.8470420146723,698.0009983183793,86.72446409905267,784.7254624174319,8145.4800000000005
83,83,2032,6NB,6,NB,AM-Shoulder,3,OP,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,5849.2,254.6,66.5,406.0,18.4,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,5849.2,745.5,6594.7,8085.7,1.2,1.0107125,8085.7,0.0,1.0,0.0,4679.36,596.4,5275.76,1.799999992319777,5.3999999769593305,0.133299726394642,0.2386897267562778,56.95202856084964,170.85608568254892,47.8671473920689,69.85198351263905,3.3837991249906745,3.092252920218319,4.512489499965252,-1.4202365797469327,0.9987426499756763,623.757407702032,5225.442592297968,142.35455303744408,603.145446962556,766.111960739476,5828.588039260524,17485.76411778157,1050.8210668143643,7034.878933185636,6.479999972351197,19.43999991705359,2.468931447525763,6809.320483903135,4041.9479846630215,2767.372499240114,20427.961451709405,12125.843953989064,8302.11749772034,1871.272223106096,427.06365911233223,2298.335882218428,19784.1
84,84,2032,6NB,6,NB,MD,4,OP,MD,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,5377.9,268.4,86.0,502.3,22.9,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,5377.9,879.6,6257.5,8016.7,1.2,1.0020875,8016.7,0.0,1.0,0.0,4302.32,703.6800000000001,5006.0,1.7999989617427046,5.399996885228114,0.12657830658955943,0.2302352349368427,57.96498093716299,173.894942811489,48.49430186603058,69.86565052779493,3.3809944847474793,3.0916480182785655,4.454131551305087,-1.3624835330265217,0.9578920859135616,544.5803800063933,4833.3196199936065,162.01193012035748,717.5880698796425,706.5923101267508,5550.907689873249,22203.630759492997,1030.6161703674657,6986.083829632534,6.479996262273737,19.43998878682121,2.6254291336455466,6678.388931820051,3528.8788269490396,3149.5101048710108,26713.555727280203,14115.515307796159,12598.040419484043,2178.321520025573,648.0477204814299,2826.3692405070033,25030.0
85,85,2032,6NB,6,NB,PM-Shoulder,2,OP,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,5871.0,217.9,58.5,380.8,11.5,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,5871.0,668.7,6539.7,7877.1,1.2,0.9846375,7877.1,0.0,1.0,0.0,4696.8,534.96,5231.76,1.7999907902979837,5.399972370893951,0.12319019419068371,0.24975355011441427,59.54759604704081,178.64278814112245,49.61569753197237,69.89581797378216,3.3992478987287758,3.090313644816652,4.353460915485659,-1.2631472706690068,0.8874226408399617,578.5997040748033,5292.400295925197,133.60815916920706,535.091840830793,712.2078632440104,5827.492136755989,11654.984273511978,979.4241815824245,6897.675818417576,6.479966845072742,19.439900535218225,2.4753370436174142,6346.636223916616,3749.3068989736253,2597.32932494299,12693.272447833231,7498.6137979472505,5194.65864988598,1157.1994081496066,267.2163183384141,1424.4157264880207,13079.4
86,86,2032,6NB,6,NB,PM-Peak,2,Peak,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,5939.8,186.9,40.1,338.3,11.5,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,6236.790000000001,605.64,6842.430000000001,7670.2,1.2,0.9587749999999999,7670.2,0.0,1.0,0.0,4989.432000000001,484.512,5473.944000000001,1.799996642383386,5.399989927150158,0.14830850226729417,0.28793478952841933,55.59568214277533,166.78704642832602,54.22902141591574,69.75924951000688,4.429416961227721,3.0963635864375956,3.983107095799555,-0.8867435093619593,0.6281749670596888,739.9751870845101,5496.814812915491,139.50786074399352,466.13213925600644,879.4830478285037,5962.946952171497,11925.893904342995,1158.4987693164908,6895.21123068351,6.47998791258019,19.43996373774057,2.3710450134583985,7507.058021909885,4795.03026791689,2712.0277539929953,15014.11604381977,9590.06053583378,5424.0555079859905,1479.9503741690203,279.01572148798704,1758.9660956570074,13684.860000000002
87,87,2032,6NB,6,NB,PM-Late,5,OP,PM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,3252.6,56.2,12.6,274.1,25.2,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,3252.6,368.1,3620.7,4356.9,1.2,0.5446124999999999,4356.9,0.0,1.0,0.0,2602.08,294.48,2896.56,0.6694537837121993,2.008361351136598,0.11527380598258055,0.2377706880193413,60.89483242626156,182.68449727878468,69.14516558866198,69.99600566163225,1.9537499000676921,3.085890372718777,3.1238626469558763,-0.037972274237099146,0.026703852869113462,299.9516650711532,2952.648334928847,70.01871220793562,298.0812877920644,369.9703772790888,3250.7296227209113,16253.648113604557,510.00780169496005,3846.8921983050404,2.4100336213639175,7.230100864091752,0.9228486212286,1229.1359492427553,722.8935976055682,506.242351637187,6145.6797462137765,3614.467988027841,2531.211758185935,1499.758325355766,350.0935610396781,1849.8518863954441,18103.5
88,88,2032,6SB,6,SB,Night,6,OP,NT,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,1163.0,29.8,6.9,222.5,37.8,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1163.0,297.0,1460.0,2054.0,1.2,0.25675,2054.0,0.0,1.0,0.0,930.4000000000001,237.60000000000002,1168.0,1.799956430306969,5.399869290920908,0.38793102868862867,0.38793102649915817,-880238.3941467671,-2640715.182440302,69.9978425567776,69.98781754927582,0.0,3.0862514015088762,3.085809392265128,0.00044200924374804273,6.657458558967795e-05,360.93102909190014,802.0689709080998,92.17241189619999,204.8275881038,453.10344098810015,1006.8965590118999,6041.3793540714,637.4482647805,1416.5517352194997,6.479843149105089,19.43952944731527,2.532267467838132,4130.5647714468505,2338.7764561605986,1791.7883152862519,24783.388628681103,14032.658736963593,10750.72989171751,2165.5861745514007,553.0344713771999,2718.6206459286004,8760.0
89,89,2032,6SB,6,SB,AM-Early,1,OP,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,2553.0,98.6,59.6,317.7,26.4,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,2553.0,502.29999999999995,3055.3,4059.8999999999996,1.2,0.5074875,4059.8999999999996,0.0,1.0,0.0,2042.4,401.84,2444.2400000000002,0.6732612710793603,2.0197838132380808,0.1023749073385655,0.19319827038189946,63.63524446774399,190.90573340323195,69.40625261870757,69.9980471914822,1.897699855990949,3.085800371103556,3.1121115439933718,-0.02631117288981555,0.018478080795360053,209.0905107482862,2343.9094892517137,77.63479297026248,424.6652070297375,286.7253037185487,2768.574696281451,2768.574696281451,441.99488965907364,3617.905110340926,2.423740575885697,7.271221727657091,1.0378506443733826,1071.2809484008183,506.7811549332857,564.4997934675325,1071.2809484008183,506.7811549332857,564.4997934675325,209.0905107482862,77.63479297026248,286.7253037185487,3055.3
90,90,2032,6SB,6,SB,AM-Peak,1,Peak,AM,3.6,70,8000.0,1,6,70,3600,1,5,0.5,0,4094.5,217.9,66.5,295.9,25.2,1.146909048924097,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,4299.225,635.775,4935.0,5911.0,1.2,0.738875,5911.0,0.0,1.0,0.0,3439.3800000000006,508.62,3948.0,1.6611665532449464,4.983499659734839,0.10113291048608271,0.19088924331175103,64.04427450779403,192.13282352338206,64.70125062935708,69.98765846280898,4.3331202070560675,3.086258416757593,3.338420786289929,-0.25216236953233606,0.17689455040295027,347.8345096676232,3951.3904903323773,97.0900869332228,538.6849130667772,444.92459660084603,4490.075403399154,4490.075403399154,639.1047704672917,5567.445229532709,5.980199591681807,17.940598775045423,2.3861559392995235,3821.9740873903925,2080.119792687162,1741.8542947032306,3821.9740873903925,2080.119792687162,1741.8542947032306,347.8345096676232,97.0900869332228,444.92459660084603,4935.0
