,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
125,125,2025,8SB,8,SB,PM-Shoulder,2,OP,PM,3.8,70,7276.655548233563,1,6,70,3600,1,5,0.5,0,4778.0,158.0,53.0,324.0,9.0,1.0,3.6,1.8,0.4137301195247309,0.4137301195247309,3.283,0.592,4778.0,158.0,53.0,324.0,9.0,5322.0,6410.0,1.0,0.80125,6410.0,0.0,1.0,0.0,3822.4,126.4,42.400000000000006,259.2,7.2,4257.6,1.1914420859804995,3.5743262579414985,3.5743262579414985,3.5743262579414985,3.5743262579414985,0.14815050928015064,0.14785457699825133,0.1478329115788586,0.14788880911099492,49.507573125967916,148.52271937790374,148.52271937790374,148.52271937790374,57.37591363370357,69.97139279028598,3.4469892669394366,3.2584745123388896,3.9737929308731563,-0.7153184185342667,0.5016550516112096,566.2905066724478,4211.709493327552,18.68881853257897,139.31118146742102,6.268115450943606,46.731884549056396,38.33277932156988,285.6672206784301,629.5802199775402,4692.419780022459,9384.839560044918,756.1596465877252,0.2100443462743681,1512.3192931754504,5746.813314066711,5653.8403534122735,11307.680706824547,42969.18668593328,6409.999999999999,12819.999999999998,48715.99999999999,0.8808991929755493,4.527479926725898,13.582439780177694,13.582439780177694,13.582439780177694,1.4309859142285257,3423.4976213260747,2563.8689016549456,253.83975228142273,85.13630064764288,520.6526667420636,6846.9952426521495,5127.737803309891,507.67950456284547,170.27260129528577,1041.3053334841272,1132.5810133448956,37.37763706515794,12.536230901887212,76.66555864313976,1259.1604399550804,4303.807850710603,142.03502084760018,47.637677427171404,291.3291228439311,10644.0,-0.18000898158955925,99.93664822067696
126,126,2025,8SB,8,SB,PM-Peak,2,Peak,PM,3.8,70,7906.223623826856,1,6,70,3600,1,5,0.5,0,5204.0,143.0,36.0,288.0,12.0,1.0,3.6,1.8,0.39109269445115685,0.39109269445115685,3.283,0.592,5464.2,150.15,37.800000000000004,302.40000000000003,12.600000000000001,5967.15,6641.0,1.0,0.830125,6641.0,0.0,1.0,0.0,4371.36,120.12,30.240000000000006,241.92000000000004,10.080000000000002,4773.72,1.5478044591166078,4.643413377349823,4.643413377349823,4.643413377349823,4.643413377349823,0.1397785834678111,0.13933884463874807,0.13930928315272706,0.13937890809372863,50.62349614267461,151.8704884280238,151.8704884280238,151.8704884280238,59.992568714064305,69.96764265310529,5.003249752469582,3.2586491605899623,3.8004707064084924,-0.54182154581853,0.38032949448594505,611.0225086278507,4853.177491372149,16.737382018006418,133.41261798199358,4.212712722538467,33.587287277461535,33.71854544603484,268.6814545539652,665.6911488144303,5301.45885118557,10602.91770237114,775.0284291875898,0.2152856747743305,1550.0568583751797,5890.216061825682,6198.021570812411,12396.043141624821,47104.96393817432,6973.05,13946.1,52995.18,0.8819697407730075,5.881656944643109,17.644970833929328,17.644970833929328,17.644970833929328,1.8020255500994995,4558.451342827028,3593.8247812042523,295.33061754405645,74.33319312091426,594.9627509578053,9116.902685654057,7187.649562408505,590.6612350881129,148.66638624182852,1189.9255019156105,1222.0450172557014,33.474764036012836,8.425425445076934,67.43709089206968,1331.3822976288607,4643.7710655716655,127.20410333684877,32.01661669129235,256.26094538986473,11934.3,-0.1425669575363101,171.40010075955973
127,127,2025,8SB,8,SB,PM-Late,5,OP,PM,3.8,70,5600.0,1,6,70,3600,1,5,0.5,0,3024.0,51.0,8.0,254.0,17.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,3024.0,51.0,8.0,254.0,17.0,3354.0,4014.0,1.0,0.50175,4014.0,0.0,1.0,0.0,2419.2000000000003,40.800000000000004,6.4,203.20000000000002,13.600000000000001,2683.2000000000003,0.7404083449457683,2.221225034837305,2.221225034837305,2.221225034837305,2.221225034837305,0.17679489760064293,0.17666451033083103,0.1766586520422896,0.17669217112619984,46.176984925117374,138.53095477535211,138.53095477535211,138.53095477535211,66.34976122362166,69.99360043916533,2.8030881003666006,3.2574406598524006,3.4363348985019115,-0.17889423864951093,0.12543442895133816,427.70221627547545,2596.2977837245244,7.207912021497907,43.792087978502096,1.1306153730706534,6.869384626929347,35.90384917284381,218.09615082715618,471.94459284288786,2882.055407157112,14410.277035785559,560.4293459777125,0.15567481832714236,2802.1467298885627,10648.157573576538,3453.5706540222873,17267.853270111438,65617.84242642346,4014.0,20070.0,76266.0,0.7167857142857142,2.8135517107939196,8.440655132381758,8.440655132381758,8.440655132381758,0.8792272881332382,1576.7969451547108,1203.362302312215,60.83949959801248,9.543134451458528,303.0520087930247,7883.984725773554,6016.811511561074,304.1974979900624,47.71567225729264,1515.2600439651235,2138.511081377377,36.039560107489535,5.653076865353267,179.51924586421907,2359.7229642144393,8126.342109234033,136.95032840846022,21.481692088342413,682.1731342840325,16770.0,-0.05205960534507298,248.32829180028796
128,128,2025,9NB,9,NB,Night,6,OP,NT,3.4,70,5600.0,1,6,70,3600,1,5,0.5,0,723.0,32.0,1.0,180.0,24.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.286,0.708,723.0,32.0,1.0,180.0,24.0,960.0,1434.0,1.0,0.17925,1434.0,0.0,1.0,0.0,578.4,25.6,0.8,144.0,19.200000000000003,768.0,1.7999448600324006,5.399834580097202,5.399834580097202,5.399834580097202,5.399834580097202,0.48913042476039587,0.48913042679208185,0.48913043094246333,0.4891304228714293,-2573550.5834033955,-7720651.7502101865,-7720651.7502101865,-7720651.7502101865,69.99878538997521,69.99502247429663,0.0,2.9144929566229125,2.914336282600921,0.00015667402199159852,3.5397820644560146e-05,282.91303768141296,440.08696231858704,12.521738925877296,19.478261074122706,0.3913043447539707,0.6086956552460293,70.43478089348582,109.56521910651418,366.26086184553003,593.73913815447,3562.43482892682,532.9565101737642,0.14804347504826781,3197.739061042585,10872.31280754479,901.0434898262358,5406.260938957415,18381.287192455213,1434.0,8604.0,29253.600000000002,0.25607142857142856,6.119812524110162,18.359437572330485,18.359437572330485,18.359437572330485,2.6191505318759742,3261.593925767447,1731.3747512367613,229.89208410666478,7.184127689292211,1293.142962734729,19569.563554604683,10388.248507420569,1379.3525046399886,43.104766135753266,7758.857776408375,1697.4782260884776,75.13043355526378,2.3478260685238244,422.60868536091493,2197.56517107318,5771.425968700823,255.44347408789685,7.982608632981003,1436.8695302271108,5760.0,5.375976098810863e-05,-689308.222442488
129,129,2025,9NB,9,NB,AM-Early,1,OP,AM,3.4,70,6902.214953939154,1,6,70,3600,1,5,0.5,0,4594.0,66.0,24.0,240.0,22.0,1.0,3.6,1.8,0.4284810413551997,0.4284810413551997,3.13,0.715,4594.0,66.0,24.0,240.0,22.0,4946.0,5650.0,1.0,0.70625,5650.0,0.0,1.0,0.0,3675.2000000000003,52.800000000000004,19.200000000000003,192.0,17.6,3956.8,1.0497719055971222,3.1493157167913663,3.1493157167913663,3.1493157167913663,3.1493157167913663,0.14309491494231674,0.14281034636041182,0.14280218904414835,0.1428441408956249,49.08246448872329,147.24739346616985,147.24739346616985,147.24739346616985,61.05962901310541,69.98766594728278,2.9837710607775545,2.9147993041182447,3.340996388239026,-0.42619708412078117,0.29869747176731803,525.9024313960025,4068.0975686039974,7.540386287829745,58.45961371217025,2.7418020296476486,21.258197970352352,27.426075051959977,212.57392494804003,563.6106947654398,4382.38930523456,4382.38930523456,639.0272215043145,0.17750756152897626,639.0272215043145,2172.6925531146694,5010.972778495685,5010.972778495685,17037.307446885326,5649.999999999999,5649.999999999999,19209.999999999996,0.8185778098341454,3.5692244790302152,10.707673437090646,10.707673437090646,10.707673437090646,1.190241473906385,2280.831601759863,1877.0638317201206,80.7399939595971,29.358320762619346,293.6694553175263,2280.831601759863,1877.0638317201206,80.7399939595971,29.358320762619346,293.6694553175263,525.9024313960025,7.540386287829745,2.7418020296476486,27.426075051959977,563.6106947654398,1788.0682667464084,25.63731337862113,9.322126900802004,93.24865517666392,4946.0,-0.12756586197491263,147.78682605434594
130,130,2025,9NB,9,NB,AM-Peak,1,Peak,AM,3.4,70,7496.377081846785,1,6,70,3600,1,5,0.5,0,4772.0,120.0,43.0,251.0,16.0,1.0,3.6,1.8,0.4055377684813734,0.4055377684813734,3.13,0.715,5010.6,126.0,45.15,263.55,16.8,5462.1,6062.0,1.0,0.75775,6062.0,0.0,1.0,0.0,4008.4800000000005,100.80000000000001,36.12,210.84000000000003,13.440000000000001,4369.68,1.5129175424208383,4.5387526272625145,4.5387526272625145,4.5387526272625145,4.5387526272625145,0.13407046196484937,0.13364689010649383,0.13362472252324503,0.1336846194502256,50.565812867729065,151.69743860318718,151.69743860318718,151.69743860318718,61.542481548603355,69.98355574592988,4.50792690378939,2.9149704930770723,3.314783461224104,-0.3998129681470317,0.28034842285687284,537.4187653768595,4473.181234623141,13.47160652273458,112.52839347726542,4.82652497753961,40.323475022460386,28.186065164885573,235.36393483511443,583.9029620420192,4878.197037957981,4878.197037957981,676.8713553723387,0.18801982093676076,676.8713553723387,2301.3626082659516,5688.228644627661,5688.228644627661,19339.977391734046,6365.1,6365.1,21641.339999999997,0.8490901578862298,5.14391964423085,15.43175893269255,15.43175893269255,15.43175893269255,1.7538026248808225,3481.7718615169338,2764.4389444003177,207.89058429492857,74.48176993601058,434.96056288567723,3481.7718615169338,2764.4389444003177,207.89058429492857,74.48176993601058,434.96056288567723,537.4187653768595,13.47160652273458,4.82652497753961,28.186065164885573,583.9029620420192,1827.2238022813222,45.803462177297575,16.410184923634674,95.83262156061095,5462.1,-0.12061510889745608,227.0437924161271
131,131,2025,9NB,9,NB,AM-Shoulder,3,OP,AM,3.4,70,6750.960585612016,1,6,70,3600,1,5,0.5,0,3709.0,172.0,44.0,324.0,18.0,1.0,3.6,1.8,0.4347422601777718,0.4347422601777718,3.13,0.715,3709.0,172.0,44.0,324.0,18.0,4267.0,5383.0,1.0,0.672875,5383.0,0.0,1.0,0.0,2967.2000000000003,137.6,35.2,259.2,14.4,3413.6000000000004,0.9877587224331555,2.9632761672994667,2.9632761672994667,2.9632761672994667,2.9632761672994667,0.14528046261919828,0.1450851016551718,0.14506160128015874,0.14511299948806897,48.73459026408708,146.20377079226125,146.20377079226125,146.20377079226125,62.30685115690777,69.98947034030436,2.9032158066149516,2.9147241579069916,3.2741182745098993,-0.35939411660290776,0.2518827921569299,431.0761886836852,3277.9238113163146,19.96370998775164,152.03629001224837,5.106168365061588,38.89383163493841,37.613289467307474,286.3867105326925,493.7593565038059,3773.240643496194,11319.721930488582,619.1256921440473,0.17197935892890204,1857.377076432142,6315.082059869283,4763.874307855953,14291.622923567858,48591.51794013072,5383.0,16149.0,54906.6,0.7973680088538093,3.358379656272729,10.075138968818187,10.075138968818187,10.075138968818187,1.238552332512677,2079.259129172341,1447.7175023788727,201.1371524597814,51.44535587617866,378.9591184575082,6237.777387517023,4343.152507136618,603.4114573793441,154.33606762853597,1136.8773553725246,1293.2285660510556,59.89112996325491,15.318505095184765,112.83986840192242,1481.2780695114177,4396.977124573589,203.6298418750667,52.0829173236282,383.6555525665362,12801.0,-0.10976821436198887,164.90398870794934
132,132,2025,9NB,9,NB,MD,4,OP,MD,3.4,70,6683.858155292887,1,6,70,3600,1,5,0.5,0,3266.0,169.0,67.0,384.0,17.0,1.0,3.6,1.8,0.4375789642415423,0.4375789642415423,3.133,0.708,3266.0,169.0,67.0,384.0,17.0,3903.0,5177.0,1.0,0.647125,5177.0,0.0,1.0,0.0,2612.8,135.20000000000002,53.6,307.20000000000005,13.600000000000001,3122.4,0.9205725454449499,2.7617176363348497,2.7617176363348497,2.7617176363348497,2.7617176363348497,0.14759355966393467,0.14743699512249223,0.14741962792132804,0.14747359707633517,48.16876445034675,144.50629335104023,144.50629335104023,144.50629335104023,63.49584344982761,69.99061396135852,2.8068185294108075,2.9146765323794335,3.2128087275696133,-0.29813219519017986,0.20896610929872939,385.6324526899285,2880.3675473100716,19.93348174056095,149.06651825943905,7.901692056583183,59.09830794341681,45.303889021850175,338.6961109781498,458.77151550892285,3444.2284844910773,13776.91393796431,605.0496411469114,0.16806934476303095,2420.1985645876457,8228.675119597996,4571.950358853089,18287.801435412355,62178.52488040201,5177.0,20708.0,70407.20000000001,0.7745526430569716,3.1299466545128296,9.389839963538488,9.389839963538488,9.389839963538488,1.214094749656123,1893.7731001219634,1207.0090051684188,187.17220345998396,74.1956238524794,425.39626764108135,7575.092400487853,4828.036020673675,748.6888138399358,296.7824954099176,1701.5850705643254,1542.529810759714,79.7339269622438,31.606768226332733,181.2155560874007,1835.0860620356914,5244.601356583028,271.0953516716289,107.4630119695313,616.1328906971623,15612.0,-0.09279487839778974,185.26799056862262
133,133,2025,9NB,9,NB,PM-Shoulder,2,OP,PM,3.4,70,6336.887292159294,1,6,70,3600,1,5,0.5,0,3702.0,162.0,53.0,314.0,10.0,1.0,3.6,1.8,0.4528581101599821,0.4528581101599821,3.283,0.592,3702.0,162.0,53.0,314.0,10.0,4241.0,5319.0,1.0,0.664875,5319.0,0.0,1.0,0.0,2961.6000000000004,129.6,42.400000000000006,251.20000000000002,8.0,3392.8,1.0332777024743922,3.0998331074231764,3.0998331074231764,3.0998331074231764,3.0998331074231764,0.15993948788013854,0.15976346108247308,0.15974555897428958,0.1597884229488473,48.05564598718402,144.16693796155204,144.16693796155204,144.16693796155204,60.626499872769024,69.98359727951097,2.9630913182268275,2.9149687631122223,3.3648652062730835,-0.4498964431608612,0.31540564439115854,473.6767873058183,3228.3232126941816,20.70534455628851,141.2946554437115,6.773211700509879,46.226788299490124,40.13885184475044,273.86114815524957,541.2941954073672,3699.7058045926333,7399.411609185267,676.5290116104649,0.18792472544735134,1353.0580232209297,4600.397278951161,4642.470988389536,9284.941976779071,31568.802721048844,5319.000000000001,10638.000000000002,36169.200000000004,0.8393710910057155,3.5131441884129333,10.5394325652388,10.5394325652388,10.5394325652388,1.291427746140982,2376.7439654320506,1664.0948525095448,218.22258269103702,71.38580796761029,423.04072226385824,4753.487930864101,3328.1897050190896,436.44516538207404,142.77161593522058,846.0814445277165,947.3535746116366,41.41068911257702,13.546423401019759,80.27770368950088,1082.5883908147343,3221.0021536795643,140.79634298276184,46.057839563467176,272.944192544303,8482.0,-0.1337041502649568,137.80207221219692
134,134,2025,9NB,9,NB,PM-Peak,2,Peak,PM,3.4,70,5600.0,1,6,70,3600,1,5,0.5,0,4135.0,138.0,38.0,310.0,14.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,4341.75,144.9,39.9,325.5,14.700000000000001,4866.749999999999,5635.0,1.0,0.704375,5635.0,0.0,1.0,0.0,3473.4,115.92000000000002,31.92,260.40000000000003,11.760000000000002,3893.3999999999996,1.79999846818836,5.399995404565081,5.399995404565081,5.399995404565081,5.399995404565081,0.1890894451073095,0.1887619424719259,0.18873552603059934,0.18880735698648715,44.94775268680133,134.843258060404,134.843258060404,134.843258060404,51.057141751725254,69.93613748350162,5.108613785484948,2.916946908143517,3.9955233097847023,-1.0785764016411852,0.7568663168492916,656.7832786357288,3684.966721364271,21.881284371345654,123.01871562865435,6.024437990896732,33.87556200910327,49.16543575928126,276.33456424071875,733.8544367572525,4132.895563242747,8265.791126485494,887.9967530002998,0.2466657647223055,1775.9935060005996,6038.377920402038,5028.7532469997,10057.5064939994,34195.52207959796,5916.75,11833.5,40233.9,1.0565625,6.1199947918404245,18.359984375521275,18.359984375521275,18.359984375521275,2.178078805682141,5434.535503533043,4019.5102446185388,401.7400391742441,110.60858738416077,902.6766323560989,10869.071007066086,8039.0204892370775,803.4800783484882,221.21717476832154,1805.3532647121979,1313.5665572714577,43.76256874269131,12.048875981793463,98.33087151856252,1467.708873514505,4466.126294722956,148.79273372515044,40.96617833809778,334.32496316311256,9733.499999999998,-0.2699462168071556,100.13190343026847
135,135,2025,9NB,9,NB,PM-Late,5,OP,PM,3.4,70,5600.0,1,6,70,3600,1,5,0.5,0,2364.0,48.0,8.0,244.0,12.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,2364.0,48.0,8.0,244.0,12.0,2676.0,3300.0,1.0,0.4125,3300.0,0.0,1.0,0.0,1891.2,38.400000000000006,6.4,195.20000000000002,9.600000000000001,2140.8,0.5582851391911081,1.6748554175733243,1.6748554175733243,1.6748554175733243,1.6748554175733243,0.1807989618600714,0.1807303887654289,0.18072668178579399,0.1807485576428425,45.75313876579122,137.25941629737366,137.25941629737366,137.25941629737366,68.85805662276353,69.9972862454989,2.0337980505734676,2.9143986994655524,2.962616286393427,-0.04821758692787448,0.03383140047539896,341.92699666976705,2022.073003330233,6.940046928592471,41.05995307140753,1.1566507634290815,6.843349236570918,35.28211845188286,208.71788154811713,385.3058128136715,2290.6941871863282,11453.47093593164,472.0634451014803,0.1311287347504112,2360.3172255074014,8025.078566725165,2827.9365548985197,14139.682774492598,48074.92143327483,3300.0,16500.0,56099.99999999999,0.5892857142857143,1.8981694732497676,5.694508419749303,5.694508419749303,5.694508419749303,0.6839917732644254,896.0564209287475,649.0353871585268,39.52015566832512,6.5865575110563634,200.91432059083917,4480.2821046437375,3245.1769357926337,197.60077834162558,32.93278755528182,1004.5716029541959,1709.6349833488352,34.70023464296236,5.7832538171454075,176.4105922594143,1926.5290640683572,5812.758943386039,117.98079778607202,19.663062978294384,599.7960136820086,13380.0,-0.016275339857316683,694.7072735425896
136,136,2025,9SB,9,SB,Night,6,OP,NT,3.4,70,5600.0,1,6,70,3600,1,5,0.5,0,612.0,23.0,1.0,182.0,24.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.286,0.708,612.0,23.0,1.0,182.0,24.0,842.0,1302.0,1.0,0.16275,1302.0,0.0,1.0,0.0,489.6,18.400000000000002,0.8,145.6,19.200000000000003,673.6,1.7999389409350202,5.399816822805061,5.399816822805061,5.399816822805061,5.399816822805061,0.4891304249932501,0.4891304250449518,0.4891304249940547,0.4891304240229746,-4139339.740057819,-12418019.22017346,-12418019.22017346,-12418019.22017346,69.9993064809372,69.99701003665372,0.0,2.9144101997096166,2.9143145876103076,9.561209930897263e-05,2.02113272153602e-05,239.47825607669526,372.5217439233047,8.999999820827114,14.000000179172886,0.3913043399952438,0.6086956600047562,71.2173897377451,110.7826102622549,320.0869499752627,521.9130500247372,3131.4783001484234,481.3043377723976,0.13369564938122155,2887.826026634386,9818.608490556911,820.6956622276023,4924.173973365614,16742.191509443088,1302.0,7812.0,26560.8,0.2325,6.119792399179069,18.359377197537206,18.359377197537206,18.359377197537206,2.7065096532814983,2945.482627991434,1465.5572113068183,165.23439148833225,7.184103977006025,1307.5069212192775,17672.895767948605,8793.34326784091,991.4063489299936,43.10462386203615,7845.041527315665,1436.8695364601715,53.99999892496268,2.3478260399714626,427.30433842647057,1920.5216998515764,4885.356423964583,183.59999634487312,7.982608535902973,1452.83475065,5052.0,3.280774824909107e-05,-1129525.836548245
137,137,2025,9SB,9,SB,AM-Early,1,OP,AM,3.4,70,5600.0,1,6,70,3600,1,5,0.5,0,1565.0,66.0,42.0,264.0,16.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,1565.0,66.0,42.0,264.0,16.0,1953.0,2729.0,1.0,0.341125,2729.0,0.0,1.0,0.0,1252.0,52.800000000000004,33.6,211.20000000000002,12.8,1562.4,0.5000509010507352,1.5001527031522057,1.5001527031522057,1.5001527031522057,1.5001527031522057,0.15701991751655467,0.1569734249025259,0.15697097462244275,0.1569936269477416,46.99339545633941,140.98018636901824,140.98018636901824,140.98018636901824,69.57715542943714,69.99949869337168,1.815039878521109,2.9143065851601158,2.9319968420797267,-0.017690256919610903,0.01239778945580875,196.58893673072646,1368.4110632692737,8.288196834853368,57.711803165146634,5.274224747314077,36.72577525268592,33.15705401136303,230.84294598863698,243.30841232425695,1709.6915876757432,1709.6915876757432,336.7473635113179,0.0935409343086994,336.7473635113179,1144.9410359384808,2392.2526364886826,2392.2526364886826,8133.65896406152,2729.0000000000005,2729.0000000000005,9278.6,0.4873214285714286,1.7001730635724999,5.100519190717499,5.100519190717499,5.100519190717499,0.6920879592353744,572.5287966709996,334.2352148259395,42.274107012613634,26.9012845398326,169.11819029261378,572.5287966709996,334.2352148259395,42.274107012613634,26.9012845398326,169.11819029261378,196.58893673072646,8.288196834853368,5.274224747314077,33.15705401136303,243.30841232425695,668.4023848844699,28.17986923850145,17.93236414086786,112.7339836386343,1953.0,-0.006033518408247273,1696.0213862006494
138,138,2025,9SB,9,SB,AM-Peak,1,Peak,AM,3.4,70,5600.0,1,6,70,3600,1,5,0.5,0,3098.0,126.0,52.0,264.0,8.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,3252.9,132.3,54.6,277.2,8.4,3725.4,4448.0,1.0,0.556,4448.0,0.0,1.0,0.0,2602.32,105.84000000000002,43.68000000000001,221.76,6.720000000000001,2980.32,1.3844973986794578,4.153492196038373,4.153492196038373,4.153492196038373,4.153492196038373,0.15454265041332207,0.15429260357279967,0.15427219483648394,0.15433065902458057,47.37592348914747,142.1277704674424,142.1277704674424,142.1277704674424,63.086000568566554,69.99278415990312,4.524709379145878,2.9145861598239695,3.233680977735744,-0.3190948179117745,0.22357668441502065,402.1694300235963,2850.730569976404,16.33032916214512,115.96967083785489,6.73860947045762,47.86139052954238,34.22436694529099,242.975633054709,459.46273560149,3265.9372643985103,3265.9372643985103,574.0493467572775,0.15945815187702153,574.0493467572775,1951.7677789747434,4096.350653242723,4096.350653242723,13927.592221025257,4670.400000000001,4670.400000000001,15879.36,0.8340000000000001,4.707291155510156,14.121873466530468,14.121873466530468,14.121873466530468,1.729780819457854,2702.217412816915,1893.1286009666358,230.6148420946059,95.1617902821664,483.31217947350723,2702.217412816915,1893.1286009666358,230.6148420946059,95.1617902821664,483.31217947350723,402.1694300235963,16.33032916214512,6.73860947045762,34.22436694529099,459.46273560149,1367.3760620802275,55.52311915129341,22.911272199555906,116.36284761398936,3725.4,-0.09867850913827866,260.3296551927558
139,139,2025,9SB,9,SB,AM-Shoulder,3,OP,AM,3.4,70,6147.555104381013,1,6,70,3600,1,5,0.5,0,2959.0,207.0,59.0,372.0,20.0,1.0,3.6,1.8,0.4616542252710618,0.4616542252710618,3.13,0.715,2959.0,207.0,59.0,372.0,20.0,3617.0,4933.0,1.0,0.616625,4933.0,0.0,1.0,0.0,2367.2000000000003,165.60000000000002,47.2,297.6,16.0,2893.6000000000004,0.9827504969207748,2.948251490762324,2.948251490762324,2.948251490762324,2.948251490762324,0.1515317461556388,0.15138745061520728,0.15136004626791347,0.15141800163649588,47.795189735830576,143.3855692074917,143.3855692074917,143.3855692074917,62.265193788213445,69.99168699977056,2.950306254488531,2.9146318476459743,3.276308762386224,-0.3616769147402499,0.2534161336703567,358.7059494996282,2600.2940505003717,25.06976182187833,181.93023817812167,7.144194183845516,51.855805816154486,45.06199728702118,326.9380027129788,435.98190279237326,3181.0180972076264,9543.054291622879,590.5338093778632,0.16403716927162867,1771.6014281335897,6023.444855654205,4342.466190622136,13027.398571866408,44293.15514434579,4933.0,14798.999999999998,50316.59999999999,0.8024328234950723,3.3413516895306343,10.0240550685919,10.0240550685919,10.0240550685919,1.3311272575710347,1973.1811416896849,1198.5627304052732,251.3006730589912,71.61379591958142,451.7039423058391,5919.543425069054,3595.6881912158196,753.9020191769737,214.84138775874425,1355.1118269175174,1076.1178484988845,75.20928546563499,21.432582551536548,135.18599186106354,1307.9457083771197,3658.8006848962073,255.71157058315896,72.87078067522427,459.63237232761605,10851.0,-0.1103915842403177,163.03232916481318
140,140,2025,9SB,9,SB,MD,4,OP,MD,3.4,70,6722.955675762959,1,6,70,3600,1,5,0.5,0,3243.0,138.0,60.0,421.0,17.0,1.0,3.6,1.8,0.4359216624910491,0.4359216624910491,3.133,0.708,3243.0,138.0,60.0,421.0,17.0,3879.0,5151.0,1.0,0.643875,5151.0,0.0,1.0,0.0,2594.4,110.4,48.0,336.8,13.600000000000001,3103.2000000000003,0.902231915399715,2.706695746199145,2.706695746199145,2.706695746199145,2.706695746199145,0.14751957433646884,0.14736225083885146,0.1473492408911398,0.14740946985193562,48.17897607927686,144.53692823783055,144.53692823783055,144.53692823783055,63.868106433679415,69.99087148755831,2.771930630281942,2.9146658080441727,3.1940824832787773,-0.27941667523460456,0.1958577382951441,382.72478365853476,2860.2752163414652,16.2687924926092,121.73120750739079,7.0727635627747105,52.92723643722529,49.64750944613192,371.35249055386805,455.7138491600506,3423.2861508399496,13693.144603359799,601.6919801630822,0.16713666115641174,2406.767920652329,8183.010930217918,4549.308019836918,18197.232079347672,61870.58906978208,5151.0,20604.0,70053.59999999999,0.766180865741828,3.067588512359031,9.202765537077093,9.202765537077093,9.202765537077093,1.1912425061116059,1845.7434063268292,1174.0421497460165,149.7178828808425,65.0889847673977,456.89438893257227,7382.973625307317,4696.168598984066,598.87153152337,260.3559390695908,1827.577555730289,1530.899134634139,65.0751699704368,28.291054251098842,198.59003778452768,1822.8553966402023,5205.057057756073,221.25557789948513,96.18958445373606,675.2061284673941,15516.0,-0.08747948016288509,193.7390274883589
