,Unnamed: 0,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours,GPVehDay,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDayLights,RevenuePerDayHeavies
265,265,AM-Early,1,OP,AM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,7170.1,595.9,7766.0,430.206,8957.8,5931.10672,524.392,6834.08,0.108238116,0.113245811,2.798560663,7.772461946,84.33782263,234.23202,40.45640595,69.85122062,641.9718171677395,6097.922182832261,59.38519732191201,536.514802678088,701.3570144896514,6634.436985510349,820.1274091334755,7707.466590866525,10.3546744531,28.7581092002,3.2197100962392176,8355.215164295945,8355.215164295945,641.9718171677395,59.38519732191201,701.3570144896514,7766.0,6634.436985510349,6647.409174836976,1707.80598945897,6647.409174836976,1707.80598945897
266,266,AM-Peak,2,Peak,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,8650.005,728.7,9378.705,519.0003,10836.105,7155.284136,641.256,8253.2604,0.101303866,0.105641512,6.079999992,13.71714904,108.8978159,245.6854561,29.88287883,69.64514158,724.8579453052698,7406.14675469473,67.743253419072,660.956746580928,792.6011987243419,8067.103501275657,928.0877055624858,9389.016994437514,22.495999970400003,50.75345144800001,6.7327435459973515,19744.60823946599,39489.21647893198,1449.7158906105396,135.486506838144,1585.2023974486838,18757.41,16134.207002551315,16306.404316131557,3438.2039233344317,32612.808632263113,6876.407846668863
267,267,AM-Shoulder,1,OP,AM,3,SB,3SB,3.7,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,7256.9,1097.6,8354.5,435.414,10549.7,6002.90768,965.888,7351.96,0.122258988,0.113001538,3.039999985,9.11999978,79.36636264,238.0990833,34.12180476,69.56766881,733.9094180142279,6087.5765819857725,109.146829535744,988.4531704642559,843.0562475499719,7076.029752450028,1061.34990662146,9052.93609337854,11.247999944500002,33.743999186,3.827151142625326,11938.063620100691,11938.063620100691,733.9094180142279,109.146829535744,843.0562475499719,8354.5,7076.029752450028,8255.013093092064,3683.050527008627,8255.013093092064,3683.050527008627
268,268,MD,5,OP,MD,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.482,0.708,9683.4,917.4,10600.8,581.004,12435.6,8010.10848,807.312,9328.704,0.135718688,0.296906214,6.079892069,10.51742277,84.17116395,145.6051697,16.30714022,63.58024966,1087.1214136432743,8015.274586356726,239.69594943676802,677.7040505632319,1326.8173630800422,8692.978636919957,1806.2092619535783,10048.386738046422,22.4956006553,38.914464249,6.881553370795034,33783.08864013152,168915.4432006576,5435.607068216372,1198.4797471838401,6634.086815400212,53004.0,43464.89318459979,24455.4491851443,9327.63945498722,122277.24592572151,46638.1972749361
269,269,PM-Shoulder,1,OP,PM,3,SB,3SB,3.7,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.632,0.592,11085.4,694.8,11780.2,665.124,13169.8,9169.84288,611.424,10366.576,0.16130334,0.224603986,6.07999677,12.84559588,85.24313252,180.0985878,16.30714022,60.37971726,1479.1262838192192,8941.14971618078,137.328267536064,557.471732463936,1616.4545513552832,9498.621448644717,1891.1110864274112,10613.564913572587,22.495988049,47.528704756,6.654778166631811,39801.4418861335,39801.4418861335,1479.1262838192192,137.328267536064,1616.4545513552832,11780.2,9498.621448644717,33274.407203758936,6527.034682374566,33274.407203758936,6527.034682374566
270,270,PM-Peak,3,Peak,PM,3,SB,3SB,3.7,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.340909091,3.632,0.592,10496.535,685.545,11182.08,629.7921,12553.17,8682.733752,603.2796,9840.2304,0.179513152,0.197871805,6.079999805,15.188871,76.38328661,190.8184086,16.30714022,60.46559221,1558.6649037983063,8308.077996201693,119.372023371678,566.172976628322,1678.0369271699844,8874.250972830016,1916.7809739133404,10006.596926086659,22.4959992785,56.19882270000001,6.727985774541776,41772.291728075164,125316.8751842255,4675.994711394919,358.116070115034,5034.110781509953,33546.24,26622.75291849005,35063.724551269974,6708.567176805189,105191.17365380992,20125.701530415565
271,271,PM-Late,3,OP,NT,3,SB,3SB,3.7,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,7668.3,593.3,8261.6,460.098,9448.2,6343.21776,522.104,7270.208,0.108172388,0.11343322,6.079999925,14.76281722,113.162905,274.7702801,26.2053773,69.79011665,686.1610127032109,6522.040987296789,59.22393789488,534.07606210512,745.3849505980909,7056.11704940191,863.8328263878509,8124.269173612149,22.495999722500002,54.62242371400001,6.769885911856933,18670.83298106751,56012.49894320253,2058.4830381096326,177.67181368464,2236.1548517942724,24784.800000000003,21168.35114820573,15435.877951361752,3234.955029705757,46307.63385408526,9704.865089117271
272,272,Night,8,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,2681.3,486.6,3167.9,160.878,4141.1,2217.97136,428.208,2787.752,0.141562687,0.14170661,0.988199766,2.954714816,81.54633385,243.8233332,64.44216623,69.99690565,313.9819854106443,2206.4400145893555,60.679904054880005,425.92009594512,374.6618894655243,2632.3601105344756,496.0216975752843,3484.2003024247156,3.2610592278,9.750558892799999,1.3066947822043582,1615.5768289829075,12924.61463186326,2511.8558832851545,485.43923243904004,2997.2951157241946,25343.2,21058.880884275804,1023.9138508863466,591.662978096561,8191.310807090773,4733.303824772488
273,273,AM-Early,1,OP,AM,4,NB,4NB,3.3,65,10800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.255681818,0.255681818,3.479,0.715,11736.4,975.6,12712.0,704.184,14663.2,9708.35008,858.528,11186.56,0.139182945,0.106177766,6.079999977,18.23999959,82.69555493,248.0866601,16.35105526,64.15148989,1351.2367552253857,9680.979244774615,91.15658508844801,884.443414911552,1442.3933403138337,10565.422659686166,1624.7065104907297,12334.30948950927,20.0639999241,60.191998647,6.848489409401811,32598.11120059227,32598.11120059227,1351.2367552253857,91.15658508844801,1442.3933403138337,12712.0,10565.422659686166,27111.214154283265,5486.897046309003,27111.214154283265,5486.897046309003
274,274,AM-Peak,2,Peak,AM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,11320.68,955.92,12276.6,679.2408,14188.44,9364.466496,841.2096,10803.408,0.168147813,0.149242364,6.079999854,16.41838677,78.85389161,212.9364674,16.30714022,58.79415573,1574.6145612141731,9066.824638785827,125.5441093234944,830.3758906765056,1700.1586705376676,9897.200529462332,1951.2468891846563,11557.952310815344,20.0639995182,54.180676341,6.843413057545541,38395.130551327245,76790.26110265449,3149.2291224283463,251.0882186469888,3400.317341075335,24553.2,19794.401058924665,31593.065797551873,6802.06475377537,63186.13159510375,13604.12950755074
275,275,AM-Shoulder,1,OP,AM,4,NB,4NB,3.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,9491.0,1435.7,10926.7,569.46,13798.1,7850.9552,1263.416,9615.496,0.151660917,0.193859788,6.079999947,13.53938304,84.81648753,188.8754807,16.30714022,61.80180357,1190.6830649579185,7730.856935042081,244.92555791580799,1190.774442084192,1435.6086228737265,8921.631377126274,1925.4597387053425,11303.180261294658,20.063999825099998,44.679964032,7.352626439103112,34833.12992526104,34833.12992526104,1190.6830649579185,244.92555791580799,1435.6086228737265,10926.7,8921.631377126274,23889.864807065205,10943.265118195834,23889.864807065205,10943.265118195834
276,276,MD,5,OP,MD,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.482,0.708,9721.2,938.7,10659.9,583.272,12537.3,8041.37664,826.056,9380.712,0.145123635,0.296919801,6.077241248,10.29055228,85.77946193,145.2497937,16.30714022,61.9753539,1166.9938084008866,7970.9341915991145,245.272383134856,693.427616865144,1412.2661915357426,8664.361808464259,1902.8109578054546,10051.217042194547,20.0548961184,33.958822524,6.808979247465425,31733.10092721088,158665.5046360544,5834.969042004433,1226.36191567428,7061.330957678712,53299.5,43321.80904232129,23403.939598295772,8329.161328915105,117019.69799147887,41645.806644575525
277,277,PM-Shoulder,1,OP,PM,4,NB,4NB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.632,0.592,10764.6,674.7,11439.3,645.876,12788.7,8904.47712,593.736,10066.584,0.190152315,0.198843175,4.832437221,13.07193166,70.07736872,189.5620229,16.30714022,57.28247351,1693.2069382325326,8425.517061767467,118.06035135180001,556.6396486482,1811.2672895843325,8982.156710415667,2047.3879922879325,10095.436007712067,15.947042829299999,43.137374478,5.369496336473113,32094.457150128965,32094.457150128965,1693.2069382325326,118.06035135180001,1811.2672895843325,11439.3,8982.156710415667,27001.643562862115,5092.81358726685,27001.643562862115,5092.81358726685
278,278,PM-Peak,3,Peak,PM,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.632,0.592,10246.845,657.93,10904.775,614.8107,12220.635,8476.190184,578.9784,9596.202,0.188205738,0.200467758,5.679282622,15.00924998,71.59794409,189.2195745,16.30714022,60.20103731,1595.2676290080758,8036.766670991923,116.0665017784272,541.8634982215727,1711.334130786503,8578.630169213497,1943.4671343433574,9662.357165656642,18.741632652599996,49.530524934,6.312061839961539,35646.754645792076,106940.26393737624,4785.802887024227,348.1995053352816,5134.002392359508,32714.324999999997,25735.89050764049,29897.91988545353,5748.834760338544,89693.75965636059,17246.50428101563
279,279,PM-Late,3,OP,NT,4,NB,4NB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,5260.6,407.0,5667.6,315.636,6481.6,4351.56832,358.16,4987.488,0.131953705,0.133053404,1.796158138,5.269292951,85.61700097,251.1700112,57.28370133,69.9519202,574.2055623846256,4370.7584376153745,47.65440717664,359.34559282336,621.8599695612656,4730.104030438734,717.1687839145457,5448.795216085455,5.9273218554,17.3886667383,2.0623115948221784,4232.147784420484,12696.443353261451,1722.616687153877,142.96322152992,1865.579908683797,17002.800000000003,14190.312091316202,3403.5011794146394,828.6466050058448,10210.503538243918,2485.9398150175343
280,280,Night,8,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,2552.9,424.1,2977.0,153.174,3825.2,2111.75888,373.208,2619.76,0.143515932,0.143652379,0.915198071,2.736815222,80.98441482,242.1764055,64.65638736,69.99786322,303.07104382247616,2096.654956177524,53.612217061832006,370.48778293816804,356.68326088430814,2467.142739115692,463.90769500797217,3208.1183049920282,3.0201536342999997,9.0314902326,1.1890010351784754,1399.5193291935127,11196.154633548102,2424.5683505798092,428.89773649465604,2853.466087074465,23816.0,19737.141912925537,915.3211144515459,484.1982147419668,7322.568915612367,3873.5857179357345
281,281,AM-Early,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,6932.4,576.2,7508.6,415.944,8661.0,5734.48128,507.056,6607.568,0.111871812,0.114764852,2.452293372,6.99361104,81.40455789,232.154856,43.72992841,69.8634169,641.5268116736794,5874.9291883263195,58.192206795711996,518.0077932042881,699.7190184693914,6392.936981530607,816.1034320608154,7428.952567939184,8.0925681276,23.078916432,2.8299725401886193,6534.612506783165,6534.612506783165,641.5268116736794,58.192206795711996,699.7190184693914,7508.6,6392.936981530607,5191.599429151265,1343.0130776318997,5191.599429151265,1343.0130776318997
282,282,AM-Peak,2,Peak,AM,4,SB,4SB,3.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.27892562,0.27892562,3.479,0.715,8364.72,704.55,9069.27,501.8832,10478.37,6919.296384,620.004,7980.9576,0.140330777,0.129339971,3.039999957,9.119999282,73.65097345,220.9529061,36.57682442,69.00712729,970.9902378600103,6891.846562139989,80.191299379884,624.358700620116,1051.1815372398944,7516.205262760105,1211.5641359996623,8764.922664000336,10.031999858099999,30.0959976306,3.5038237864983475,12154.411084559832,24308.822169119663,1941.9804757200206,160.382598759768,2102.363074479789,18138.54,15032.41052552021,9740.973928428108,2413.437156131724,19481.947856856215,4826.874312263448
283,283,AM-Shoulder,1,OP,AM,4,SB,4SB,3.3,65,8800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.296920821,0.296920821,3.479,0.715,7015.4,1061.3,8076.7,420.924,10199.3,5803.13888,933.944,7107.496,0.141962466,0.134742237,3.039999996,9.119999829,72.86691439,218.6007394,30.90389488,69.2972917,823.8279059452782,5770.648094054722,125.84170379272798,935.4582962072719,949.6696097380062,6706.1063902619935,1201.3530173234622,8577.022982676537,10.0319999868,30.095999435699994,3.8456670724217688,12051.97338790197,12051.97338790197,823.8279059452782,125.84170379272798,949.6696097380062,8076.7,6706.1063902619935,8264.641541568502,3787.331846333467,8264.641541568502,3787.331846333467
284,284,MD,5,OP,MD,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.482,0.708,9362.7,887.0,10249.7,561.762,12023.7,7744.82544,780.56,9019.736,0.191730289,0.206038123,4.758111996,12.49932905,68.02034967,178.6861539,16.30714022,60.87296309,1484.9176198657522,7316.020380134249,160.82511728888,726.1748827111201,1645.742737154632,8042.195262845369,1967.3929717323922,9494.545028267608,15.7017695868,41.247785865,5.5145984823512695,29949.51432215674,149747.5716107837,7424.588099328761,804.1255864443999,8228.71368577316,51248.5,40210.97631422685,23315.83432251151,6633.679999645231,116579.17161255755,33168.39999822615
285,285,PM-Shoulder,1,OP,PM,4,SB,4SB,3.3,65,6400,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.368181818,3.632,0.592,10717.5,671.8,11389.3,643.05,12732.9,8865.516,591.184,10022.584,0.191235628,0.199668648,4.81529682,13.04956482,69.81953055,189.2125291,16.30714022,57.29469848,1695.4025198040479,8379.047480195954,118.040909999232,553.759090000768,1813.44342980328,8932.80657019672,2049.525249801744,10040.324750198257,15.890479506,43.063563906,5.35128292903622,32024.021266641303,32024.021266641303,1695.4025198040479,118.040909999232,1813.44342980328,11389.3,8932.80657019672,26940.75899536698,5083.262271274321,26940.75899536698,5083.262271274321
286,286,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,65,4000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.484449761,3.632,0.592,10147.83,662.865,10810.695,608.8698,12136.425,8394.284976,583.3212,9513.4116,0.190216966,0.201624555,5.633512771,14.97260489,71.02547843,188.769684,16.30714022,60.19615691,1596.735419874103,7942.224780125896,117.611877372066,545.253122627934,1714.3472972461689,8487.47790275383,1949.571051990301,9577.984148009698,18.5905921443,49.409596136999994,6.274216179714586,35495.41231510521,106486.23694531564,4790.206259622309,352.835632116198,5143.041891738507,32432.085,25462.433708261487,29684.25695323706,5811.155361868149,89052.77085971119,17433.466085604447
287,287,PM-Late,3,OP,NT,4,SB,4SB,3.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.317398119,3.635,0.708,7415.4,573.7,7989.1,444.924,9136.5,6134.01888,504.856,7030.408,0.158024943,0.147699625,3.039999996,9.119999914,80.27512291,240.8253668,33.95282952,69.23277601,969.3279838729238,6001.148016127076,74.567041879,499.13295812100006,1043.8950257519239,6500.280974248076,1193.0291095099237,7498.546890490075,10.0319999868,30.095999716199994,3.47430382667805,11968.467992646301,35905.403977938906,2907.9839516187712,223.70112563700002,3131.6850772557714,23967.300000000003,19500.84292274423,9724.298321418044,2244.1696712282574,29172.894964254134,6732.509013684772
288,288,Night,8,OP,NT,5,NB,5NB,2.0,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,2682.4,479.7,3162.1,160.944,4121.5,2017.1648,383.76,2529.68,0.153840713,0.153921262,0.951415819,2.848869256,78.31644684,234.5066301,64.45204653,69.99713571,310.3220710705024,2211.133928929498,59.06882350512,420.63117649488,369.3908945756224,2631.765105424378,487.5285415858624,3473.027458414138,1.902831638,5.697738512,1.2548351610173518,927.0493653462895,7416.394922770316,2482.576568564019,472.55058804096,2955.127156604979,25296.8,21054.120843395023,590.4906548026365,336.55871054365304,4723.925238421092,2692.4696843492243
289,289,AM-Early,1,OP,AM,5,NB,5NB,2.0,65,8400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.3375,3.479,0.715,9978.5,833.4,10811.9,598.71,12478.7,7503.832,666.72,8649.52,0.20719419,0.2119243,4.341997896,12.25412614,61.89243958,174.674834,16.30714022,59.88458628,1554.75039313608,7825.039606863919,141.294169296,692.105830704,1696.04456243208,8517.145437567919,1978.63290102408,9901.35709897592,8.683995792,24.50825228,5.0011418904221205,16964.31901840346,16964.31901840346,1554.75039313608,141.294169296,1696.04456243208,10811.9,8517.145437567919,13501.445871604063,3462.8731467993985,13501.445871604063,3462.8731467993985
290,290,AM-Peak,2,Peak,AM,5,NB,5NB,2.0,65,6000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.421875,3.479,0.715,8687.595,734.265,9421.86,521.2557,10890.39,6533.07144,587.412,7537.488,0.224562688,0.228839633,4.837723323,13.71777729,59.11571459,167.6276531,16.30714022,63.16291919,1467.0840834624307,6699.255216537569,134.423146499796,599.841853500204,1601.5072299622268,7299.097070037773,1870.3535229618187,8498.78077703818,9.675446646,27.43555458,5.583074185612271,17882.667347347047,35765.334694694095,2934.1681669248615,268.846292999592,3203.0144599244536,18843.72,14598.194140075546,14194.69377473656,3687.973572610489,28389.38754947312,7375.947145220978
291,291,AM-Shoulder,1,OP,AM,5,NB,5NB,2.0,65,5600,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.440217391,3.479,0.715,6634.6,1008.5,7643.1,398.076,9660.1,4989.2192,806.8,6114.48,0.274920501,0.276180612,3.714077369,10.9106534,51.36824392,150.9018391,16.30714022,62.54108509,1371.638642062819,4864.885357937182,222.82251776159998,785.6774822384,1594.461159824419,5650.562840175582,2040.1061953476187,7221.917804652381,7.428154738,21.8213068,4.7197833911315055,15051.022599887137,15051.022599887137,1371.638642062819,222.82251776159998,1594.461159824419,7643.1,5650.562840175582,10188.744077862815,4862.278522024322,10188.744077862815,4862.278522024322
292,292,MD,5,OP,MD,5,NB,5NB,2.0,65,6800,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.389423077,3.482,0.708,6883.7,680.7,7564.4,413.022,8925.8,5176.5424,544.56,6051.52,0.153138341,0.14369864,4.863999931,14.59199917,69.94900715,209.8470125,19.32978326,69.6483203,792.7271152521585,5677.950884747842,78.25253139839998,602.4474686016001,870.9796466505584,6280.398353349442,1027.4847094473585,7485.293290552642,9.727999862,29.18399834,5.7380049307963645,9995.371014208358,49976.85507104179,3963.6355762607923,391.2626569919999,4354.898233252792,37822.0,31401.99176674721,7711.649267776656,2283.7217464317027,38558.246338883284,11418.608732158515
293,293,PM-Shoulder,1,OP,PM,5,NB,5NB,2.0,65,5600,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.440217391,3.632,0.592,6761.7,425.9,7187.6,405.702,8039.4,5084.7984,340.72,5750.08,0.213789775,0.205962799,4.863999991,14.59199992,61.65416552,184.9624958,16.83360258,69.01612622,1087.0779058563598,5268.92009414364,70.17564487528,355.72435512472,1157.2535507316397,5624.64444926836,1297.6048404822,6336.0931595178,9.727999982,29.18399984,5.453904137703768,12623.099857415335,12623.099857415335,1087.0779058563598,70.17564487528,1157.2535507316397,7187.6,5624.64444926836,10575.093848603266,2048.006008812068,10575.093848603266,2048.006008812068
294,294,PM-Peak,3,Peak,PM,5,NB,5NB,2.0,65,4800,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.482142857,3.632,0.592,6917.61,455.385,7372.995,415.0566,8283.765,5202.04272,364.308,5898.396,0.299999999,0.299999994,4.455707659,13.0678089,53.00059732,155.4414541,16.30714022,64.30942751,1560.6128107979575,4941.940589202042,109.292397814152,346.092602185848,1669.9052086121096,5288.03319138789,1888.4900042404136,5980.218395759586,8.911415318,26.1356178,5.019354739081511,16763.693245328184,50291.07973598455,4681.838432393873,327.877193442456,5009.715625836328,22118.985,15864.099574163669,13907.268907611953,2856.424337716232,41721.806722835856,8569.273013148697
295,295,PM-Late,3,OP,NT,5,NB,5NB,2.0,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,5392.2,418.9,5811.1,323.532,6648.9,4054.9344,335.12,4648.88,0.142995195,0.1435846,1.792523768,5.309540592,81.81312086,242.3343523,56.08749753,69.94765253,579.836135240208,4488.831864759792,48.118071152000006,370.78192884799995,627.954206392208,4859.613793607791,724.190348696208,5601.177651303791,3.585047536,10.619081184,2.0620212314413293,2589.709811907247,7769.129435721741,1739.508405720624,144.35421345600002,1883.862619176624,17433.300000000003,14578.841380823374,2078.7401079266706,510.96970398057647,6236.220323780011,1532.9091119417294
296,296,Night,8,OP,NT,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,2617.1,468.0,3085.1,157.026,4021.1,1968.0592,374.4,2468.08,0.15456894,0.154644738,0.929299415,2.782911405,78.13313585,233.9801267,64.52873009,69.99747599,304.200824401248,2155.873175598752,57.8989899072,410.1010100928,362.099814308448,2565.974185691552,477.897794122848,3386.176205877152,1.85859883,5.56582281,1.225688028470689,887.6428150186484,7101.1425201491875,2433.606595209984,463.1919192576,2896.798514467584,24680.8,20527.793485532417,565.3872963171949,322.2555187014535,4523.098370537559,2578.044149611628
297,297,AM-Early,1,OP,AM,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.479,0.715,9734.5,813.1,10547.6,584.07,12173.8,7320.344,650.48,8438.08,0.212958706,0.217299083,4.275507857,12.11312599,60.81409297,172.2950337,16.30714022,60.07794334,1558.930985714864,7591.499014285137,141.34870750984,671.75129249016,1700.279693224704,8263.250306775297,1982.977108244384,9606.752891755617,8.551015714,24.22625198,4.92706959561851,16754.792761070014,16754.792761070014,1558.930985714864,141.34870750984,1700.279693224704,10547.6,8263.250306775297,13330.44335588931,3424.3494051807024,13330.44335588931,3424.3494051807024
298,298,AM-Peak,2,Peak,AM,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.479,0.715,8476.44,716.31,9192.75,508.5864,10625.37,6374.28288,573.048,7354.2,0.175332558,0.164638784,4.863999961,14.59199959,65.8305703,197.4917069,20.03938833,68.11131392,1117.619322766007,6850.234277233993,94.345925893632,621.9640741063679,1211.965248659639,7472.198351340361,1400.6571004469029,8716.126499553096,9.727999922,29.18399918,5.621280034092807,13625.592108609506,27251.18421721901,2235.238645532014,188.691851787264,2423.930497319278,18385.5,14944.396702680722,10872.20068469341,2753.391423916097,21744.40136938682,5506.782847832194
299,299,AM-Shoulder,1,OP,AM,5,SB,5SB,2.0,65,7200,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.375,3.479,0.715,6473.0,984.0,7457.0,388.38,9425.0,4867.696,787.2,5965.6,0.153147048,0.146266101,4.863999978,14.59199988,70.09372644,210.2811785,19.55467758,69.59490626,745.473272961408,5339.146727038592,115.14067470720002,868.8593252928,860.613947668608,6208.006052331392,1090.8952970830082,7945.724702916992,9.727999956,29.18399976,6.165499303338801,10612.229389588916,10612.229389588916,745.473272961408,115.14067470720002,860.613947668608,7457.0,6208.006052331392,7251.963966567753,3360.2654230211633,7251.963966567753,3360.2654230211633
300,300,MD,5,OP,MD,5,SB,5SB,2.0,65,6400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.405,3.482,0.708,6715.3,664.2,7379.5,402.918,8707.9,5049.9056,531.36,5903.6,0.172688762,0.164136906,4.863999972,14.5919981,65.66325914,196.989753,17.91347509,69.47979099,872.0619462808672,5440.320053719133,87.21578637216,576.9842136278401,959.2777326530272,6017.304267346974,1133.7093053973472,7171.272694602653,9.727999944,29.1839962,5.748451865002818,11028.723742649938,55143.618713249685,4360.309731404336,436.07893186079997,4796.3886632651365,36897.5,30086.52133673487,8483.418564584808,2545.305178065129,42417.09282292404,12726.525890325645
301,301,PM-Shoulder,1,OP,PM,5,SB,5SB,2.0,65,6400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.405,3.632,0.592,6596.8,415.5,7012.3,395.808,7843.3,4960.7936,332.4,5609.84,0.221108221,0.217365642,2.431999274,7.295986332,60.11041405,180.3309582,31.59559686,68.99374051,1096.8722476441856,5104.119752355815,72.2523394008,343.2476605992,1169.1245870449857,5447.3674129550145,1313.6292658465854,6133.862734153415,4.863998548,14.591972664,2.732595504418847,6389.489181329338,6389.489181329338,1096.8722476441856,72.2523394008,1169.1245870449857,7012.3,5447.3674129550145,5335.185019882814,1054.3041614465237,5335.185019882814,1054.3041614465237
302,302,PM-Peak,3,Peak,PM,5,SB,5SB,2.0,65,6400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.405,3.632,0.592,6749.82,444.255,7194.075,404.9892,8082.585,5075.86464,355.404,5755.26,0.259975549,0.256861435,2.431999984,7.295999722,55.70194151,167.1058192,32.42559748,67.47044321,1319.600696433687,5025.230103566313,91.28958144474001,352.96541855526,1410.890277878427,5378.195522121573,1593.4694407679071,6084.126359232093,4.863999968,14.591999444,2.746717937048087,7750.635266910871,23251.905800732613,3958.802089301061,273.86874433422,4232.670833635281,21582.225,16134.58656636472,6418.537745226232,1332.0975216846389,19255.613235678695,3996.2925650539164
303,303,PM-Late,3,OP,NT,5,SB,5SB,2.0,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,5259.9,408.7,5668.6,315.594,6486.0,3955.4448,326.96,4534.88,0.144236645,0.144778222,1.716414823,5.08889442,81.41499645,241.3823952,57.21744787,69.9532302,570.520087434696,4373.785912565304,47.33668746512,361.36331253488,617.8567748998161,4735.149225100184,712.5301498300561,5457.875850169944,3.432829646,10.17778884,1.974795112981555,2440.281079189403,7320.84323756821,1711.5602623040882,142.01006239536,1853.570324699448,17005.800000000003,14205.447675300551,1958.4982697843368,481.78280940506625,5875.49480935301,1445.3484282151987
