,Unnamed: 0,index,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
93,93,349,PM-Shoulder,1,OP,PM,6,SB,6SB,1.3,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.632,0.592,4350.9,259.2,4610.099999999999,4610.099999999999,5128.5,1.1,0.9158035714285714,5128.5,0.0,1.0,522.108,3063.0336,207.36,3688.08,1.6409710370470136,4.92146260488138,0.1582147879955361,0.1582339441330614,73.41795263313958,220.18896144636645,55.47098664638561,69.91708147695905,0.9870454441187392,1.115607207170177,1.406140483803389,-0.290533276633212,0.2042983386623724,484.61721164720376,3344.174788352796,32.811390655431616,226.38860934456838,517.4286023026353,3570.5633976973645,3570.5633976973645,1105.1593836134984,4023.340616386501,2.133262348161118,6.397901386345794,1.8489948878644207,1243.7396926401268,1243.7396926401268,484.61721164720376,32.811390655431616,1039.5366023026354,4610.099999999999
94,94,350,PM-Peak,3,Peak,PM,6,SB,6SB,1.3,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.632,0.592,3975.9,255.3,4231.2,4231.2,4741.8,1.1,0.84675,4741.8,0.0,1.0,477.108,2799.0336,204.24,3384.96,1.8422154510232744,5.525272436035714,0.1647808487019838,0.1647819401662917,72.17866371403812,216.48216057874524,60.45819373577623,69.94239290977204,1.3941267435160858,1.1152034803931077,1.2901477067093288,-0.174944226316221,0.1231033946965301,461.2271321533691,3037.564867846631,33.655063459563415,221.6449365404366,494.8821956129325,3259.2098043870674,9777.629413161201,1039.3003225320592,3702.4996774679407,2.394880086330257,7.182854166846429,2.0926862047796515,1346.3230868753235,4038.9692606259705,1383.6813964601074,100.96519037869024,1961.7545868387976,12693.599999999999
95,95,351,PM-Late,3,OP,NT,6,SB,6SB,1.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,4631.7,340.7,4972.4,4972.4,5653.799999999999,1.1,0.7067249999999999,5653.799999999999,0.0,1.0,555.804,3260.7168,272.56,3977.92,1.1323624551837723,3.396093999470202,0.1218926941659739,0.1218994229692052,92.28220383771948,276.76565685878666,65.58484641108005,69.9408275810786,0.6869639119945189,1.115228439491638,1.1892991181393162,-0.0740706786476781,0.0525093826975213,397.4575556642531,3678.4384443357467,33.224906724486566,307.4750932755134,430.6824623887397,3985.91353761126,11957.740612833779,1052.9362758377129,4600.863724162287,1.472071191738904,4.414922199311263,1.3069975424613847,731.7711959002906,2195.3135877008717,1192.3726669927594,99.67472017345969,1847.851387166219,14917.199999999999
96,96,352,Night,8,OP,NT,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,2211.0,356.5,2567.5,2567.5,3280.5,1.1,0.3645,3280.5,0.0,1.0,265.32,1556.544,285.2,2054.0,0.5173038082092041,1.5519987887891724,0.1139008575633648,0.1138809796421857,93.81819958341056,281.4704431113511,69.90758091852832,69.9989625007467,0.1675770228650914,0.514293336842185,0.5149656092656834,-0.0006722724234983,0.0004759264859783,177.2916964351101,1768.3883035648898,32.47885539395136,324.02114460604867,209.77055182906147,2092.4094481709385,16739.275585367508,540.0482626169642,2740.451737383036,0.31038228492552244,0.9311992732735034,0.6775060308666953,85.2724883774543,682.1799070196344,1418.333571480881,259.8308431516109,1943.4844146324917,20540.0
97,97,353,AM-Early,1,OP,AM,7,NB,7NB,0.6,70,10800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.25,0.25,3.479,0.715,10541.6,832.7,11374.3,11374.3,13039.7,1.1,1.2073796296296295,13039.7,0.0,1.0,1264.992,7421.286400000001,666.1600000000001,9099.44,1.791016580166364,5.370169861955262,0.1177578547781647,0.1177813200356868,80.9525468043898,242.72747215834025,43.93418874650687,63.03989905566991,0.2150771802643943,0.571066904282457,0.8194074142967371,-0.2483405100142801,0.213585190007716,873.9147661583688,8402.693233841632,78.46120415497313,754.238795845027,952.3759703133419,9156.932029686659,9156.932029686659,2374.2903786232882,10665.409621376712,1.0746099480998184,3.222101917173157,2.0858840328300285,1191.9274978365631,1191.9274978365631,873.9147661583688,78.46120415497313,2217.367970313342,11374.3
98,98,354,AM-Peak,2,Peak,AM,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.479,0.715,8591.3,681.9,9273.2,9273.2,10637.0,1.1,1.181888888888889,10637.0,0.0,1.0,1030.956,6048.2752,545.52,7418.559999999999,5.14999989658244,15.44999842121184,0.1243028726613932,0.1240320772207321,79.65677036949093,238.97029148761035,28.5215374520299,67.43092275696237,0.7264956778757362,0.5338796879549291,1.2622040470485876,-0.7283243590936584,0.5235428329340113,751.8179820066625,6808.526017993337,67.66197876545378,614.2380212345462,819.4799607721163,7422.764039227883,14845.528078455765,1985.7599183030238,8651.240081696975,3.0899999379494636,9.269999052727103,6.000439583723833,2950.343996811276,5900.687993622552,1503.635964013325,135.32395753090756,2669.9159215442323,18546.4
99,99,355,AM-Shoulder,1,OP,AM,7,NB,7NB,0.6,70,12600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2222222222222222,0.2222222222222222,3.479,0.715,6586.7,946.9,7533.599999999999,7533.599999999999,9427.4,1.1,0.7482063492063492,9427.4,0.0,1.0,790.404,4637.036800000001,757.52,6026.88,1.1508284844817924,3.4518467176672787,0.085373191362726,0.0853816274061284,91.46526474912706,274.3450289614708,62.79389344896776,69.72113682156872,0.2867390263864957,0.5163426995192533,0.5733041546349884,-0.0569614551157351,0.0413129082444919,395.8786300824027,5400.417369917597,64.67829039269039,882.2217096073095,460.5569204750931,6282.639079524906,6282.639079524906,1380.3175012604738,8047.082498739526,0.6904970906890754,2.0711080306003673,1.4739718764675713,407.3087689756794,407.3087689756794,395.8786300824027,64.67829039269039,1250.9609204750932,7533.599999999999
100,100,356,MD,5,OP,MD,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.482,0.708,7601.5,704.3,8305.8,8305.8,9714.4,1.1,1.0793777777777778,9714.4,0.0,1.0,912.18,5351.456,563.4399999999999,6644.639999999999,3.275202273710545,9.819282812480324,0.1139902239265256,0.1140146563405133,81.27017344323119,243.65359772247808,37.01812272232732,68.9297803695198,0.4622117213049392,0.5222706326207723,0.972496640903045,-0.4502260082822726,0.3207476486321314,610.013667772949,6079.306332227051,64.2404179684988,640.0595820315011,674.2540857414479,6719.365914258552,33596.82957129276,1714.9149216784454,7999.485078321554,1.965121364226327,5.891569687488194,3.8986978934186554,1577.2277902254625,7886.138951127313,3050.068338864745,321.20208984249405,4283.450428707239,41529.0
101,101,357,PM-Shoulder,1,OP,PM,7,NB,7NB,0.6,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.632,0.592,7870.5,468.8,8339.3,8339.3,9276.9,1.1,1.2884583333333333,9276.9,0.0,1.0,944.46,5540.832,375.04,6671.44,5.149987450196713,15.449685348306083,0.1685621024227636,0.1683545750764603,73.7788954621243,221.3327180422253,23.981812359222324,66.57727786237209,0.4847625915181134,0.5407250214467894,1.5011375896349228,-0.9604125681881336,0.6907963127444461,933.9742910913261,5992.0657089086735,63.13969983667567,405.66030016332434,997.1139909280017,6397.726009071997,6397.726009071997,2067.853390601353,7209.046609398647,3.0899924701180277,9.269811208983649,5.802189545054314,3471.2666240338995,3471.2666240338995,933.9742910913261,63.13969983667567,1941.5739909280019,8339.3
102,102,358,PM-Peak,3,Peak,PM,7,NB,7NB,0.6,70,6300.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3636363636363636,0.3636363636363636,3.632,0.592,7165.0,439.8,7604.8,7604.8,8484.4,1.1,1.3467301587301588,8484.4,0.0,1.0,859.8,5044.16,351.84000000000003,6083.84,5.149997633360225,15.449900706731734,0.2186568491954498,0.2184910084886912,68.61341890355135,205.8390284186584,24.285470650285617,65.04672703030874,0.6902030013362309,0.5534482923825772,1.4823678123601285,-0.9289195199775512,0.6776574686520901,1102.94013243772,5202.25986756228,76.87387642666113,362.9261235733389,1179.814008864381,5565.18599113562,16695.55797340686,2193.3617617177033,6291.038238282297,3.0899985800161347,9.26994042403904,5.821114834986846,4120.69969771545,12362.099093146351,3308.82039731316,230.62162927998338,4399.242026593143,22814.4
103,103,359,PM-Late,3,OP,NT,7,NB,7NB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,5188.7,381.3,5570.0,5570.0,6332.6,1.1,0.7036222222222223,6332.6,0.0,1.0,622.644,3652.8448,305.04,4456.0,1.1288206374426348,3.385972212436376,0.1110458491671327,0.1110459915060998,96.09121849278966,288.23196961817825,65.45476967875925,69.91097642456117,0.2994138132991443,0.514940597902341,0.5499981159002133,-0.0350575179978722,0.0249986811301493,405.633252691745,4160.422747308255,33.87346924902069,347.42653075097934,439.50672194076566,4507.849278059234,13523.547834177702,1129.8976604388072,5202.702339561192,0.6772923824655809,2.0315833274618256,1.302782833352425,343.54908749245624,1030.6472624773687,1216.899758075235,101.62040774706206,1941.164165822297,16710.0
104,104,360,Night,8,OP,NT,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,1935.0,323.6,2258.6,2258.6,2905.8,1.1,0.3228666666666667,2905.8,0.0,1.0,232.2,1362.24,258.88000000000005,1806.88,0.5264405634082772,1.6584399452875598,0.1004408881467831,0.0888125785699039,26441.35633014452,83297.91545999299,69.95108379483389,69.99970837345438,0.0,0.5142878568570164,0.5146453499646665,-0.00035749310765,0.0002517449752665,136.8245954690738,1565.9754045309262,22.991800340176727,300.6081996598233,159.81639580925054,1866.5836041907496,14932.668833525997,437.999996489604,2467.800003510396,0.3158643380449663,0.9950639671725359,0.6892943409670966,66.0963223350444,528.7705786803552,1094.5967637525905,183.93440272141382,1510.7311664740043,18068.8
105,105,361,AM-Early,1,OP,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3636363636363636,0.3636363636363636,3.479,0.715,4941.2,390.3,5331.5,5331.5,6112.1,1.1,0.9701746031746032,6112.1,0.0,1.0,592.944,3478.6048,312.24,4265.2,2.133590464386947,6.398023086741927,0.1352934649477127,0.1353516100673076,75.76464274992101,227.19633479990844,49.318352326173255,69.87485501788946,0.4960089002208936,0.5152067934993673,0.7299513933861654,-0.2147445998867981,0.1509659753703158,470.6324965757451,3877.623503424255,42.26218672741612,348.0378132725839,512.8946833031612,4225.661316696839,4225.661316696839,1190.3630567579935,4921.736943242006,1.2801542786321682,3.838813852045156,2.4849769256615404,764.7188719817034,764.7188719817034,470.6324965757451,42.26218672741612,1105.8386833031611,5331.5
106,106,362,AM-Peak,2,Peak,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3636363636363636,0.3636363636363636,3.479,0.715,5970.3,483.7,6454.0,6454.0,7421.4,1.1,1.178,7421.4,0.0,1.0,716.436,4203.091200000001,386.96,5163.200000000001,2.5749938496168148,7.724983391564617,0.2300244567883745,0.2299534819716765,63.30104624324261,189.90318402915065,39.13163357170652,67.4750200297039,0.574341874639045,0.5335307790075802,0.9199718159997594,-0.3864410369921792,0.2839802711998316,966.8137701119973,4287.050229888003,88.98279938375994,394.71720061624006,1055.7965694957572,4681.767430504243,9363.534861008486,1950.1981682632772,5471.201831736723,1.5449963097700887,4.63499003493877,3.009036258429022,1906.1580954826256,3812.3161909652513,1933.6275402239946,177.96559876751988,2828.0291389915146,12908.0
107,107,363,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,70,6300.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3636363636363636,0.3636363636363636,3.479,0.715,5832.9,838.5,6671.4,6671.4,8348.4,1.1,1.3251428571428572,8348.4,0.0,1.0,699.948,4106.361599999999,670.8000000000001,5337.12,5.149939582488578,15.449909511733924,0.1859735216954836,0.1858582367436446,66.95443519420638,200.8644856101156,22.874094273917606,68.31763808300832,0.5650971476879704,0.5269503017106467,1.5738328070567291,-1.0468825053460824,0.7416829649397103,763.6745281071006,4369.277471892899,124.67370520763681,713.8262947923632,888.3482333147374,5083.103766685262,5083.103766685262,1837.6436437300108,6510.756356269989,3.0899637494931467,9.269945707040355,6.595471150457933,3515.4450866325733,3515.4450866325733,763.6745281071006,124.67370520763681,1588.2962333147375,6671.4
108,108,364,MD,5,OP,MD,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.482,0.708,7664.3,691.6,8355.9,8355.9,9739.1,1.1,1.0821222222222222,9739.1,0.0,1.0,919.716,5395.6672,553.2800000000001,6684.72,3.308012809394027,9.91732671271943,0.1139594899095574,0.113988199414689,81.31301964431329,243.77408077756155,36.74950199047933,68.89574553681855,0.4620828995150538,0.5225286368482833,0.979605111637336,-0.4570764747890526,0.3257235781461352,614.8874818337298,6129.69651816627,63.06739097215914,628.5326090278409,677.954872805889,6758.22912719411,33791.14563597055,1723.8056547502074,8015.294345249793,1.984807685636416,5.950396027631657,3.92285046410928,1595.7093524590375,7978.546762295187,3074.437409168649,315.3369548607957,4309.490364029445,41779.5
109,109,365,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.632,0.592,9210.4,548.6,9759.0,9759.0,10856.2,1.1,1.2062444444444445,10856.2,0.0,1.0,1105.2479999999998,6484.1216,438.88000000000005,7807.200000000001,5.003922803713715,14.998439753417532,0.1227337156347344,0.122760258253224,81.05154402586412,242.93873980053937,26.34629026637978,66.78566127632672,0.4652988530087596,0.5390378610020711,1.3664162823689534,-0.8273784213668823,0.5964913976582674,795.820336595439,7309.3316634045605,53.87702214217495,494.7229778578251,849.697358737614,7804.054641262385,7804.054641262385,2062.699403021964,8793.500596978036,3.0023536822282293,8.999063852050519,5.637648218371401,2874.1768803851974,2874.1768803851974,795.820336595439,53.87702214217495,1954.9453587376138,9759.0
110,110,366,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,70,8100.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3076923076923077,0.3076923076923077,3.632,0.592,9339.2,580.6,9919.8,9919.8,11081.0,1.1,1.3680246913580247,11081.0,0.0,1.0,1120.704,6574.796800000001,464.48,7935.840000000001,5.14999815317187,15.44996381904662,0.2111417468898317,0.2109572283807697,72.35894572984202,217.07640668218085,22.14979631486449,52.64378190516016,0.4587280022847098,0.6838414471220061,1.6252971128154703,-0.9414556656934644,0.7777079789708293,1388.2140817976756,6830.281918202325,97.98541343829991,482.6145865617001,1486.1994952359755,7312.896504764025,21938.689514292077,2802.874322112575,8278.125677887425,3.089998891903122,9.269978291427972,5.829076835008446,5197.9026299287625,15593.707889786288,4164.642245393026,293.95624031489973,5579.302485707925,29759.399999999998
111,111,367,PM-Late,3,OP,NT,7,SB,7SB,0.6,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,5378.4,395.5,5773.9,5773.9,6564.9,1.1,0.7294333333333333,6564.9,0.0,1.0,645.4079999999999,3786.3936,316.40000000000003,4619.12,1.207237769720598,3.6211152835470126,0.1111797061033527,0.1111811812541366,96.04000882358592,288.0724514306447,64.44865768251412,69.88919052585236,0.3101547596778607,0.5151011154819918,0.5585841706330422,-0.0434830551510504,0.0310089194431296,420.9701276396156,4312.021872360385,35.177725748808825,360.3222742511912,456.14785338842444,4672.344146611576,14017.03243983473,1171.911304886042,5392.988695113958,0.7243426618323588,2.1726691701282075,1.393393904276151,381.3561830160492,1144.0685490481476,1262.9103829188468,105.53317724642648,2013.8515601652732,17321.699999999997
112,112,368,Night,8,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2304.7,380.6,2685.3,2685.3,3446.5,1.1,0.4308125,3446.5,0.0,1.0,276.564,1622.5088,304.48,2148.24,0.613895284090651,1.8411200971586623,0.1255759122026736,0.1255866033220769,89.9265968813037,269.6969158714134,69.76369559841555,69.9981232265783,2.883260341953923,7.200193044727678,7.22438792378778,-0.0241948790601016,0.0170715466514459,203.7480226168653,1824.3879773831343,38.23860897950598,342.361391020494,241.9866315963713,2166.749368403628,17333.994947229025,595.0278495553832,2851.472150444616,5.156720386361468,15.465408816132765,0.8078207478539918,1642.0473023375323,13136.378418700258,1629.9841809349225,305.90887183604787,2212.45705277097,21482.4
113,113,369,AM-Early,1,OP,AM,8,NB,8NB,8.4,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.479,0.715,10988.4,889.1,11877.5,11877.5,13655.7,1.1,1.551784090909091,13655.7,0.0,1.0,1318.608,7735.8336,711.2800000000001,9502.0,2.5136453921110724,7.460719898716553,0.1325090272999248,0.1329906086265579,77.67356058042215,230.54193755620813,35.0,58.02947666560478,3.108976502696627,8.685241173279971,14.4,-5.714758826720029,5.04,1025.0677856900757,8644.724214309925,94.59356010389811,794.5064398961019,1119.6613457939739,9439.230654206027,9439.230654206027,2627.45646600177,11028.24353399823,21.11462129373301,62.670047149219045,2.9315944366475764,27572.100966975195,27572.100966975195,1025.0677856900757,94.59356010389811,2438.269345793974,11877.5
114,114,370,AM-Peak,2,Peak,AM,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,8955.4,728.1,9683.5,9683.5,11139.7,1.1,1.3924625000000002,11139.7,0.0,1.0,1074.648,6304.6016,582.48,7746.8,3.9499991697418015,11.71077850441146,0.1977434905624945,0.1983511688160353,63.85302437400038,189.30855252042588,25.256525113464928,56.45150208020609,6.5452776040016,8.928017527043277,19.95523920000001,-11.027221672956731,8.928667440000007,1246.6939269898876,6634.058073010112,115.53558881196425,612.5644111880358,1362.229515801852,7246.6224841981475,14493.244968396295,2667.94869342578,8471.751306574219,33.17999302583114,98.37053943705627,4.608218801360184,52730.593998481345,105461.18799696269,2493.387853979775,231.0711776239285,3799.107031603704,19367.0
115,115,371,AM-Shoulder,1,OP,AM,8,NB,8NB,8.4,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.479,0.715,6865.9,1011.0,7876.9,7876.9,9898.9,1.1,1.0311354166666666,9898.9,0.0,1.0,823.9079999999999,4833.5936,808.8000000000001,6301.52,1.947372269074645,5.814870375469484,0.1511623437682931,0.1517650542580579,74.57996603375064,222.6964212134181,45.04180488152657,67.8664726384832,4.630056329891049,7.426347361306802,11.189604886519774,-3.763257525212972,2.792723420563844,730.6573373994214,5311.334662600579,122.74757588391724,888.2524241160828,853.4049132833386,6199.587086716661,6199.587086716661,1922.808065051173,7976.091934948827,16.357927060227016,48.84491115394367,2.5036451588910094,17947.633869611313,17947.633869611313,730.6573373994214,122.74757588391724,1677.3129132833385,7876.9
116,116,372,MD,5,OP,MD,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.482,0.708,7923.6,752.0,8675.6,8675.6,10179.6,1.1,1.27245,10179.6,0.0,1.0,950.832,5578.214400000001,601.6,6940.4800000000005,4.413085187361079,8.833452773509928,0.1469445747910765,0.3102347259680794,76.04911430098639,152.22372356848342,26.50747594418779,63.78293994174211,5.4786416289384965,7.901799453903226,19.01350400397177,-11.111704550068549,8.269452802780242,819.6883431014601,6153.07965689854,186.63721114239655,565.3627888576034,1006.3255542438567,6718.442445756144,33592.212228780714,2330.4319765286496,7849.168023471349,37.069915573833065,74.2010032974834,5.232904454618949,44234.44599503631,221172.22997518154,4098.441715507301,933.1860557119828,5982.4597712192835,43378.0
117,117,373,PM-Shoulder,1,OP,PM,8,NB,8NB,8.4,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.632,0.592,8204.1,500.6,8704.7,8704.7,9705.9,1.1,1.3480416666666668,9705.9,0.0,1.0,984.492,5775.6864000000005,400.48,6963.760000000001,5.149998765141123,15.449983024970994,0.1994401894808732,0.1966937971669971,71.4681789780663,214.4043527758896,22.43581066136272,62.47668272822999,5.788576626087685,8.067009610487345,22.464086883562057,-14.397077273074713,10.68486081849344,1151.9039899981024,6067.704010001898,78.771931889439,421.82806811056105,1230.6759218875413,6489.532078112458,6489.532078112458,2372.711785666419,7333.188214333581,43.25998962718543,129.77985740975635,5.809270344399138,60054.36474733385,60054.36474733385,1151.9039899981024,78.771931889439,2215.1679218875415,8704.7
118,118,374,PM-Peak,3,Peak,PM,8,NB,8NB,8.4,70,6800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3461538461538461,0.3461538461538461,3.632,0.592,7468.7,469.6,7938.3,7938.3,8877.5,1.1,1.3055147058823529,8877.5,0.0,1.0,896.2439999999999,5257.964800000001,375.68000000000006,6350.64,5.149999950810576,15.44999917957566,0.1968008822807063,0.1942112807597693,71.1752432516076,213.5257204556587,25.221077263510555,65.63977762989386,9.744260332077724,7.678270984429217,19.983285992671654,-12.305015008242435,8.948300194870157,1034.7721116408975,5537.683888359103,72.96129395583014,396.6387060441699,1107.7334055967276,5934.322594403273,17802.967783209817,2149.8999935083875,6727.6000064916125,43.259999586808846,129.77999310843555,5.828413427986454,54233.15734879672,162699.47204639015,3104.3163349226925,218.88388186749043,4219.4442167901825,23814.9
119,119,375,PM-Late,3,OP,NT,8,NB,8NB,8.4,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,5408.6,407.1,5815.700000000001,5815.700000000001,6629.900000000001,1.1,0.8287375,6629.900000000001,0.0,1.0,649.032,3807.6544,325.68000000000006,4652.56,1.5957280630790125,4.771262778911178,0.1212067961694318,0.1213358175202589,92.76689753840311,277.37510894306666,59.54101477262889,69.8507240307924,5.234420973333448,7.215386912493861,8.46475327846931,-1.2493663659754484,0.8853272949285166,461.5135907444401,4298.05440925556,39.51664904999793,367.5833509500021,501.030239794438,4665.637760205562,13996.913280616685,1229.095537894434,5400.804462105567,13.404115729863706,40.0786073428539,1.8461849835297803,7769.953842023659,23309.861526070978,1384.5407722333202,118.54994714999378,2152.1227193833142,17447.100000000002
120,120,376,Night,8,OP,NT,8,SB,8SB,8.4,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2063.0,353.4,2416.4,2416.4,3123.2,1.1,0.3903999999999999,3123.2,0.0,1.0,247.56,1452.352,282.72,1933.12,0.5541664331073187,1.6621395229824532,0.1257945110252453,0.1257970053118286,89.78561872358149,269.2985654852851,69.8690950286355,69.9989882363641,2.62130209196445,7.200104068621019,7.213489738108646,-0.0133856694876275,0.0094428166760523,182.69790967653708,1632.742090323463,35.56532934176019,317.8346706582398,218.26323901829727,1950.5767609817026,15604.61408785362,536.9538977018176,2586.2461022981824,4.6549980381014775,13.961971993052607,0.734707270036406,1347.020543302869,10776.164346422953,1461.5832774122966,284.5226347340815,1993.665912146378,19331.2
121,121,377,AM-Early,1,OP,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.375,0.375,3.479,0.715,5268.0,426.3,5694.3,5694.3,6546.9,1.1,1.0911499999999998,6546.9,0.0,1.0,632.16,3708.672000000001,341.04,4555.4400000000005,2.574999895710412,7.724998423636864,0.1682086633477037,0.1670712477728243,70.26292900036849,210.7887525246709,40.936281073721055,69.61787659914023,7.049459045685536,7.239519856401715,12.311816969703717,-5.072297113302001,3.5782718787926022,623.8307599150552,4012.0092400849453,56.977978340444004,369.322021659556,680.8087382554992,4381.331261744502,4381.331261744502,1426.9246949363871,5119.975305063614,21.629999123967462,64.88998675854965,3.006011555944698,17190.759050506942,17190.759050506942,623.8307599150552,56.977978340444004,1312.9687382554991,5694.3
122,122,378,AM-Peak,2,Peak,AM,8,SB,8SB,8.4,70,6000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.375,0.375,3.479,0.715,6365.0,528.2,6893.2,6893.2,7949.6,1.1,1.3249333333333333,7949.6,0.0,1.0,763.8,4480.96,422.56000000000006,5514.56,5.149999991416554,15.449999721145003,0.2054781484178842,0.2031235575858788,65.77264464909905,197.3179307147995,24.590481476239585,67.57475012905986,11.199389569906222,7.458407157073004,20.49573533104617,-13.037328173973163,9.30701473173232,920.7393639346024,4680.460636065397,85.83189049348896,442.3681095065111,1006.5712544280913,5122.828745571908,10245.657491143817,1942.0350354150692,6007.56496458493,43.25999992789906,129.77999765761803,6.028296927670038,50970.447364618645,101940.89472923729,1841.4787278692047,171.6637809869779,2776.9425088561825,13786.4
123,123,379,AM-Shoulder,1,OP,AM,8,SB,8SB,8.4,70,6800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3461538461538461,0.3461538461538461,3.479,0.715,6218.6,915.7,7134.3,7134.3,8965.7,1.1,1.3184852941176473,8965.7,0.0,1.0,746.232,4377.8944,732.5600000000001,5707.4400000000005,5.149999979339495,15.449999922963505,0.1820341775229409,0.1803869775089931,68.22685058738708,204.68055156271384,22.957459407516488,67.70327475593885,7.500167604425817,7.444248477150505,21.953648748911025,-14.50940027176052,10.32755412423772,796.9264063862889,4675.441593613711,132.144284243988,783.555715756012,929.0706906302769,5458.997309369723,5458.997309369723,1939.591259118253,7026.1087408817475,43.25999982645176,129.77999935289344,6.614997351433924,51624.72132563901,51624.72132563901,796.9264063862889,132.144284243988,1675.3026906302769,7134.3
