,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
299,AM-Shoulder,1,OP,AM,5,SB,5SB,2,65,7200,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.5625,3.479,0.715,6473,984,7457,388.38,9425,4867.696,787.2,5965.6,0.199999949,0.199999895,2.431998926,7.295996637,38.69784441,116.093531,23.4865687,69.97663802,973.5389531,5111.081047,157.4399175,826.5600825,1130.978871,5937.641129,1445.858706,7590.761294,4.863997853,14.59199327,3.109100346,7032.653595,7032.653595,973.5389531,157.4399175,1130.978871,7457
300,MD,5,OP,MD,5,SB,5SB,2,65,6400,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.595588235,3.482,0.708,6715.3,664.2,7379.5,402.918,8707.9,5049.9056,531.36,5903.6,0.199999965,0.199999913,2.431999238,7.295997694,33.77211188,101.3163353,20.13114253,69.98313059,1009.980942,5302.401058,106.271954,557.928046,1116.252896,5860.329104,1328.796804,6976.185196,4.863998477,14.59199539,2.895072276,6463.265626,32316.32813,5049.90471,531.3597698,5581.26448,36897.5
301,PM-Shoulder,1,OP,PM,5,SB,5SB,2,65,6400,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.595588235,3.632,0.592,6596.8,415.5,7012.3,395.808,7843.3,4960.7936,332.4,5609.84,0.199999977,0.199999824,2.431998737,7.295996273,46.72269084,140.1680737,29.67880599,69.98983505,992.1586036,5208.833396,66.4799414,349.0200586,1058.638545,5557.853455,1191.598428,6255.893572,4.863997474,14.59199255,2.737446024,5795.931751,5795.931751,992.1586036,66.4799414,1058.638545,7012.3
302,PM-Peak,3,Peak,PM,5,SB,5SB,2,65,6400,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.595588235,3.632,0.592,6749.82,444.255,7194.075,404.9892,8082.585,5075.86464,355.404,5755.26,0.199999972,0.199999922,2.431999513,7.29599852,33.94540426,101.8362125,26.80112146,69.9879506,1015.172784,5329.658016,71.08077239,373.1742276,1086.253557,5702.832243,1228.415102,6449.180698,4.863999026,14.59199704,2.750283218,5975.009855,17925.02957,3045.518353,213.2423172,3258.760671,21582.225
303,PM-Late,3,OP,NT,5,SB,5SB,2,65,8000,1,6,70,7200,1,6,2050,0.5,0,4.864000000000001,2.4320000000000004,0.2,0.532894737,3.635,0.708,5259.9,408.7,5668.6,315.594,6486,3955.4448,326.96,4534.88,0.199999916,0.199999744,1.577119729,4.691994012,69.52503807,206.8397575,59.10329449,69.9969129,791.0886283,4153.217372,65.39191631,343.3080837,856.4805447,4496.525455,987.2643773,5183.141623,3.154239459,9.383988024,1.814939023,3108.919927,9326.75978,2373.265885,196.1757489,2569.441634,17005.8
304,Night,8,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.635,0.708,1879.9,336.3,2216.2,112.794,2888.8,1413.6848,269.04,1772.96,0.165447938,0.16547193,0.693117574,2.078111977,75.53036159,226.4558783,64.93858281,69.99952597,233.8912345,1533.214766,44.51856805,291.781432,278.4098025,1824.996197,367.4469386,2408.559061,0.901052846,2.70154557,0.914582361,331.0173028,2648.138423,1871.129876,356.1485444,2227.27842,17729.6
305,AM-Early,1,OP,AM,6,NB,6NB,1.3,65,9200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.31640625,3.479,0.715,6995.4,584.3,7579.7,419.724,8748.3,5260.5408,467.44,6063.76,0.123366116,0.123957403,2.068512686,6.123528438,75.33800642,223.0271189,46.55909258,69.85622772,648.9724852,5926.703515,57.94264868,526.3573513,706.9151339,6453.060866,822.8004312,7505.775569,2.689066492,7.96058697,2.400884058,2206.387658,2206.387658,648.9724852,57.94264868,706.9151339,7579.7
306,AM-Peak,2,Peak,AM,6,NB,6NB,1.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.306818182,3.479,0.715,6091.26,514.815,6606.075,365.4756,7635.705,4580.62752,411.852,5284.86,0.120164289,0.120666567,2.081744229,6.17289613,76.06379513,225.5483166,57.11797768,69.94303771,550.4278494,5175.356551,49.696767,465.118233,600.1246164,5640.474784,699.5181504,6570.71125,2.706267498,8.024764969,2.420535569,1888.409874,3776.819748,1100.855699,99.393534,1200.249233,13212.15
307,AM-Shoulder,1,OP,AM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.479,0.715,4651.6,707.1,5358.7,279.096,6772.9,3498.0032,565.68,4286.96,0.140973592,0.141170535,1.574278815,4.701803973,70.47633205,210.4874275,55.10636016,69.95856123,493.126077,3879.377923,79.85734848,627.2426515,572.9834255,4506.620575,732.6981224,5761.105878,2.04656246,6.112345164,2.010165536,1497.328995,1497.328995,493.126077,79.85734848,572.9834255,5358.7
308,MD,5,OP,MD,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.482,0.708,4826.9,477.3,5304.2,289.614,6258.8,3629.8288,381.84,4243.36,0.139596345,0.139802496,1.327860827,3.964125196,70.39632216,210.1574416,58.41922761,69.96995405,506.7108322,4030.575168,53.38218524,423.9178148,560.0930174,4454.492983,666.8573879,5302.328612,1.726219076,5.153362754,1.579121865,1149.79167,5748.958348,2533.554161,266.9109262,2800.465087,26521
309,PM-Shoulder,1,OP,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.632,0.592,4740.9,298.6,5039.5,284.454,5636.7,3565.1568,238.88,4031.6,0.16241713,0.162473487,1.136365805,3.399422082,67.91086815,203.1543926,61.72391126,69.96446055,579.0425353,3877.403465,38.81166669,259.7883333,617.854202,4137.191798,695.4775354,4656.768465,1.477275546,4.419248707,1.278523915,1026.923785,1026.923785,579.0425353,38.81166669,617.854202,5039.5
310,PM-Peak,3,Peak,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.632,0.592,4849.845,319.305,5169.15,290.9907,5807.76,3647.08344,255.444,4135.32,0.151662543,0.151761501,1.700042416,5.077399275,69.86728608,208.6677981,60.89768684,69.96867306,553.1259482,4005.728352,38.76656495,280.538435,591.8925132,4286.266787,669.4256431,4847.343657,2.210055141,6.600619057,1.921245627,1478.322173,4434.966519,1659.377845,116.2996949,1775.67754,15507.45
311,PM-Late,3,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.635,0.708,3780.4,293.7,4074.1,226.824,4661.5,2842.8608,234.96,3259.28,0.158674528,0.158816004,1.123399133,3.35902327,77.22499929,230.9068629,63.89269506,69.9903212,451.0895959,3102.486404,37.31540835,256.3845916,488.4050042,3358.870996,563.0358209,3871.640179,1.460418873,4.366730251,1.294206612,821.7260818,2465.178245,1353.268788,111.9462251,1465.215013,12222.3
312,Night,8,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.635,0.708,2089.5,362.9,2452.4,125.37,3178.2,1571.304,290.32,1961.92,0.161980565,0.162011361,0.751055328,2.25147275,76.30335483,228.7380406,64.88906884,69.99922679,254.5207097,1709.60929,47.03513843,315.8648616,301.5558481,2025.474152,395.6261249,2657.203875,0.976371927,2.926914576,0.985082762,386.1747079,3089.397663,2036.165677,376.2811074,2412.446785,19619.2
313,AM-Early,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.479,0.715,4483.2,374.5,4857.7,268.992,5606.7,3371.3664,299.6,3886.16,0.146894866,0.147078867,1.169993774,3.49507213,69.02955094,206.2090115,61.55550809,69.97946294,495.2364148,3718.971585,44.06482863,330.4351714,539.3012435,4049.406757,627.4309007,4710.277099,1.520991906,4.543593769,1.359969563,953.4632595,953.4632595,495.2364148,44.06482863,539.3012435,4857.7
314,AM-Peak,2,Peak,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.479,0.715,5192.67,440.37,5633.04,311.5602,6513.78,3904.88784,352.296,4506.432,0.135417304,0.135830907,2.088172945,6.206467716,72.01538387,214.044127,56.70031441,69.96429919,528.7893826,4352.320417,47.85268518,392.5173148,576.6420678,4744.837732,672.3474381,5529.872362,2.714624828,8.06840803,2.429929945,1821.559776,3643.119553,1057.578765,95.70537036,1153.284136,11266.08
315,AM-Shoulder,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.479,0.715,4546.8,691.2,5238,272.808,6620.4,3419.1936,552.96,4190.4,0.141987454,0.142170634,1.51070254,4.513280674,70.21678086,209.7752745,56.24035393,69.96270015,485.4825932,3788.509407,78.61467381,612.5853262,564.097267,4401.094733,721.3266146,5626.265385,1.963913302,5.867264876,1.929152893,1414.698837,1414.698837,485.4825932,78.61467381,564.097267,5238
316,MD,5,OP,MD,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.482,0.708,5510.8,532.9,6043.7,330.648,7109.5,4144.1216,426.32,4834.96,0.134726502,0.135041877,1.680942143,5.005862548,71.71444391,213.5663327,52.06651759,69.94390309,558.3230051,4621.828995,57.57105315,475.3289468,615.8940582,5097.157942,731.0361645,6047.815835,2.185224785,6.507621313,1.991741,1594.711881,7973.559407,2791.615025,287.8552658,3079.470291,30218.5
317,PM-Shoulder,1,OP,PM,6,SB,6SB,1.3,65,4800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.482142857,3.632,0.592,4526.1,285.1,4811.2,271.566,5381.4,3403.6272,228.08,3848.96,0.168974543,0.169125055,2.830931376,8.435194565,67.16706507,200.1345801,35.50636798,69.96802558,575.126352,3679.407648,38.57404247,246.5259575,613.7003944,3925.933606,690.8484794,4418.985521,3.680210789,10.96575293,3.183186464,2539.579625,2539.579625,575.126352,38.57404247,613.7003944,4811.2
318,PM-Peak,3,Peak,PM,6,SB,6SB,1.3,65,4000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.532894737,3.632,0.592,4342.905,294.84,4637.745,260.5743,5227.425,3265.86456,235.872,3710.196,0.19999998,0.199999826,3.039999186,9.119997375,40.02819222,120.0845742,23.63620092,69.94401325,653.1728452,3429.157855,47.17435901,247.665641,700.3472042,3676.823496,794.6959222,4172.154778,3.951998942,11.85599659,3.449538934,3140.637433,9421.912298,1959.518536,141.523077,2101.041613,13913.235
319,PM-Late,3,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.349137931,3.635,0.708,4818.3,374.7,5193,289.098,5942.4,3623.3616,299.76,4154.4,0.148708726,0.148960776,1.48972822,4.44320142,79.78167774,237.9535134,60.26685112,69.9685688,538.8254876,3990.376512,44.65248227,330.0475177,583.4779699,4320.42403,672.7829344,4980.519066,1.936646685,5.776161846,1.715752023,1301.434559,3904.303677,1616.476463,133.9574468,1750.43391,15579
320,Night,8,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.635,0.708,2300,392.1,2692.1,138,3476.3,1729.6,313.68,2153.68,0.150879458,0.150894688,0.746105265,2.237433552,78.79434835,236.2898734,64.90039173,69.99903331,260.9611109,1901.038889,47.33264581,344.7673542,308.2937567,2245.806243,402.9590483,2935.340952,0.447663159,1.342460131,0.975070374,180.3648652,1442.918922,2087.688887,378.6611665,2466.350054,21536.8
321,AM-Early,1,OP,AM,7,NB,7NB,0.6,65,10800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.28125,3.479,0.715,10966.2,916,11882.2,657.972,13714.2,8246.5824,732.8,9505.76,0.105489664,0.107026203,5.706687526,16.5852186,81.99083759,238.2881415,18.7522415,68.8552518,869.929207,9438.298793,78.42880166,837.5711983,948.3580087,10275.86999,1105.215612,11951.01239,3.424012516,9.95113116,6.606337393,3759.103785,3759.103785,869.929207,78.42880166,948.3580087,11882.2
322,AM-Peak,2,Peak,AM,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.479,0.715,9384.165,787.605,10171.77,563.0499,11746.98,7056.89208,630.084,8137.416,0.133181525,0.128096235,6.079999052,18.23999006,73.45760381,220.3727257,18.4195931,68.90520698,939.84765,7881.26745,80.71138823,706.8936118,1020.559038,8588.161062,1181.981815,10001.94829,3.647999431,10.94399404,7.041677621,4311.868644,8623.737289,1879.6953,161.4227765,2041.118076,20343.54
323,AM-Shoulder,1,OP,AM,7,NB,7NB,0.6,65,12600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.25,3.479,0.715,6852,1041.6,7893.6,411.12,9976.8,5152.704,833.28,6314.88,0.10603991,0.10616224,1.510351852,4.516265913,79.54400717,237.853112,56.78056572,69.87290874,546.3922672,5894.487733,88.46287116,953.1371288,634.8551384,6847.624862,811.7808807,8753.899119,0.906211111,2.709759548,1.929206126,734.8598533,734.8598533,546.3922672,88.46287116,634.8551384,7893.6
324,MD,5,OP,MD,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.482,0.708,7907.6,774.7,8682.3,474.456,10231.7,5946.5152,619.76,6945.84,0.117975692,0.118425282,3.419819805,10.15035839,76.23181589,226.2634571,29.675756,69.71330375,701.5442436,6731.599756,73.39525302,701.304747,774.9394967,7432.904503,921.7300027,8835.513997,2.051891883,6.090215032,4.057275483,1886.485812,9432.429062,3507.721218,366.9762651,3874.697483,43411.5
325,PM-Shoulder,1,OP,PM,7,NB,7NB,0.6,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.375,3.632,0.592,8187.5,515.7,8703.2,491.25,9734.6,6157,412.56,6962.56,0.138608367,0.15085902,6.076669105,17.41867943,73.07234026,209.4607503,16.30714022,69.49219884,853.4117184,6842.838282,62.23839731,453.4616027,915.6501157,7296.299884,1040.12691,8203.22309,3.646001463,10.45120766,6.847606096,3762.006788,3762.006788,853.4117184,62.23839731,915.6501157,8703.2
326,PM-Peak,3,Peak,PM,7,NB,7NB,0.6,65,6300,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.409090909,3.632,0.592,7826.28,507.99,8334.27,469.5768,9350.25,5885.36256,406.392,6667.416,0.2,0.199999999,5.734291078,17.03114691,62.96663936,187.0142396,16.30714022,68.19316306,1177.072511,6179.630689,81.27839969,426.7116003,1258.350911,6606.342289,1420.90771,7459.76549,3.440574647,10.21868815,6.463968591,4880.364459,14641.09338,3531.217533,243.8351991,3775.052732,25002.81
327,PM-Late,3,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.635,0.708,5397.7,419.4,5817.1,323.862,6655.9,4059.0704,335.52,4653.68,0.138261985,0.138386621,1.500627036,4.488033508,82.17933109,245.7796526,60.13158325,69.9543636,561.2151313,4512.622869,46.43147923,372.9685208,607.6466106,4885.591389,700.509569,5631.528431,0.900376222,2.692820105,1.728900673,630.3363802,1891.009141,1683.645394,139.2944377,1822.939832,17451.3
328,Night,8,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.635,0.708,2013,356,2369,120.78,3081,1513.776,284.8,1895.2,0.155165106,0.155175802,0.675098727,2.024700569,77.77695223,233.2622374,64.95280284,69.99947769,234.8852133,1657.334787,44.19406843,311.8059316,279.0792818,1969.140718,367.4674186,2592.752581,0.405059236,1.214820341,0.888817193,148.8302783,1190.642227,1879.081707,353.5525474,2232.634254,18952
329,AM-Early,1,OP,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.5,3.479,0.715,5140.2,429.4,5569.6,308.412,6428.4,3865.4304,343.52,4455.68,0.199999945,0.199999972,3.039999423,9.119996307,35.92810046,107.7842782,16.30909145,69.81683296,773.0858692,4058.702131,68.70399048,360.6960095,841.7898596,4419.39814,979.1978406,5140.790159,1.823999654,5.471997784,3.536227838,1786.056441,1786.056441,773.0858692,68.70399048,841.7898596,5569.6
330,AM-Peak,2,Peak,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.5,3.479,0.715,6521.235,558.6,7079.835,391.2741,8197.035,4903.96872,446.88,5663.868,0.2,0.2,5.654166102,16.77483155,60.07390862,178.2278199,16.30714022,69.2247747,980.7937438,5149.167156,89.37599985,469.2240001,1070.169744,5618.391156,1248.921743,6556.839157,3.392499661,10.06489893,6.582916517,4226.902849,8453.805698,1961.587488,178.7519997,2140.339487,14159.67
331,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,65,6300,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.409090909,3.479,0.715,6067.8,922.4,6990.2,364.068,8835,4562.9856,737.92,5592.16,0.17144779,0.199999677,5.302435145,14.61746274,64.75493497,178.5128575,16.30714026,69.3819645,782.3137952,4921.418205,147.5837619,774.8162381,929.8975571,5696.234443,1225.065081,7245.866919,3.181461087,8.770477646,6.780820376,3783.280981,3783.280981,782.3137952,147.5837619,929.8975571,6990.2
332,MD,5,OP,MD,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.482,0.708,7972.9,760.8,8733.7,478.374,10255.3,5995.6208,608.64,6986.96,0.11783587,0.11829906,3.448963335,10.23366598,76.28739405,226.3577874,29.44110481,69.70729829,706.4991925,6788.026808,72.00153986,688.7984601,778.5007323,7476.825268,922.5038121,8854.422188,2.069378001,6.140199588,4.076463114,1904.117712,9520.58856,3532.495962,360.0076993,3892.503662,43668.5
333,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.632,0.592,9581.4,603.5,10184.9,574.884,11391.9,7205.2128,482.8,8147.92,0.125586843,0.125993774,4.947350655,14.63919518,75.69197531,223.9723192,20.45280513,69.17712145,904.8799288,8101.636071,60.82979398,542.670206,965.7097228,8644.306277,1087.369311,9729.646689,2.968410393,8.78351711,5.557837318,3220.354521,3220.354521,904.8799288,60.82979398,965.7097228,10184.9
334,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,65,8100,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.346153846,3.632,0.592,10201.17,670.53,10871.7,612.0702,12212.76,7671.27984,536.424,8697.36,0.199999999,0.199999995,5.119345279,15.1792711,63.0983483,187.0916851,16.30714022,61.88276486,1534.255957,8054.843843,107.2847971,563.2452029,1641.540754,8618.089046,1856.110348,9744.579452,3.071607167,9.107562663,5.776823382,5689.734607,17069.20382,4602.767872,321.8543912,4924.622263,32615.1
335,PM-Late,3,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.2,0.321428571,3.635,0.708,5595.1,435,6030.1,335.706,6900.1,4207.5152,348,4824.08,0.136918699,0.137052566,1.579756326,4.723320222,82.56305522,246.8556333,59.02478372,69.94561976,576.087507,4683.306493,47.69429294,387.3057071,623.7817999,5070.6122,719.1703858,5845.223614,0.947853796,2.833992133,1.820112901,681.2119811,2043.635943,1728.262521,143.0828788,1871.3454,18090.3
